"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Security","Security","Eastern Scotland","Outside London","90","85","27780","20060"
"In post","2021","Security","Security","Essex","Outside London","225","220","40170","40070"
"In post","2021","Security","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","485","480","29010","24620"
"In post","2021","Security","Security","Greater Manchester","Outside London","65","65","33390","32350"
"In post","2021","Security","Security","Hampshire and Isle of Wight","Outside London","690","675","28630","24570"
"In post","2021","Security","Security","Herefordshire, Worcestershire and Warwickshire","Outside London","150","150","32160","33250"
"In post","2021","Security","Security","Highlands and Islands","Outside London","40","40","24230","19560"
"In post","2021","Security","Security","Inner London - East","London","65","65","38070","36580"
"In post","2021","Security","Security","Inner London - West","London","605","600","40360","37330"
"In post","2021","Security","Security","Kent","Outside London","75","70","31630","31580"
"In post","2021","Security","Security","Lancashire","Outside London","50","50","26580","21440"
"In post","2021","Security","Security","Leicestershire, Rutland and Northamptonshire","Outside London","30","30","34460","37230"
"In post","2021","Security","Security","Lincolnshire","Outside London","55","55","20830","19560"
"In post","2021","Security","Security","Merseyside","Outside London","45","40","25900","20060"
"In post","2021","Security","Security","North Eastern Scotland","Outside London","95","90","40950","44070"
"In post","2021","Security","Security","North Yorkshire","Outside London","290","280","31220","28890"
"In post","2021","Security","Security","Northern Ireland","Outside London","390","385","21450","20310"
"In post","2021","Security","Security","Northumberland and Tyne and Wear","Outside London","45","40","32950","31810"
"In post","2021","Security","Security","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Security","Outer London - South","London","25","25","33530","31670"
"In post","2021","Security","Security","Outer London - West and North West","London","40","40","25860","22900"
"In post","2021","Security","Security","Overseas","Overseas","75","75","36690","34310"
"In post","2021","Security","Security","Shropshire and Staffordshire","Outside London","165","165","29160","25560"
"In post","2021","Security","Security","South Yorkshire","Outside London","80","80","39060","40190"
"In post","2021","Security","Security","Southern Scotland","Outside London","50","50","24950","19560"
"In post","2021","Security","Security","Surrey, East and West Sussex","Outside London","40","40","27840","19560"
"In post","2021","Security","Security","Tees Valley and Durham","Outside London","50","50","34300","32400"
"In post","2021","Security","Security","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Security","Security","West Central Scotland","Outside London","1075","1045","30460","26750"
"In post","2021","Security","Security","West Midlands","Outside London","50","50","29400","24620"
"In post","2021","Security","Security","West Wales and The Valleys","Outside London","165","155","28130","25390"
"In post","2021","Security","Security","West Yorkshire","Outside London","40","40","37450","35830"
"In post","2021","Security","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","95","95","30270","33300"
"In post","2021","Security","Unknown","Cumbria","Outside London","5","5","[c]","[c]"
"In post","2021","Security","Unknown","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","Dorset and Somerset","Outside London","10","10","35240","33470"
"In post","2021","Security","Unknown","East Anglia","Outside London","5","5","[c]","[c]"
"In post","2021","Security","Unknown","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","15","34780","33300"
"In post","2021","Security","Unknown","Greater Manchester","Outside London","15","15","36180","33300"
"In post","2021","Security","Unknown","Hampshire and Isle of Wight","Outside London","10","10","34060","33300"
"In post","2021","Security","Unknown","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","Inner London - West","London","175","170","44880","38580"
"In post","2021","Security","Unknown","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","Lancashire","Outside London","5","5","[c]","[c]"
"In post","2021","Security","Unknown","Merseyside","Outside London","20","15","24200","21580"
"In post","2021","Security","Unknown","North Yorkshire","Outside London","430","410","28880","26670"
"In post","2021","Security","Unknown","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2021","Security","Unknown","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","Unknown","Unknown","60","60","33480","33300"
"In post","2021","Security","Unknown","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Security","Unknown","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","15","37110","31240"
"In post","2021","Unknown","Commercial","Greater Manchester","Outside London","15","15","37630","37400"
"In post","2021","Unknown","Commercial","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Inner London - West","London","10","10","45440","43120"
"In post","2021","Unknown","Commercial","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Outer London - South","London","45","45","42090","43180"
"In post","2021","Unknown","Commercial","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Tees Valley and Durham","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Commercial","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","East Wales","Outside London","135","130","39610","37410"
"In post","2021","Unknown","Communications","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Inner London - East","London","5","5","[c]","[c]"
"In post","2021","Unknown","Communications","Inner London - West","London","155","155","49750","44220"
"In post","2021","Unknown","Communications","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","South Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Communications","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","West Wales and The Valleys","Outside London","20","20","35440","33130"
"In post","2021","Unknown","Counter Fraud","East Anglia","Outside London","10","10","24480","25310"
"In post","2021","Unknown","Counter Fraud","East Wales","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Inner London - West","London","30","25","33160","29570"
"In post","2021","Unknown","Counter Fraud","Merseyside","Outside London","25","20","25570","25310"
"In post","2021","Unknown","Counter Fraud","Northern Ireland","Outside London","10","10","23850","24970"
"In post","2021","Unknown","Counter Fraud","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","Tees Valley and Durham","Outside London","30","30","26490","25310"
"In post","2021","Unknown","Counter Fraud","West Central Scotland","Outside London","60","55","25480","25040"
"In post","2021","Unknown","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","East Anglia","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","East Wales","Outside London","150","145","37780","37410"
"In post","2021","Unknown","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Greater Manchester","Outside London","140","140","43910","40450"
"In post","2021","Unknown","Digital, Data and Technology","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Inner London - West","London","205","205","61100","57740"
"In post","2021","Unknown","Digital, Data and Technology","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Merseyside","Outside London","130","125","39790","37660"
"In post","2021","Unknown","Digital, Data and Technology","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Outer London - South","London","515","510","51860","46380"
"In post","2021","Unknown","Digital, Data and Technology","Outer London - West and North West","London","125","125","45200","44510"
"In post","2021","Unknown","Digital, Data and Technology","South Yorkshire","Outside London","80","80","47060","46640"
"In post","2021","Unknown","Digital, Data and Technology","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","West Wales and The Valleys","Outside London","65","65","37840","37410"
"In post","2021","Unknown","Economics","East Wales","Outside London","35","35","51130","56620"
"In post","2021","Unknown","Economics","Inner London - West","London","130","130","45620","35610"
"In post","2021","Unknown","Economics","Outer London - South","London","25","25","44050","35070"
"In post","2021","Unknown","Economics","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","West Wales and The Valleys","Outside London","10","10","47220","47000"
"In post","2021","Unknown","Finance","East Wales","Outside London","195","185","43330","37410"
"In post","2021","Unknown","Finance","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Finance","Greater Manchester","Outside London","25","25","34300","30820"
"In post","2021","Unknown","Finance","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Inner London - West","London","60","60","63690","57680"
"In post","2021","Unknown","Finance","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Merseyside","Outside London","35","30","34110","30830"
"In post","2021","Unknown","Finance","Outer London - South","London","135","125","45650","42320"
"In post","2021","Unknown","Finance","Outer London - West and North West","London","5","5","[c]","[c]"
"In post","2021","Unknown","Finance","South Yorkshire","Outside London","25","25","34480","30980"
"In post","2021","Unknown","Finance","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Finance","West Wales and The Valleys","Outside London","135","125","39850","37410"
"In post","2021","Unknown","Finance","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","East Wales","Outside London","180","165","35420","28850"
"In post","2021","Unknown","Human Resources","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Human Resources","Greater Manchester","Outside London","35","35","38050","33030"
"In post","2021","Unknown","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Inner London - West","London","95","95","51810","43180"
"In post","2021","Unknown","Human Resources","Kent","Outside London","25","25","30840","29870"
"In post","2021","Unknown","Human Resources","Merseyside","Outside London","55","50","37040","30830"
"In post","2021","Unknown","Human Resources","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Outer London - South","London","250","240","44580","41970"
"In post","2021","Unknown","Human Resources","Outer London - West and North West","London","35","35","37750","33760"
"In post","2021","Unknown","Human Resources","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","South Yorkshire","Outside London","25","25","43980","37660"
"In post","2021","Unknown","Human Resources","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","West Wales and The Valleys","Outside London","25","25","38510","37410"
"In post","2021","Unknown","Human Resources","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","Bedfordshire and Hertfordshire","Outside London","15","15","31780","27370"
"In post","2021","Unknown","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","East Anglia","Outside London","325","320","32540","33300"
"In post","2021","Unknown","Intelligence Analysis","East Wales","Outside London","25","25","28880","27370"
"In post","2021","Unknown","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","Outside London","45","45","27460","26480"
"In post","2021","Unknown","Intelligence Analysis","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","Essex","Outside London","15","15","27970","27370"
"In post","2021","Unknown","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","10","35450","35400"
"In post","2021","Unknown","Intelligence Analysis","Greater Manchester","Outside London","200","190","27420","25310"
"In post","2021","Unknown","Intelligence Analysis","Hampshire and Isle of Wight","Outside London","40","40","27050","26410"
"In post","2021","Unknown","Intelligence Analysis","Inner London - East","London","50","50","34830","29970"
"In post","2021","Unknown","Intelligence Analysis","Inner London - West","London","290","285","44490","44500"
"In post","2021","Unknown","Intelligence Analysis","Kent","Outside London","240","230","28400","27370"
"In post","2021","Unknown","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","Outside London","40","35","27660","25130"
"In post","2021","Unknown","Intelligence Analysis","Lincolnshire","Outside London","40","40","31050","32670"
"In post","2021","Unknown","Intelligence Analysis","Merseyside","Outside London","85","80","28160","26910"
"In post","2021","Unknown","Intelligence Analysis","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","Northumberland and Tyne and Wear","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","Outer London - South","London","130","120","33890","29370"
"In post","2021","Unknown","Intelligence Analysis","Outer London - West and North West","London","450","415","32710","30210"
"In post","2021","Unknown","Intelligence Analysis","Overseas","Overseas","15","15","41190","40580"
"In post","2021","Unknown","Intelligence Analysis","South Yorkshire","Outside London","75","70","28450","25310"
"In post","2021","Unknown","Intelligence Analysis","Surrey, East and West Sussex","Outside London","25","20","29970","28350"
"In post","2021","Unknown","Intelligence Analysis","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","West Central Scotland","Outside London","40","35","29200","27370"
"In post","2021","Unknown","Intelligence Analysis","West Midlands","Outside London","30","30","28970","27370"
"In post","2021","Unknown","Intelligence Analysis","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Intelligence Analysis","West Yorkshire","Outside London","20","20","28550","27370"
"In post","2021","Unknown","Internal Audit","East Wales","Outside London","10","10","46140","43760"
"In post","2021","Unknown","Internal Audit","West Wales and The Valleys","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","East Wales","Outside London","75","70","34410","28850"
"In post","2021","Unknown","Knowledge and Information Management","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","Inner London - East","London","15","15","36590","33090"
"In post","2021","Unknown","Knowledge and Information Management","Inner London - West","London","35","35","44840","41970"
"In post","2021","Unknown","Knowledge and Information Management","Merseyside","Outside London","10","10","42230","38020"
"In post","2021","Unknown","Knowledge and Information Management","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","Outer London - South","London","30","25","41020","36590"
"In post","2021","Unknown","Knowledge and Information Management","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Knowledge and Information Management","West Wales and The Valleys","Outside London","40","40","30920","28850"
"In post","2021","Unknown","Legal","East Wales","Outside London","150","140","56390","60830"
"In post","2021","Unknown","Legal","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Bedfordshire and Hertfordshire","Outside London","30","25","47800","37890"
"In post","2021","Unknown","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Outside London","115","100","45660","37890"
"In post","2021","Unknown","Medicine","Cheshire","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Cornwall and Isles of Scilly","Outside London","30","20","47330","37890"
"In post","2021","Unknown","Medicine","Derbyshire and Nottinghamshire","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Medicine","Devon","Outside London","130","115","36690","30620"
"In post","2021","Unknown","Medicine","Dorset and Somerset","Outside London","50","45","47780","37890"
"In post","2021","Unknown","Medicine","East Anglia","Outside London","60","55","44550","36370"
"In post","2021","Unknown","Medicine","East Wales","Outside London","180","165","46000","41560"
"In post","2021","Unknown","Medicine","East Yorkshire and Northern Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Eastern Scotland","Outside London","45","45","45460","37890"
"In post","2021","Unknown","Medicine","Essex","Outside London","45","40","44300","37890"
"In post","2021","Unknown","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","185","165","43140","36370"
"In post","2021","Unknown","Medicine","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Hampshire and Isle of Wight","Outside London","180","160","47840","38490"
"In post","2021","Unknown","Medicine","Herefordshire, Worcestershire and Warwickshire","Outside London","30","25","41090","37890"
"In post","2021","Unknown","Medicine","Highlands and Islands","Outside London","20","20","47520","37130"
"In post","2021","Unknown","Medicine","Inner London - East","London","170","160","64340","67750"
"In post","2021","Unknown","Medicine","Inner London - West","London","20","20","56470","44780"
"In post","2021","Unknown","Medicine","Kent","Outside London","25","25","44960","33180"
"In post","2021","Unknown","Medicine","Lancashire","Outside London","30","25","64520","74070"
"In post","2021","Unknown","Medicine","Leicestershire, Rutland and Northamptonshire","Outside London","115","110","40040","37890"
"In post","2021","Unknown","Medicine","Lincolnshire","Outside London","55","50","44110","37890"
"In post","2021","Unknown","Medicine","North Yorkshire","Outside London","135","125","42870","36370"
"In post","2021","Unknown","Medicine","Northern Ireland","Outside London","40","30","44050","38640"
"In post","2021","Unknown","Medicine","Northumberland and Tyne and Wear","Outside London","10","10","44350","37890"
"In post","2021","Unknown","Medicine","Outer London - East and North East","London","15","10","52520","39070"
"In post","2021","Unknown","Medicine","Outer London - West and North West","London","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Overseas","Overseas","35","35","50960","38890"
"In post","2021","Unknown","Medicine","Shropshire and Staffordshire","Outside London","105","95","47180","38890"
"In post","2021","Unknown","Medicine","Surrey, East and West Sussex","Outside London","45","40","40040","33780"
"In post","2021","Unknown","Medicine","Unknown","Unknown","10","5","[c]","[c]"
"In post","2021","Unknown","Medicine","West Central Scotland","Outside London","20","20","43840","37890"
"In post","2021","Unknown","Medicine","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","West Wales and The Valleys","Outside London","30","25","40810","37410"
"In post","2021","Unknown","Operational Delivery","Bedfordshire and Hertfordshire","Outside London","365","335","31400","27400"
"In post","2021","Unknown","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","100","100","28080","25630"
"In post","2021","Unknown","Operational Delivery","Cheshire","Outside London","10","10","26190","25750"
"In post","2021","Unknown","Operational Delivery","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Derbyshire and Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Devon","Outside London","110","100","28770","25310"
"In post","2021","Unknown","Operational Delivery","Dorset and Somerset","Outside London","110","100","27850","26990"
"In post","2021","Unknown","Operational Delivery","East Anglia","Outside London","750","670","23840","21430"
"In post","2021","Unknown","Operational Delivery","East Wales","Outside London","1100","1010","33730","28850"
"In post","2021","Unknown","Operational Delivery","East Yorkshire and Northern Lincolnshire","Outside London","220","215","25730","24890"
"In post","2021","Unknown","Operational Delivery","Eastern Scotland","Outside London","180","175","27700","25440"
"In post","2021","Unknown","Operational Delivery","Essex","Outside London","820","760","27000","25310"
"In post","2021","Unknown","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","230","220","27270","25310"
"In post","2021","Unknown","Operational Delivery","Greater Manchester","Outside London","1065","1015","27650","25310"
"In post","2021","Unknown","Operational Delivery","Hampshire and Isle of Wight","Outside London","580","555","29210","26930"
"In post","2021","Unknown","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","125","120","24830","21580"
"In post","2021","Unknown","Operational Delivery","Highlands and Islands","Outside London","10","10","29410","27350"
"In post","2021","Unknown","Operational Delivery","Inner London - East","London","455","435","32770","29130"
"In post","2021","Unknown","Operational Delivery","Inner London - West","London","925","870","38240","31520"
"In post","2021","Unknown","Operational Delivery","Kent","Outside London","2055","1855","26900","25310"
"In post","2021","Unknown","Operational Delivery","Lancashire","Outside London","50","45","25380","22130"
"In post","2021","Unknown","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","170","160","27480","26160"
"In post","2021","Unknown","Operational Delivery","Lincolnshire","Outside London","35","35","28860","25020"
"In post","2021","Unknown","Operational Delivery","Merseyside","Outside London","4845","4415","24880","24890"
"In post","2021","Unknown","Operational Delivery","North Eastern Scotland","Outside London","40","35","26800","25310"
"In post","2021","Unknown","Operational Delivery","North Yorkshire","Outside London","40","35","29050","26670"
"In post","2021","Unknown","Operational Delivery","Northern Ireland","Outside London","490","445","25310","24880"
"In post","2021","Unknown","Operational Delivery","Northumberland and Tyne and Wear","Outside London","250","240","27650","25310"
"In post","2021","Unknown","Operational Delivery","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Outer London - South","London","2755","2560","33100","29250"
"In post","2021","Unknown","Operational Delivery","Outer London - West and North West","London","2485","2240","30960","29080"
"In post","2021","Unknown","Operational Delivery","Overseas","Overseas","130","125","30450","27370"
"In post","2021","Unknown","Operational Delivery","Shropshire and Staffordshire","Outside London","40","40","31070","27370"
"In post","2021","Unknown","Operational Delivery","South Yorkshire","Outside London","2055","1875","25520","24880"
"In post","2021","Unknown","Operational Delivery","Southern Scotland","Outside London","20","15","28340","26910"
"In post","2021","Unknown","Operational Delivery","Surrey, East and West Sussex","Outside London","850","750","29440","27520"
"In post","2021","Unknown","Operational Delivery","Tees Valley and Durham","Outside London","895","755","23610","21430"
"In post","2021","Unknown","Operational Delivery","Unknown","Unknown","25","25","30480","26670"
"In post","2021","Unknown","Operational Delivery","West Central Scotland","Outside London","655","600","26240","24890"
"In post","2021","Unknown","Operational Delivery","West Midlands","Outside London","760","705","27510","25310"
"In post","2021","Unknown","Operational Delivery","West Wales and The Valleys","Outside London","1095","1030","34570","28850"
"In post","2021","Unknown","Operational Delivery","West Yorkshire","Outside London","715","670","27910","25220"
"In post","2021","Unknown","Operational Research","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","15","39540","40580"
"In post","2021","Unknown","Operational Research","Hampshire and Isle of Wight","Outside London","25","25","36680","35480"
"In post","2021","Unknown","Operational Research","Inner London - West","London","45","45","53390","47430"
"In post","2021","Unknown","Operational Research","Lincolnshire","Outside London","20","20","45260","46580"
"In post","2021","Unknown","Operational Research","Outer London - South","London","40","40","45390","41550"
"In post","2021","Unknown","Operational Research","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","South Yorkshire","Outside London","15","15","36350","32190"
"In post","2021","Unknown","Other","Bedfordshire and Hertfordshire","Outside London","160","150","27230","25390"
"In post","2021","Unknown","Other","Berkshire, Buckinghamshire and Oxfordshire","Outside London","845","820","26190","21620"
"In post","2021","Unknown","Other","Cheshire","Outside London","15","15","20910","21130"
"In post","2021","Unknown","Other","Cornwall and Isles of Scilly","Outside London","210","200","23300","21130"
"In post","2021","Unknown","Other","Cumbria","Outside London","10","10","23260","21130"
"In post","2021","Unknown","Other","Derbyshire and Nottinghamshire","Outside London","115","110","25720","21130"
"In post","2021","Unknown","Other","Devon","Outside London","340","325","25470","21130"
"In post","2021","Unknown","Other","Dorset and Somerset","Outside London","450","435","25270","21130"
"In post","2021","Unknown","Other","East Anglia","Outside London","760","730","22940","21130"
"In post","2021","Unknown","Other","East Wales","Outside London","440","420","31080","24360"
"In post","2021","Unknown","Other","East Yorkshire and Northern Lincolnshire","Outside London","405","390","26100","26670"
"In post","2021","Unknown","Other","Eastern Scotland","Outside London","280","270","25920","21130"
"In post","2021","Unknown","Other","Essex","Outside London","160","140","25520","22130"
"In post","2021","Unknown","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","1105","1060","27150","22080"
"In post","2021","Unknown","Other","Greater Manchester","Outside London","115","110","29540","24890"
"In post","2021","Unknown","Other","Hampshire and Isle of Wight","Outside London","1295","1250","27470","26350"
