"Status","Year","Organisation","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Disclosure Scotland","West Central Scotland","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","West Central Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","West Central Scotland","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","West Central Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","West Central Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","West Central Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","West Central Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","West Wales and The Valleys","AA/AO","Female","155","[c]","19540","18060"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","West Wales and The Valleys","AA/AO","Male","110","[c]","20400","21590"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","West Wales and The Valleys","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","West Wales and The Valleys","EO","Male","30","[c]","26460","26130"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","West Wales and The Valleys","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","West Wales and The Valleys","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","West Wales and The Valleys","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","West Wales and The Valleys","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Devon","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Devon","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Dorset and Somerset","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Dorset and Somerset","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Dorset and Somerset","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Dorset and Somerset","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","East Anglia","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","East Anglia","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","East Anglia","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","East Anglia","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","East Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","East Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","East Wales","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","East Wales","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Eastern Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Eastern Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Essex","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Essex","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Essex","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Essex","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Greater Manchester","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Greater Manchester","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Greater Manchester","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Greater Manchester","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Highlands and Islands","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Highlands and Islands","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Kent","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Kent","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Lancashire","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Lancashire","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Lancashire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Lancashire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Leicestershire, Rutland and Northamptonshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Leicestershire, Rutland and Northamptonshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Merseyside","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Merseyside","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Merseyside","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Merseyside","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","North Eastern Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","North Eastern Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","North Eastern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","North Eastern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","North Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","North Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Northumberland and Tyne and Wear","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Outer London - East and North East","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Outer London - East and North East","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Outer London - East and North East","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Outer London - East and North East","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Outer London - South","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Outer London - South","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Outer London - West and North West","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Outer London - West and North West","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Outer London - West and North West","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Outer London - West and North West","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","South Yorkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","South Yorkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","South Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","South Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Tees Valley and Durham","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Tees Valley and Durham","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","West Midlands","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","West Midlands","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","West Midlands","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","West Midlands","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","West Midlands","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","West Midlands","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","West Wales and The Valleys","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","West Wales and The Valleys","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","West Wales and The Valleys","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","West Wales and The Valleys","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","West Wales and The Valleys","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","West Wales and The Valleys","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","West Wales and The Valleys","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","West Wales and The Valleys","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","West Yorkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","West Yorkshire","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","West Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","West Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Greater Manchester","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Greater Manchester","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Greater Manchester","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Greater Manchester","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Greater Manchester","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Greater Manchester","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Greater Manchester","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Greater Manchester","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Inner London - West","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Inner London - West","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Inner London - West","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Inner London - West","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Inner London - West","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Inner London - West","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Inner London - West","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Inner London - West","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Northumberland and Tyne and Wear","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Northumberland and Tyne and Wear","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Outer London - South","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Outer London - South","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","South Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","South Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","South Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","South Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","South Yorkshire","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","South Yorkshire","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Tees Valley and Durham","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Tees Valley and Durham","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Tees Valley and Durham","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Tees Valley and Durham","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Tees Valley and Durham","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","West Midlands","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","West Midlands","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","West Midlands","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","West Midlands","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","West Midlands","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","West Midlands","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","West Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","West Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Eastern Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Eastern Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Highlands and Islands","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Highlands and Islands","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","North Eastern Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","North Eastern Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","West Central Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","West Central Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","West Central Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","West Central Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","West Central Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","West Central Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","West Central Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","West Central Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","East Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","East Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","East Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","East Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Cumbria","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Cumbria","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","East Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","East Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","East Wales","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","East Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Greater Manchester","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Greater Manchester","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Inner London - West","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Inner London - West","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Inner London - West","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Inner London - West","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Inner London - West","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Inner London - West","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Inner London - West","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Inner London - West","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","North Yorkshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","North Yorkshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","North Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","North Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","North Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","North Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","North Yorkshire","SEO/HEO","Female","5","[c]","[c]","[c]"
