"Status","Year","Organisation","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Driver and Vehicle Standards Agency","East Midlands (England)","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","East Midlands (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","East Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","East Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","East Midlands (England)","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","East Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","East Midlands (England)","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","East of England","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","East of England","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","East of England","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","East of England","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","London","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","North East (England)","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","North East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","North East (England)","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","North East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","North East (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","North East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","North East (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","North East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","North East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","North West (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","North West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","North West (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","North West (England)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","South East (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","South East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","South East (England)","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","South East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","South West (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","South West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","South West (England)","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","South West (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","South West (England)","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","South West (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","South West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","South West (England)","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","South West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","South West (England)","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Wales","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Wales","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Wales","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Wales","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","West Midlands (England)","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","West Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","West Midlands (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","West Midlands (England)","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","West Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","West Midlands (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","West Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","West Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Yorkshire and The Humber","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Yorkshire and The Humber","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Yorkshire and The Humber","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Yorkshire and The Humber","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Yorkshire and The Humber","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","North East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","North East (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","North East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","North East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","North West (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","North West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","North West (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","North West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","North West (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","North West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","North West (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
