"Status","Year","Disability","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","No function","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","No function","45","[c]","37740","32370"
"Leaver Dept.","2021","Undeclared","Undeclared","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Unknown","60","[c]","29810","27570"
"Leaver Dept.","2021","Undeclared","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","No function","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","80","[c]","41040","37190"
"Leaver Dept.","2021","Undeclared","White","Analysis","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Human Resources","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","No function","95","[c]","35830","32000"
"Leaver Dept.","2021","Undeclared","White","Project Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Unknown","115","[c]","34720","27570"
"Leaver Dept.","2021","Unknown","Asian","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","No function","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","No function","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","No function","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Analysis","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Digital, Data & Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","No function","65","[c]","35780","32700"
"Leaver Dept.","2021","Unknown","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Analysis","35","[c]","41210","37880"
"Leaver Dept.","2021","Unknown","Unknown","Commercial","40","[c]","47740","48500"
"Leaver Dept.","2021","Unknown","Unknown","Communications","60","[c]","40630","39080"
"Leaver Dept.","2021","Unknown","Unknown","Counter Fraud","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Digital, Data & Technology","40","[c]","47530","47960"
"Leaver Dept.","2021","Unknown","Unknown","Finance","35","[c]","45810","43750"
"Leaver Dept.","2021","Unknown","Unknown","Grants Management","45","[c]","26340","25070"
"Leaver Dept.","2021","Unknown","Unknown","Human Resources","70","[c]","41270","37480"
"Leaver Dept.","2021","Unknown","Unknown","Legal","40","[c]","41220","36480"
"Leaver Dept.","2021","Unknown","Unknown","No function","1240","[c]","36570","32000"
"Leaver Dept.","2021","Unknown","Unknown","Project Delivery","70","[c]","42840","38600"
"Leaver Dept.","2021","Unknown","Unknown","Property","35","[c]","28730","25500"
"Leaver Dept.","2021","Unknown","Unknown","Security","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","1070","[c]","35280","31060"
"Leaver Dept.","2021","Unknown","White","Analysis","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Commercial","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Communications","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Digital, Data & Technology","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Human Resources","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Legal","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","No function","115","[c]","44150","36840"
"Leaver Dept.","2021","Unknown","White","Project Delivery","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Unknown","115","[c]","43230","44290"
"New entrant CS","2021","Declared disabled","Asian","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Legal","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","No function","65","[c]","28920","26060"
"New entrant CS","2021","Declared disabled","Asian","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Asian","Unknown","180","[c]","28480","27570"
"New entrant CS","2021","Declared disabled","Black","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Digital, Data & Technology","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","No function","70","[c]","29470","27070"
"New entrant CS","2021","Declared disabled","Black","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Black","Unknown","155","[c]","29430","31060"
"New entrant CS","2021","Declared disabled","Chinese","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","No function","55","[c]","26480","25850"
"New entrant CS","2021","Declared disabled","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Mixed","Unknown","115","[c]","27400","27570"
"New entrant CS","2021","Declared disabled","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","No function","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","No function","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Unknown","55","[c]","27180","27570"
"New entrant CS","2021","Declared disabled","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","No function","35","[c]","27940","25450"
"New entrant CS","2021","Declared disabled","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Analysis","55","[c]","30960","30730"
"New entrant CS","2021","Declared disabled","White","Commercial","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Communications","30","[c]","28720","25560"
"New entrant CS","2021","Declared disabled","White","Counter Fraud","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Debt","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Digital, Data & Technology","60","[c]","38370","37030"
"New entrant CS","2021","Declared disabled","White","Finance","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Human Resources","60","[c]","32790","27850"
"New entrant CS","2021","Declared disabled","White","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Legal","40","[c]","34510","29570"
"New entrant CS","2021","Declared disabled","White","No function","905","[c]","27610","24620"
"New entrant CS","2021","Declared disabled","White","Project Delivery","85","[c]","33510","32030"
"New entrant CS","2021","Declared disabled","White","Property","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Security","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Unknown","1715","[c]","26490","27570"
"New entrant CS","2021","Declared non-disabled","Asian","Analysis","60","[c]","32790","31810"
"New entrant CS","2021","Declared non-disabled","Asian","Commercial","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Communications","45","[c]","28830","25560"
"New entrant CS","2021","Declared non-disabled","Asian","Counter Fraud","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Debt","40","[c]","20650","20140"
"New entrant CS","2021","Declared non-disabled","Asian","Digital, Data & Technology","110","[c]","41550","37910"
"New entrant CS","2021","Declared non-disabled","Asian","Finance","45","[c]","34520","32790"
"New entrant CS","2021","Declared non-disabled","Asian","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Human Resources","40","[c]","33120","27250"
"New entrant CS","2021","Declared non-disabled","Asian","Internal Audit","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Legal","50","[c]","40920","41730"
"New entrant CS","2021","Declared non-disabled","Asian","No function","780","[c]","28220","25450"
"New entrant CS","2021","Declared non-disabled","Asian","Project Delivery","75","[c]","39700","36030"
"New entrant CS","2021","Declared non-disabled","Asian","Property","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Security","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Unknown","1870","[c]","28340","27570"
"New entrant CS","2021","Declared non-disabled","Black","Analysis","25","[c]","[c]","[c]"
