"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","Operational Delivery","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Northumberland and Tyne and Wear","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","East Wales","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Analysis","Operational Research","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Analysis","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Greater Manchester","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Analysis","Operational Research","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Greater Manchester","Unknown","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Research","Hampshire and Isle of Wight","Heterosexual / straight","185","175","41890","46080"
"In post","2021","Analysis","Operational Research","Hampshire and Isle of Wight","LGBO","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Research","Hampshire and Isle of Wight","Undeclared","20","20","[c]","[c]"
"In post","2021","Analysis","Operational Research","Hampshire and Isle of Wight","Unknown","25","25","[c]","[c]"
"In post","2021","Analysis","Operational Research","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Inner London - East","Heterosexual / straight","60","60","48710","42350"
"In post","2021","Analysis","Operational Research","Inner London - East","LGBO","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Research","Inner London - East","Undeclared","15","15","[c]","[c]"
"In post","2021","Analysis","Operational Research","Inner London - East","Unknown","25","25","[c]","[c]"
"In post","2021","Analysis","Operational Research","Inner London - West","Heterosexual / straight","110","105","50620","49660"
"In post","2021","Analysis","Operational Research","Inner London - West","LGBO","20","20","[c]","[c]"
"In post","2021","Analysis","Operational Research","Inner London - West","Undeclared","15","15","[c]","[c]"
"In post","2021","Analysis","Operational Research","Inner London - West","Unknown","15","15","[c]","[c]"
"In post","2021","Analysis","Operational Research","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Merseyside","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Analysis","Operational Research","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","West Yorkshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Research","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Inner London - East","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Analysis","Other","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Inner London - East","Unknown","10","5","[c]","[c]"
"In post","2021","Analysis","Other","Inner London - West","Heterosexual / straight","150","140","67740","65470"
"In post","2021","Analysis","Other","Inner London - West","LGBO","5","5","[c]","[c]"
"In post","2021","Analysis","Other","Inner London - West","Undeclared","25","25","[c]","[c]"
"In post","2021","Analysis","Other","Inner London - West","Unknown","10","10","[c]","[c]"
"In post","2021","Analysis","Other","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Derbyshire and Nottinghamshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Analysis","Policy","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Analysis","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Greater Manchester","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Analysis","Policy","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Greater Manchester","Unknown","5","5","[c]","[c]"
"In post","2021","Analysis","Policy","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Inner London - West","Heterosexual / straight","140","130","48100","46030"
"In post","2021","Analysis","Policy","Inner London - West","LGBO","10","10","[c]","[c]"
"In post","2021","Analysis","Policy","Inner London - West","Undeclared","15","15","[c]","[c]"
"In post","2021","Analysis","Policy","Inner London - West","Unknown","45","45","57680","53590"
"In post","2021","Analysis","Policy","South Yorkshire","Heterosexual / straight","55","50","44240","42330"
"In post","2021","Analysis","Policy","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","South Yorkshire","Unknown","5","5","[c]","[c]"
"In post","2021","Analysis","Policy","Tees Valley and Durham","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Analysis","Policy","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
