"Status","Year","Age","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Medicine","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Medicine","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Medicine","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Medicine","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Medicine","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Medicine","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Medicine","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Medicine","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Operational Delivery","AA","Heterosexual / straight","150","[c]","20520","20600"
"New entrant CS","2021","30-39","Operational Delivery","AA","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Operational Delivery","AA","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Operational Delivery","AA","Unknown","165","[c]","20050","20600"
"New entrant CS","2021","30-39","Operational Delivery","AO","Heterosexual / straight","870","[c]","22760","22540"
"New entrant CS","2021","30-39","Operational Delivery","AO","LGBO","75","[c]","22270","21920"
"New entrant CS","2021","30-39","Operational Delivery","AO","Undeclared","50","[c]","22330","20920"
"New entrant CS","2021","30-39","Operational Delivery","AO","Unknown","680","[c]","22690","21430"
"New entrant CS","2021","30-39","Operational Delivery","EO","Heterosexual / straight","380","[c]","27460","26130"
"New entrant CS","2021","30-39","Operational Delivery","EO","LGBO","40","[c]","26530","25000"
"New entrant CS","2021","30-39","Operational Delivery","EO","Undeclared","30","[c]","25510","24880"
"New entrant CS","2021","30-39","Operational Delivery","EO","Unknown","250","[c]","25630","24880"
"New entrant CS","2021","30-39","Operational Delivery","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Operational Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Operational Delivery","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Operational Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Operational Delivery","G7","Heterosexual / straight","70","[c]","52850","52610"
"New entrant CS","2021","30-39","Operational Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Operational Delivery","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Operational Delivery","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Operational Delivery","HEO","Heterosexual / straight","215","[c]","32940","31700"
"New entrant CS","2021","30-39","Operational Delivery","HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Operational Delivery","HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Operational Delivery","HEO","Unknown","65","[c]","31600","30950"
"New entrant CS","2021","30-39","Operational Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Operational Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Operational Delivery","SEO","Heterosexual / straight","165","[c]","39550","38890"
"New entrant CS","2021","30-39","Operational Delivery","SEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Operational Delivery","SEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Operational Delivery","SEO","Unknown","55","[c]","38390","37450"
"New entrant CS","2021","30-39","Operational Delivery","Unknown","Heterosexual / straight","225","[c]","23750","22920"
"New entrant CS","2021","30-39","Operational Delivery","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Operational Delivery","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Operational Delivery","Unknown","Unknown","80","[c]","22470","22920"
"New entrant CS","2021","30-39","Operational Research","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Operational Research","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Operational Research","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Operational Research","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Operational Research","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Operational Research","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Operational Research","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Operational Research","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","AA","Heterosexual / straight","35","[c]","19210","19560"
"New entrant CS","2021","30-39","Other","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","AA","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","AO","Heterosexual / straight","60","[c]","21220","20920"
"New entrant CS","2021","30-39","Other","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","EO","Heterosexual / straight","55","[c]","25390","26350"
"New entrant CS","2021","30-39","Other","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","HEO","Heterosexual / straight","40","[c]","32140","32960"
"New entrant CS","2021","30-39","Other","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Planning","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Planning","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Planning Inspectors","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Planning Inspectors","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Planning Inspectors","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","G6","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","G7","Heterosexual / straight","95","[c]","54100","53380"
"New entrant CS","2021","30-39","Policy","G7","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","G7","Unknown","65","[c]","54330","53360"
"New entrant CS","2021","30-39","Policy","HEO","Heterosexual / straight","150","[c]","32660","32560"
"New entrant CS","2021","30-39","Policy","HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","HEO","Unknown","60","[c]","32570","32790"
"New entrant CS","2021","30-39","Policy","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","SEO","Heterosexual / straight","90","[c]","38750","38750"
"New entrant CS","2021","30-39","Policy","SEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","SEO","Unknown","65","[c]","39440","40050"
"New entrant CS","2021","30-39","Project Delivery","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","EO","Heterosexual / straight","40","[c]","25760","26350"
"New entrant CS","2021","30-39","Project Delivery","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","G7","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","HEO","Heterosexual / straight","70","[c]","32260","33000"
"New entrant CS","2021","30-39","Project Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","SEO","Heterosexual / straight","70","[c]","40200","40000"
"New entrant CS","2021","30-39","Project Delivery","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","SEO","Unknown","30","[c]","38980","38630"
"New entrant CS","2021","30-39","Project Delivery","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Psychology","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Psychology","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Psychology","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Psychology","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Psychology","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Psychology","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Psychology","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Psychology","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Psychology","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Psychology","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Psychology","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Psychology","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","HEO","Heterosexual / straight","55","[c]","31350","31370"
"New entrant CS","2021","30-39","Science and Engineering","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","SEO","Heterosexual / straight","65","[c]","39730","38890"
"New entrant CS","2021","30-39","Science and Engineering","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","AA","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","AO","Heterosexual / straight","45","[c]","26410","24540"
"New entrant CS","2021","30-39","Security","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","AO","Unknown","35","[c]","29230","26420"
"New entrant CS","2021","30-39","Security","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Social Research","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Social Research","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Social Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Social Research","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Social Research","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Social Research","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Social Research","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Social Research","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Social Research","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Social Research","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Social Research","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Social Research","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Social Research","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Social Research","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Social Research","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Social Research","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Statistics","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Statistics","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Statistics","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Statistics","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Statistics","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Statistics","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Statistics","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Statistics","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Statistics","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Statistics","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Statistics","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Statistics","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Statistics","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Statistics","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Statistics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Statistics","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Statistics","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Statistics","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Statistics","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Tax","AO","Heterosexual / straight","130","[c]","20210","20140"
"New entrant CS","2021","30-39","Tax","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Tax","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Tax","AO","Unknown","335","[c]","20180","20140"
"New entrant CS","2021","30-39","Tax","EO","Heterosexual / straight","80","[c]","25690","25560"
"New entrant CS","2021","30-39","Tax","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Tax","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Tax","EO","Unknown","125","[c]","25540","25560"
"New entrant CS","2021","30-39","Tax","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Tax","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Tax","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Tax","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Tax","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Tax","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Tax","HEO","Heterosexual / straight","30","[c]","32100","31810"
"New entrant CS","2021","30-39","Tax","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Tax","HEO","Unknown","50","[c]","32260","31810"
"New entrant CS","2021","30-39","Tax","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Tax","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Tax","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Tax","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","AA","Heterosexual / straight","40","[c]","20350","20060"
"New entrant CS","2021","30-39","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","AA","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","AO","Heterosexual / straight","895","[c]","21630","21010"
"New entrant CS","2021","30-39","Unknown","AO","LGBO","80","[c]","21600","21010"
"New entrant CS","2021","30-39","Unknown","AO","Undeclared","50","[c]","21650","21010"
"New entrant CS","2021","30-39","Unknown","AO","Unknown","170","[c]","21620","21010"
"New entrant CS","2021","30-39","Unknown","EO","Heterosexual / straight","2175","[c]","28580","27570"
"New entrant CS","2021","30-39","Unknown","EO","LGBO","240","[c]","28320","27570"
"New entrant CS","2021","30-39","Unknown","EO","Undeclared","130","[c]","28540","27570"
