"Status","Year","Age","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Digital, Data and Technology","London","G7","75","75","55990","53760"
"In post","2021","20-29","Digital, Data and Technology","London","HEO","195","195","34630","34050"
"In post","2021","20-29","Digital, Data and Technology","London","SEO","145","145","42350","41970"
"In post","2021","20-29","Digital, Data and Technology","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","North East (England)","EO","25","20","25230","25560"
"In post","2021","20-29","Digital, Data and Technology","North East (England)","G7","5","5","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","North East (England)","HEO","45","45","31840","31810"
"In post","2021","20-29","Digital, Data and Technology","North East (England)","SEO","15","15","37960","38630"
"In post","2021","20-29","Digital, Data and Technology","North West (England)","EO","35","35","25520","25000"
"In post","2021","20-29","Digital, Data and Technology","North West (England)","G7","5","5","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","North West (England)","HEO","65","65","32240","31810"
"In post","2021","20-29","Digital, Data and Technology","North West (England)","SEO","35","35","38280","38630"
"In post","2021","20-29","Digital, Data and Technology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Scotland","AO","5","5","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Scotland","EO","35","35","26960","26120"
"In post","2021","20-29","Digital, Data and Technology","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Scotland","HEO","25","25","32730","33930"
"In post","2021","20-29","Digital, Data and Technology","Scotland","SEO","25","25","39630","38910"
"In post","2021","20-29","Digital, Data and Technology","South East (England)","AO","10","10","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","South East (England)","EO","50","50","27080","26670"
"In post","2021","20-29","Digital, Data and Technology","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","South East (England)","HEO","35","35","31460","31810"
"In post","2021","20-29","Digital, Data and Technology","South East (England)","SEO","10","10","38510","36030"
"In post","2021","20-29","Digital, Data and Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","South West (England)","AA","20","20","20580","19730"
"In post","2021","20-29","Digital, Data and Technology","South West (England)","AO","10","10","21800","21970"
"In post","2021","20-29","Digital, Data and Technology","South West (England)","EO","125","125","27030","26740"
"In post","2021","20-29","Digital, Data and Technology","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","South West (England)","G7","5","5","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","South West (England)","HEO","110","110","32720","33000"
"In post","2021","20-29","Digital, Data and Technology","South West (England)","SEO","50","50","40200","38630"
"In post","2021","20-29","Digital, Data and Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Wales","AO","35","35","22110","21590"
"In post","2021","20-29","Digital, Data and Technology","Wales","EO","145","145","26210","26130"
"In post","2021","20-29","Digital, Data and Technology","Wales","G7","15","15","51320","49120"
"In post","2021","20-29","Digital, Data and Technology","Wales","HEO","75","75","32410","31040"
"In post","2021","20-29","Digital, Data and Technology","Wales","SEO","35","35","39730","38650"
"In post","2021","20-29","Digital, Data and Technology","West Midlands (England)","AO","5","5","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","West Midlands (England)","EO","35","35","25750","25560"
"In post","2021","20-29","Digital, Data and Technology","West Midlands (England)","G7","15","15","50920","49860"
"In post","2021","20-29","Digital, Data and Technology","West Midlands (England)","HEO","55","55","31230","31810"
"In post","2021","20-29","Digital, Data and Technology","West Midlands (England)","SEO","30","30","38200","36780"
"In post","2021","20-29","Digital, Data and Technology","Yorkshire and The Humber","AO","5","5","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Yorkshire and The Humber","EO","30","30","25200","25520"
"In post","2021","20-29","Digital, Data and Technology","Yorkshire and The Humber","G7","10","10","52840","52320"
"In post","2021","20-29","Digital, Data and Technology","Yorkshire and The Humber","HEO","35","35","30880","30470"
"In post","2021","20-29","Digital, Data and Technology","Yorkshire and The Humber","SEO","25","25","39930","39200"
"In post","2021","20-29","Economics","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Economics","London","AA","5","5","[c]","[c]"
"In post","2021","20-29","Economics","London","AO","50","50","24320","24300"
"In post","2021","20-29","Economics","London","EO","60","60","27950","27680"
"In post","2021","20-29","Economics","London","G6","10","10","63230","62600"
"In post","2021","20-29","Economics","London","G7","215","215","54550","54760"
"In post","2021","20-29","Economics","London","HEO","620","615","33950","33880"
"In post","2021","20-29","Economics","London","SEO","55","55","41380","42470"
"In post","2021","20-29","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Economics","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Economics","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Economics","North West (England)","HEO","10","10","31990","31810"
"In post","2021","20-29","Economics","North West (England)","SEO","5","5","[c]","[c]"
"In post","2021","20-29","Economics","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Economics","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Economics","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Economics","Scotland","HEO","5","5","[c]","[c]"
"In post","2021","20-29","Economics","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Economics","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Economics","South East (England)","HEO","5","5","[c]","[c]"
"In post","2021","20-29","Economics","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Economics","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Economics","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Economics","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Economics","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Economics","Wales","AO","25","25","19250","19130"
"In post","2021","20-29","Economics","Wales","EO","10","10","24610","23940"
"In post","2021","20-29","Economics","Wales","G7","10","10","52180","49590"
"In post","2021","20-29","Economics","Wales","HEO","30","30","30300","29540"
"In post","2021","20-29","Economics","Wales","SEO","5","5","[c]","[c]"
"In post","2021","20-29","Economics","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Economics","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Economics","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Economics","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Economics","Yorkshire and The Humber","HEO","10","10","[c]","[c]"
"In post","2021","20-29","Economics","Yorkshire and The Humber","SEO","5","5","[c]","[c]"
"In post","2021","20-29","Finance","East Midlands (England)","AO","5","5","[c]","[c]"
"In post","2021","20-29","Finance","East Midlands (England)","EO","5","5","[c]","[c]"
"In post","2021","20-29","Finance","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","East of England","AO","10","10","20250","20140"
"In post","2021","20-29","Finance","East of England","EO","15","15","28110","27750"
"In post","2021","20-29","Finance","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","East of England","HEO","10","10","34400","37000"
"In post","2021","20-29","Finance","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","East of England","SEO","5","5","[c]","[c]"
"In post","2021","20-29","Finance","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","London","AO","10","10","24330","24510"
"In post","2021","20-29","Finance","London","EO","70","70","27680","27270"
"In post","2021","20-29","Finance","London","G6","10","10","[c]","[c]"
"In post","2021","20-29","Finance","London","G7","85","85","55880","54650"
"In post","2021","20-29","Finance","London","HEO","150","150","34900","33560"
"In post","2021","20-29","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","London","SEO","80","80","41950","40750"
"In post","2021","20-29","Finance","North East (England)","EO","5","5","[c]","[c]"
"In post","2021","20-29","Finance","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","North East (England)","HEO","5","5","[c]","[c]"
"In post","2021","20-29","Finance","North East (England)","SEO","10","10","37340","38630"
"In post","2021","20-29","Finance","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","North West (England)","EO","15","15","24850","25000"
"In post","2021","20-29","Finance","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","North West (England)","HEO","25","25","30340","29980"
"In post","2021","20-29","Finance","North West (England)","SEO","10","10","38670","36810"
"In post","2021","20-29","Finance","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Scotland","AA","10","5","[c]","[c]"
"In post","2021","20-29","Finance","Scotland","AO","60","50","20790","20140"
"In post","2021","20-29","Finance","Scotland","EO","10","10","27700","25960"
"In post","2021","20-29","Finance","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Scotland","HEO","10","10","32470","33930"
"In post","2021","20-29","Finance","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","South East (England)","AO","15","15","21400","21250"
"In post","2021","20-29","Finance","South East (England)","EO","30","30","26510","26670"
"In post","2021","20-29","Finance","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","South East (England)","HEO","25","25","33190","33300"
"In post","2021","20-29","Finance","South East (England)","SEO","10","10","[c]","[c]"
"In post","2021","20-29","Finance","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Finance","South West (England)","AO","5","5","[c]","[c]"
"In post","2021","20-29","Finance","South West (England)","EO","125","125","23110","25000"
"In post","2021","20-29","Finance","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","South West (England)","HEO","60","60","31480","30420"
"In post","2021","20-29","Finance","South West (England)","SEO","25","25","42140","41630"
"In post","2021","20-29","Finance","South West (England)","Unknown","20","20","31500","30420"
"In post","2021","20-29","Finance","Wales","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Wales","AO","20","20","22580","23830"
"In post","2021","20-29","Finance","Wales","EO","20","20","26830","27770"
"In post","2021","20-29","Finance","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Wales","HEO","10","10","[c]","[c]"
"In post","2021","20-29","Finance","Wales","SEO","10","10","[c]","[c]"
"In post","2021","20-29","Finance","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","West Midlands (England)","AO","10","10","[c]","[c]"
"In post","2021","20-29","Finance","West Midlands (England)","EO","25","25","25210","25000"
"In post","2021","20-29","Finance","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","West Midlands (England)","HEO","20","20","30880","30090"
"In post","2021","20-29","Finance","West Midlands (England)","SEO","15","15","37530","36870"
"In post","2021","20-29","Finance","Yorkshire and The Humber","AO","10","10","20990","21430"
"In post","2021","20-29","Finance","Yorkshire and The Humber","EO","25","25","24430","23440"
"In post","2021","20-29","Finance","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Yorkshire and The Humber","G7","10","10","51060","49860"
"In post","2021","20-29","Finance","Yorkshire and The Humber","HEO","30","30","29450","29070"
"In post","2021","20-29","Finance","Yorkshire and The Humber","SEO","15","15","37600","36820"
"In post","2021","20-29","Human Resources","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","East Midlands (England)","EO","15","15","26610","27130"
"In post","2021","20-29","Human Resources","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","East Midlands (England)","HEO","15","15","30110","30190"
"In post","2021","20-29","Human Resources","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
