"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Operational Delivery","Unknown","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Unknown","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Wales","East Wales","AA/AO","35","[c]","20210","20570"
"Leaver Dept.","2021","Operational Delivery","Wales","East Wales","EO","15","[c]","24670","24560"
"Leaver Dept.","2021","Operational Delivery","Wales","East Wales","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Wales","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Wales","East Wales","SEO/HEO","40","[c]","32480","30830"
"Leaver Dept.","2021","Operational Delivery","Wales","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Wales","West Wales and The Valleys","AA/AO","60","[c]","20610","21170"
"Leaver Dept.","2021","Operational Delivery","Wales","West Wales and The Valleys","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Wales","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Wales","West Wales and The Valleys","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Wales","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","AA/AO","35","[c]","19830","20020"
"Leaver Dept.","2021","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Midlands (England)","West Midlands","AA/AO","75","[c]","20150","19930"
"Leaver Dept.","2021","Operational Delivery","West Midlands (England)","West Midlands","EO","45","[c]","23450","22570"
"Leaver Dept.","2021","Operational Delivery","West Midlands (England)","West Midlands","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Midlands (England)","West Midlands","SEO/HEO","25","[c]","30820","30200"
"Leaver Dept.","2021","Operational Delivery","West Midlands (England)","West Midlands","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Yorkshire and The Humber","North Yorkshire","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Yorkshire and The Humber","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Yorkshire and The Humber","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Yorkshire and The Humber","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Yorkshire and The Humber","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Yorkshire and The Humber","South Yorkshire","AA/AO","10","[c]","21100","21010"
"Leaver Dept.","2021","Operational Delivery","Yorkshire and The Humber","South Yorkshire","EO","15","[c]","24970","24890"
"Leaver Dept.","2021","Operational Delivery","Yorkshire and The Humber","South Yorkshire","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Yorkshire and The Humber","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Yorkshire and The Humber","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Yorkshire and The Humber","West Yorkshire","AA/AO","35","[c]","20160","20170"
"Leaver Dept.","2021","Operational Delivery","Yorkshire and The Humber","West Yorkshire","EO","20","[c]","24910","24890"
"Leaver Dept.","2021","Operational Delivery","Yorkshire and The Humber","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Yorkshire and The Humber","West Yorkshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Yorkshire and The Humber","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","London","Inner London - East","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","London","Inner London - East","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","London","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","London","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","London","Inner London - West","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","London","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","London","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","South East (England)","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","South East (England)","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","South East (England)","Hampshire and Isle of Wight","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Wales","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","West Midlands (England)","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Yorkshire and The Humber","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East of England","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East of England","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East of England","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East of England","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East of England","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","London","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","London","Inner London - East","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","London","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","London","Inner London - West","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","London","Inner London - West","EO","35","[c]","27840","27350"
"Leaver Dept.","2021","Other","London","Inner London - West","G6/G7","20","[c]","61800","60790"
"Leaver Dept.","2021","Other","London","Inner London - West","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","London","Inner London - West","SEO/HEO","40","[c]","36070","35030"
"Leaver Dept.","2021","Other","London","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","London","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","London","Outer London - South","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","London","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","London","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","North East (England)","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","North East (England)","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","North East (England)","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","North West (England)","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","North West (England)","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","North West (England)","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","North West (England)","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","North West (England)","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","North West (England)","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Scotland","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Scotland","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Scotland","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Scotland","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Scotland","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Scotland","West Central Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","South East (England)","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","South East (England)","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","South East (England)","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","South West (England)","Devon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","South West (England)","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","South West (England)","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","South West (England)","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","20","[c]","23120","20710"
"Leaver Dept.","2021","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","10","[c]","56520","55750"
"Leaver Dept.","2021","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","35","[c]","30830","31840"
"Leaver Dept.","2021","Other","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Wales","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Wales","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","West Midlands (England)","Shropshire and Staffordshire","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Yorkshire and The Humber","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Yorkshire and The Humber","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Yorkshire and The Humber","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Yorkshire and The Humber","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Yorkshire and The Humber","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Yorkshire and The Humber","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Yorkshire and The Humber","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Yorkshire and The Humber","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","London","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","London","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","London","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","London","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East of England","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East of England","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East of England","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East of England","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","London","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","London","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","London","Inner London - East","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","London","Inner London - West","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","London","Inner London - West","EO","150","[c]","28170","27680"
"Leaver Dept.","2021","Policy","London","Inner London - West","G6/G7","490","[c]","56280","53900"
"Leaver Dept.","2021","Policy","London","Inner London - West","SCS level","80","[c]","86410","76540"
"Leaver Dept.","2021","Policy","London","Inner London - West","SEO/HEO","675","[c]","36240","34770"
"Leaver Dept.","2021","Policy","London","Inner London - West","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","London","Outer London - South","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","London","Outer London - South","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","London","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","London","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","London","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North East (England)","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North East (England)","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North East (England)","Northumberland and Tyne and Wear","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North East (England)","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North East (England)","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North West (England)","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North West (England)","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North West (England)","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North West (England)","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North West (England)","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North West (England)","Greater Manchester","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North West (England)","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North West (England)","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North West (England)","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North West (England)","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North West (England)","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Northern Ireland","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Scotland","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Scotland","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Scotland","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South East (England)","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South East (England)","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South East (England)","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South East (England)","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South East (England)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South East (England)","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South East (England)","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South East (England)","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South West (England)","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South West (England)","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","25","[c]","35010","35900"
"Leaver Dept.","2021","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","Unknown","G6/G7","10","[c]","55930","53380"
"Leaver Dept.","2021","Policy","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Wales","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Wales","East Wales","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Wales","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Wales","East Wales","SEO/HEO","10","[c]","37380","37410"
"Leaver Dept.","2021","Policy","Wales","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Wales","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Wales","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Wales","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Midlands (England)","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Midlands (England)","West Midlands","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Midlands (England)","West Midlands","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Midlands (England)","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Midlands (England)","West Midlands","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Midlands (England)","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Yorkshire and The Humber","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Yorkshire and The Humber","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Yorkshire and The Humber","North Yorkshire","SEO/HEO","25","[c]","34360","35540"
"Leaver Dept.","2021","Policy","Yorkshire and The Humber","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Yorkshire and The Humber","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Yorkshire and The Humber","South Yorkshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Yorkshire and The Humber","West Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East Midlands (England)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East of England","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East of England","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East of England","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Inner London - East","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Inner London - East","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Inner London - West","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Inner London - West","G6/G7","25","[c]","60460","59620"
"Leaver Dept.","2021","Project Delivery","London","Inner London - West","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Inner London - West","SEO/HEO","45","[c]","38370","38600"
"Leaver Dept.","2021","Project Delivery","London","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Outer London - South","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Outer London - South","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North East (England)","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North East (England)","Northumberland and Tyne and Wear","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North West (England)","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
