"Status","Year","Parent_department","Region_ITL1","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","The National Archives","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","London","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","South East (England)","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","South East (England)","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","South East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","South East (England)","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","South East (England)","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","South East (England)","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Wales","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Wales","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Wales","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Wales","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Wales","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","West Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","West Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Wales","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government","Wales","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","East Midlands (England)","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","East Midlands (England)","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","East Midlands (England)","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","East Midlands (England)","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","East Midlands (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","East Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","East of England","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","East of England","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","East of England","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","East of England","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","East of England","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","East of England","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","East of England","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","East of England","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","London","AA/AO","Female","60","[c]","21250","20120"
"New entrant CS","2021","Attorney General's Departments","London","AA/AO","Male","30","[c]","21390","20120"
"New entrant CS","2021","Attorney General's Departments","London","EO","Female","80","[c]","27460","26970"
"New entrant CS","2021","Attorney General's Departments","London","EO","Male","50","[c]","27680","26960"
"New entrant CS","2021","Attorney General's Departments","London","G6/G7","Female","100","[c]","54000","50520"
"New entrant CS","2021","Attorney General's Departments","London","G6/G7","Male","65","[c]","55700","51880"
"New entrant CS","2021","Attorney General's Departments","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","London","SEO/HEO","Female","55","[c]","41830","43920"
"New entrant CS","2021","Attorney General's Departments","London","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","North East (England)","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","North East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","North East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","North East (England)","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","North East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","North East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","North West (England)","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","North West (England)","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","North West (England)","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","North West (England)","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","North West (England)","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","North West (England)","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","North West (England)","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","South East (England)","AA/AO","Female","40","[c]","20890","20120"
"New entrant CS","2021","Attorney General's Departments","South East (England)","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","South East (England)","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","South East (England)","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","South East (England)","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","South East (England)","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","South East (England)","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","South East (England)","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","South West (England)","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","South West (England)","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","South West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","South West (England)","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","South West (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","South West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Wales","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Wales","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Wales","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Wales","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","West Midlands (England)","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","West Midlands (England)","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","West Midlands (England)","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","West Midlands (England)","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","West Midlands (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","West Midlands (England)","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Yorkshire and The Humber","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Yorkshire and The Humber","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Yorkshire and The Humber","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Yorkshire and The Humber","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Yorkshire and The Humber","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Departments","Yorkshire and The Humber","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","East Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","East Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","East Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","East Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","East of England","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","East of England","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","East of England","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","East of England","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","East of England","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","East of England","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","London","AA/AO","Female","40","[c]","22520","24490"
"New entrant CS","2021","Cabinet Office","London","AA/AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","London","EO","Female","120","[c]","27210","27500"
"New entrant CS","2021","Cabinet Office","London","EO","Male","90","[c]","27280","27500"
"New entrant CS","2021","Cabinet Office","London","G6/G7","Female","85","[c]","61780","54700"
"New entrant CS","2021","Cabinet Office","London","G6/G7","Male","120","[c]","61870","56200"
"New entrant CS","2021","Cabinet Office","London","SCS level","Female","55","[c]","82800","71750"
"New entrant CS","2021","Cabinet Office","London","SCS level","Male","75","[c]","87250","72000"
"New entrant CS","2021","Cabinet Office","London","SEO/HEO","Female","380","[c]","31530","28000"
"New entrant CS","2021","Cabinet Office","London","SEO/HEO","Male","220","[c]","31720","28000"
"New entrant CS","2021","Cabinet Office","North East (England)","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North East (England)","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North East (England)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North East (England)","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North West (England)","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North West (England)","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","North West (England)","SEO/HEO","Female","30","[c]","31050","28000"
"New entrant CS","2021","Cabinet Office","North West (England)","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Northern Ireland","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Northern Ireland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Scotland","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South East (England)","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South East (England)","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South East (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South East (England)","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South West (England)","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South West (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","South West (England)","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Unknown","SEO/HEO","Female","65","[c]","29930","28000"
"New entrant CS","2021","Cabinet Office","Unknown","SEO/HEO","Male","50","[c]","30000","28000"
"New entrant CS","2021","Cabinet Office","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Wales","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Wales","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","West Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","West Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","West Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","West Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Yorkshire and The Humber","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Yorkshire and The Humber","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Yorkshire and The Humber","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Yorkshire and The Humber","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Yorkshire and The Humber","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Yorkshire and The Humber","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office","Yorkshire and The Humber","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","London","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","London","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","London","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","London","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","London","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","North East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","North East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","North East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","North East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","North West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","North West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chancellor's other departments","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
