"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Mixed","Security","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","East Midlands (England)","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","East Midlands (England)","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","East of England","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","East of England","EO","45","[c]","28650","29290"
"New entrant CS","2021","Mixed","Unknown","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","East of England","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","London","AA/AO","60","[c]","24890","25110"
"New entrant CS","2021","Mixed","Unknown","London","EO","180","[c]","30600","31060"
"New entrant CS","2021","Mixed","Unknown","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","North East (England)","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","North East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","North West (England)","AA/AO","30","[c]","21000","21010"
"New entrant CS","2021","Mixed","Unknown","North West (England)","EO","35","[c]","27490","27570"
"New entrant CS","2021","Mixed","Unknown","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Scotland","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Scotland","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Scotland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","South East (England)","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","South East (England)","EO","50","[c]","28510","29290"
"New entrant CS","2021","Mixed","Unknown","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","South West (England)","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","South West (England)","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Wales","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Wales","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","West Midlands (England)","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","West Midlands (England)","EO","35","[c]","27660","27570"
"New entrant CS","2021","Mixed","Unknown","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Yorkshire and The Humber","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Yorkshire and The Humber","EO","50","[c]","27510","27570"
"New entrant CS","2021","Mixed","Unknown","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
