"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","20-29","Digital, Data and Technology","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","AA/AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","EO","Female","75","[c]","26120","25560"
"New entrant CS","2021","20-29","Digital, Data and Technology","EO","Male","140","[c]","26180","25560"
"New entrant CS","2021","20-29","Digital, Data and Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","SEO/HEO","Female","95","[c]","34260","32790"
"New entrant CS","2021","20-29","Digital, Data and Technology","SEO/HEO","Male","150","[c]","35530","34800"
"New entrant CS","2021","20-29","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","AA/AO","Female","35","[c]","21380","22210"
"New entrant CS","2021","20-29","Economics","AA/AO","Male","50","[c]","22260","22500"
"New entrant CS","2021","20-29","Economics","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","SEO/HEO","Female","95","[c]","33070","32560"
"New entrant CS","2021","20-29","Economics","SEO/HEO","Male","185","[c]","32960","32790"
"New entrant CS","2021","20-29","Finance","AA/AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","EO","Female","55","[c]","25020","25800"
"New entrant CS","2021","20-29","Finance","EO","Male","40","[c]","23580","24470"
"New entrant CS","2021","20-29","Finance","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","SEO/HEO","Female","55","[c]","35700","32940"
"New entrant CS","2021","20-29","Finance","SEO/HEO","Male","45","[c]","35370","32910"
"New entrant CS","2021","20-29","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","AA/AO","Female","65","[c]","21020","20920"
"New entrant CS","2021","20-29","Human Resources","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","EO","Female","55","[c]","25910","27070"
"New entrant CS","2021","20-29","Human Resources","EO","Male","30","[c]","25630","26690"
"New entrant CS","2021","20-29","Human Resources","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","SEO/HEO","Female","60","[c]","32800","32230"
"New entrant CS","2021","20-29","Human Resources","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Inspector of Education and Training","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Inspector of Education and Training","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Internal Audit","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Internal Audit","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","International Trade","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","International Trade","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","International Trade","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","International Trade","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","International Trade","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","International Trade","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","International Trade","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","International Trade","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","EO","Female","70","[c]","26920","25560"
"New entrant CS","2021","20-29","Legal","EO","Male","40","[c]","26670","25560"
"New entrant CS","2021","20-29","Legal","G6/G7","Female","30","[c]","52910","52200"
"New entrant CS","2021","20-29","Legal","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","SEO/HEO","Female","115","[c]","34190","33550"
"New entrant CS","2021","20-29","Legal","SEO/HEO","Male","55","[c]","34350","33550"
"New entrant CS","2021","20-29","Medicine","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Delivery","AA/AO","Female","2710","[c]","21670","21050"
"New entrant CS","2021","20-29","Operational Delivery","AA/AO","Male","1990","[c]","22300","21500"
"New entrant CS","2021","20-29","Operational Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Delivery","EO","Female","730","[c]","26420","25560"
"New entrant CS","2021","20-29","Operational Delivery","EO","Male","480","[c]","26640","25670"
"New entrant CS","2021","20-29","Operational Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Delivery","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Delivery","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Delivery","SEO/HEO","Female","370","[c]","33360","32330"
"New entrant CS","2021","20-29","Operational Delivery","SEO/HEO","Male","210","[c]","33220","32330"
"New entrant CS","2021","20-29","Operational Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Delivery","Unknown","Female","600","[c]","22750","22920"
"New entrant CS","2021","20-29","Operational Delivery","Unknown","Male","105","[c]","22760","22920"
"New entrant CS","2021","20-29","Operational Research","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Research","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Research","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Research","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Research","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Research","SEO/HEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Research","SEO/HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other","AA/AO","Female","160","[c]","20930","20920"
"New entrant CS","2021","20-29","Other","AA/AO","Male","105","[c]","20900","20920"
"New entrant CS","2021","20-29","Other","EO","Female","185","[c]","25750","26380"
"New entrant CS","2021","20-29","Other","EO","Male","140","[c]","25550","26350"
"New entrant CS","2021","20-29","Other","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other","SEO/HEO","Female","65","[c]","34330","34130"
"New entrant CS","2021","20-29","Other","SEO/HEO","Male","50","[c]","33960","35000"
"New entrant CS","2021","20-29","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Policy","AA/AO","Female","50","[c]","21260","21000"
"New entrant CS","2021","20-29","Policy","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Policy","EO","Female","295","[c]","26680","27270"
"New entrant CS","2021","20-29","Policy","EO","Male","165","[c]","26530","27270"
"New entrant CS","2021","20-29","Policy","G6/G7","Female","70","[c]","54220","53360"
"New entrant CS","2021","20-29","Policy","G6/G7","Male","65","[c]","54270","53380"
"New entrant CS","2021","20-29","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Policy","SEO/HEO","Female","695","[c]","33570","33210"
"New entrant CS","2021","20-29","Policy","SEO/HEO","Male","600","[c]","33570","33570"
"New entrant CS","2021","20-29","Policy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","EO","Female","75","[c]","24270","26180"
"New entrant CS","2021","20-29","Project Delivery","EO","Male","50","[c]","24660","26180"
"New entrant CS","2021","20-29","Project Delivery","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","SEO/HEO","Female","105","[c]","34510","34020"
"New entrant CS","2021","20-29","Project Delivery","SEO/HEO","Male","90","[c]","34510","34020"
"New entrant CS","2021","20-29","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","EO","Female","35","[c]","25140","24500"
"New entrant CS","2021","20-29","Property","EO","Male","40","[c]","25440","24500"
"New entrant CS","2021","20-29","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","SEO/HEO","Male","35","[c]","32880","33000"
"New entrant CS","2021","20-29","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Psychology","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Psychology","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Psychology","EO","Female","40","[c]","24950","24620"
"New entrant CS","2021","20-29","Psychology","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Psychology","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Psychology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Science and Engineering","AA/AO","Female","90","[c]","21660","21050"
"New entrant CS","2021","20-29","Science and Engineering","AA/AO","Male","65","[c]","20430","19630"
"New entrant CS","2021","20-29","Science and Engineering","EO","Female","85","[c]","25560","26370"
"New entrant CS","2021","20-29","Science and Engineering","EO","Male","115","[c]","25230","26370"
"New entrant CS","2021","20-29","Science and Engineering","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Science and Engineering","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Science and Engineering","SEO/HEO","Female","95","[c]","31680","31370"
"New entrant CS","2021","20-29","Science and Engineering","SEO/HEO","Male","80","[c]","30730","30000"
"New entrant CS","2021","20-29","Science and Engineering","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Science and Engineering","Unknown","Male","30","[c]","27030","27540"
"New entrant CS","2021","20-29","Security","AA/AO","Female","50","[c]","21970","20920"
"New entrant CS","2021","20-29","Security","AA/AO","Male","145","[c]","23420","23540"
"New entrant CS","2021","20-29","Security","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Security","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Security","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Security","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Social Research","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Social Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Social Research","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Social Research","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Social Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Social Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Social Research","SEO/HEO","Female","90","[c]","32590","32540"
"New entrant CS","2021","20-29","Social Research","SEO/HEO","Male","35","[c]","32550","32540"
"New entrant CS","2021","20-29","Social Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Statistics","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Statistics","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Statistics","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Statistics","EO","Female","40","[c]","26220","26720"
"New entrant CS","2021","20-29","Statistics","EO","Male","35","[c]","27040","27850"
"New entrant CS","2021","20-29","Statistics","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Statistics","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Statistics","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Statistics","SEO/HEO","Female","75","[c]","32950","32540"
"New entrant CS","2021","20-29","Statistics","SEO/HEO","Male","60","[c]","33960","32540"
"New entrant CS","2021","20-29","Statistics","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Tax","AA/AO","Female","545","[c]","20160","20140"
"New entrant CS","2021","20-29","Tax","AA/AO","Male","510","[c]","20180","20140"
"New entrant CS","2021","20-29","Tax","EO","Female","175","[c]","25720","25560"
"New entrant CS","2021","20-29","Tax","EO","Male","205","[c]","25580","25560"
"New entrant CS","2021","20-29","Tax","SEO/HEO","Female","55","[c]","32690","31810"
"New entrant CS","2021","20-29","Tax","SEO/HEO","Male","55","[c]","32950","31810"
"New entrant CS","2021","20-29","Unknown","AA/AO","Female","1440","[c]","21620","21010"
"New entrant CS","2021","20-29","Unknown","AA/AO","Male","1335","[c]","21470","21010"
"New entrant CS","2021","20-29","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","EO","Female","2485","[c]","28650","27570"
"New entrant CS","2021","20-29","Unknown","EO","Male","1475","[c]","28520","27570"
"New entrant CS","2021","20-29","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","G6/G7","Female","50","[c]","53930","53100"
"New entrant CS","2021","20-29","Unknown","G6/G7","Male","35","[c]","55430","54700"
