"Status","Year","Function_of_post","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Legal","Outside London","AO","Undeclared","50","[c]","20790","20850"
"New entrant CS","2021","Legal","Outside London","AO","Unknown","45","[c]","19450","18740"
"New entrant CS","2021","Legal","Outside London","EO","Heterosexual / straight","40","[c]","25800","25480"
"New entrant CS","2021","Legal","Outside London","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outside London","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outside London","G7","Heterosexual / straight","150","[c]","50980","48080"
"New entrant CS","2021","Legal","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outside London","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outside London","G7","Unknown","40","[c]","53230","52580"
"New entrant CS","2021","Legal","Outside London","HEO","Heterosexual / straight","110","[c]","33980","38000"
"New entrant CS","2021","Legal","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outside London","HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outside London","HEO","Unknown","40","[c]","27850","24000"
"New entrant CS","2021","Legal","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outside London","SEO","Heterosexual / straight","40","[c]","34430","33550"
"New entrant CS","2021","Legal","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outside London","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outside London","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","London","AA","Heterosexual / straight","85","[c]","22580","23790"
"New entrant CS","2021","No function","London","AA","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","London","AA","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","London","AA","Unknown","130","[c]","20580","19060"
"New entrant CS","2021","No function","London","AO","Heterosexual / straight","500","[c]","24550","23260"
"New entrant CS","2021","No function","London","AO","LGBO","45","[c]","25400","23530"
"New entrant CS","2021","No function","London","AO","Undeclared","35","[c]","24400","23510"
"New entrant CS","2021","No function","London","AO","Unknown","610","[c]","24920","22680"
"New entrant CS","2021","No function","London","EO","Heterosexual / straight","730","[c]","28120","27500"
"New entrant CS","2021","No function","London","EO","LGBO","115","[c]","27880","27500"
"New entrant CS","2021","No function","London","EO","Undeclared","95","[c]","27170","27020"
"New entrant CS","2021","No function","London","EO","Unknown","320","[c]","27150","27270"
"New entrant CS","2021","No function","London","G6","Heterosexual / straight","75","[c]","67460","66230"
"New entrant CS","2021","No function","London","G6","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","London","G6","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","London","G6","Unknown","50","[c]","66920","66230"
"New entrant CS","2021","No function","London","G7","Heterosexual / straight","350","[c]","54800","53380"
"New entrant CS","2021","No function","London","G7","LGBO","40","[c]","55370","53360"
"New entrant CS","2021","No function","London","G7","Undeclared","45","[c]","56280","54700"
"New entrant CS","2021","No function","London","G7","Unknown","140","[c]","54100","53380"
"New entrant CS","2021","No function","London","HEO","Heterosexual / straight","1090","[c]","33390","33210"
"New entrant CS","2021","No function","London","HEO","LGBO","150","[c]","33020","33210"
"New entrant CS","2021","No function","London","HEO","Undeclared","180","[c]","33000","32560"
"New entrant CS","2021","No function","London","HEO","Unknown","800","[c]","31150","31800"
"New entrant CS","2021","No function","London","SCS level","Heterosexual / straight","55","[c]","92110","84920"
"New entrant CS","2021","No function","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","London","SCS level","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","London","SCS level","Unknown","50","[c]","98520","86170"
"New entrant CS","2021","No function","London","SEO","Heterosexual / straight","385","[c]","40600","40070"
"New entrant CS","2021","No function","London","SEO","LGBO","45","[c]","39520","40050"
"New entrant CS","2021","No function","London","SEO","Undeclared","65","[c]","39680","40050"
"New entrant CS","2021","No function","London","SEO","Unknown","170","[c]","40390","40260"
"New entrant CS","2021","No function","London","Unknown","Heterosexual / straight","165","[c]","26480","26810"
"New entrant CS","2021","No function","London","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","London","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","London","Unknown","Unknown","70","[c]","25790","26810"
"New entrant CS","2021","No function","Outside London","AA","Heterosexual / straight","750","[c]","19550","20600"
"New entrant CS","2021","No function","Outside London","AA","LGBO","90","[c]","19350","20600"
"New entrant CS","2021","No function","Outside London","AA","Undeclared","30","[c]","19060","18990"
"New entrant CS","2021","No function","Outside London","AA","Unknown","735","[c]","19420","20600"
"New entrant CS","2021","No function","Outside London","AO","Heterosexual / straight","3295","[c]","21950","21050"
"New entrant CS","2021","No function","Outside London","AO","LGBO","360","[c]","21570","20800"
"New entrant CS","2021","No function","Outside London","AO","Undeclared","210","[c]","21060","20140"
"New entrant CS","2021","No function","Outside London","AO","Unknown","3175","[c]","21290","20140"
"New entrant CS","2021","No function","Outside London","EO","Heterosexual / straight","1175","[c]","26400","25000"
"New entrant CS","2021","No function","Outside London","EO","LGBO","140","[c]","25690","24920"
"New entrant CS","2021","No function","Outside London","EO","Undeclared","100","[c]","25560","24240"
"New entrant CS","2021","No function","Outside London","EO","Unknown","540","[c]","24820","24250"
"New entrant CS","2021","No function","Outside London","G6","Heterosexual / straight","45","[c]","68170","65990"
"New entrant CS","2021","No function","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Outside London","G6","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","No function","Outside London","G7","Heterosexual / straight","220","[c]","54870","50750"
"New entrant CS","2021","No function","Outside London","G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Outside London","G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","Outside London","G7","Unknown","95","[c]","52200","49530"
"New entrant CS","2021","No function","Outside London","HEO","Heterosexual / straight","835","[c]","31380","30460"
"New entrant CS","2021","No function","Outside London","HEO","LGBO","95","[c]","29830","29360"
"New entrant CS","2021","No function","Outside London","HEO","Undeclared","70","[c]","31100","30870"
"New entrant CS","2021","No function","Outside London","HEO","Unknown","410","[c]","29660","28970"
"New entrant CS","2021","No function","Outside London","SCS level","Heterosexual / straight","40","[c]","94590","91600"
"New entrant CS","2021","No function","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Outside London","SCS level","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Outside London","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Outside London","SEO","Heterosexual / straight","475","[c]","38840","37300"
"New entrant CS","2021","No function","Outside London","SEO","LGBO","45","[c]","38650","36570"
"New entrant CS","2021","No function","Outside London","SEO","Undeclared","50","[c]","38720","38700"
"New entrant CS","2021","No function","Outside London","SEO","Unknown","130","[c]","38140","36820"
"New entrant CS","2021","No function","Outside London","Unknown","Heterosexual / straight","755","[c]","22390","22920"
"New entrant CS","2021","No function","Outside London","Unknown","LGBO","70","[c]","22230","22920"
"New entrant CS","2021","No function","Outside London","Unknown","Undeclared","35","[c]","21790","22920"
"New entrant CS","2021","No function","Outside London","Unknown","Unknown","325","[c]","21770","22920"
"New entrant CS","2021","No function","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","HEO","Unknown","90","[c]","28560","28000"
"New entrant CS","2021","No function","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","G7","Heterosexual / straight","35","[c]","54430","54120"
"New entrant CS","2021","Project Delivery","London","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","HEO","Heterosexual / straight","90","[c]","33560","33590"
"New entrant CS","2021","Project Delivery","London","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","SEO","Heterosexual / straight","55","[c]","41420","41000"
"New entrant CS","2021","Project Delivery","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","SEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Outside London","AA","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Outside London","AO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Outside London","AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Outside London","EO","Heterosexual / straight","245","[c]","24290","25560"
"New entrant CS","2021","Project Delivery","Outside London","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Outside London","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Outside London","EO","Unknown","130","[c]","19910","16780"
"New entrant CS","2021","Project Delivery","Outside London","G6","Heterosexual / straight","20","[c]","[c]","[c]"
