"Status","Year","Ethnicity","Parent_department","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Department for Education","Yorkshire and The Humber","SEO/HEO","50","45","33360","32010"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","London","AA/AO","15","15","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","London","EO","40","40","28500","28270"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","London","G6/G7","40","40","57290","54650"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","London","SCS level","5","5","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","London","SEO/HEO","90","90","35940","33780"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","North West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","South East (England)","AA/AO","25","20","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","South East (England)","EO","20","20","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","South East (England)","G6/G7","10","10","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","South East (England)","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","South West (England)","AA/AO","5","5","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","South West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","West Midlands (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","AA/AO","10","10","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Asian","Department for International Trade","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","London","EO","25","25","[c]","[c]"
"In post","2021","Asian","Department for International Trade","London","G6/G7","60","60","54030","52030"
"In post","2021","Asian","Department for International Trade","London","SCS level","10","10","[c]","[c]"
"In post","2021","Asian","Department for International Trade","London","SEO/HEO","90","90","35520","35560"
"In post","2021","Asian","Department for International Trade","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","South East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Asian","Department for International Trade","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","East Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2021","Asian","Department for Transport","East Midlands (England)","EO","10","10","[c]","[c]"
"In post","2021","Asian","Department for Transport","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","East Midlands (England)","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Asian","Department for Transport","East of England","AA/AO","5","5","[c]","[c]"
"In post","2021","Asian","Department for Transport","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","East of England","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Asian","Department for Transport","London","AA/AO","10","10","[c]","[c]"
"In post","2021","Asian","Department for Transport","London","EO","65","65","30280","30470"
"In post","2021","Asian","Department for Transport","London","G6/G7","95","90","58280","54760"
"In post","2021","Asian","Department for Transport","London","SCS level","10","10","[c]","[c]"
"In post","2021","Asian","Department for Transport","London","SEO/HEO","125","125","38470","35980"
"In post","2021","Asian","Department for Transport","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
