"Status","Year","Organisation","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Government Legal Department","London","HEO","Male","70","70","37560","35000"
"In post","2021","Government Legal Department","London","SCS level","Female","115","105","83800","79180"
"In post","2021","Government Legal Department","London","SCS level","Male","80","80","84270","80730"
"In post","2021","Government Legal Department","London","SEO","Female","20","20","[c]","[c]"
"In post","2021","Government Legal Department","London","SEO","Male","25","25","[c]","[c]"
"In post","2021","Government Legal Department","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Outside London","G6","Female","15","15","[c]","[c]"
"In post","2021","Government Legal Department","Outside London","G6","Male","10","10","[c]","[c]"
"In post","2021","Government Legal Department","Outside London","G7","Female","25","20","[c]","[c]"
"In post","2021","Government Legal Department","Outside London","G7","Male","15","15","[c]","[c]"
"In post","2021","Government Legal Department","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Outside London","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Government Legal Department","Outside London","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Government Legal Department","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","London","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","London","EO","Male","5","5","[c]","[c]"
"In post","2021","Government Property Agency","London","G6","Female","5","5","[c]","[c]"
"In post","2021","Government Property Agency","London","G6","Male","10","10","[c]","[c]"
"In post","2021","Government Property Agency","London","G7","Female","10","10","[c]","[c]"
"In post","2021","Government Property Agency","London","G7","Male","15","15","[c]","[c]"
"In post","2021","Government Property Agency","London","HEO","Female","5","5","[c]","[c]"
"In post","2021","Government Property Agency","London","HEO","Male","5","5","[c]","[c]"
"In post","2021","Government Property Agency","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","London","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Government Property Agency","London","SEO","Female","5","5","[c]","[c]"
"In post","2021","Government Property Agency","London","SEO","Male","10","10","[c]","[c]"
"In post","2021","Government Property Agency","Outside London","EO","Female","5","5","[c]","[c]"
"In post","2021","Government Property Agency","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Outside London","G6","Female","5","5","[c]","[c]"
"In post","2021","Government Property Agency","Outside London","G6","Male","10","10","[c]","[c]"
"In post","2021","Government Property Agency","Outside London","G7","Female","15","15","[c]","[c]"
"In post","2021","Government Property Agency","Outside London","G7","Male","25","25","[c]","[c]"
"In post","2021","Government Property Agency","Outside London","HEO","Female","15","15","[c]","[c]"
"In post","2021","Government Property Agency","Outside London","HEO","Male","10","10","[c]","[c]"
"In post","2021","Government Property Agency","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Outside London","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Government Property Agency","Outside London","SEO","Female","10","10","[c]","[c]"
"In post","2021","Government Property Agency","Outside London","SEO","Male","10","10","[c]","[c]"
"In post","2021","Government Property Agency","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","London","AO","Female","10","10","[c]","[c]"
"In post","2021","Health and Safety Executive","London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","London","EO","Female","15","15","[c]","[c]"
"In post","2021","Health and Safety Executive","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","London","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","London","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","London","G7","Female","10","10","[c]","[c]"
"In post","2021","Health and Safety Executive","London","G7","Male","15","15","[c]","[c]"
"In post","2021","Health and Safety Executive","London","HEO","Female","15","15","[c]","[c]"
"In post","2021","Health and Safety Executive","London","HEO","Male","10","10","[c]","[c]"
"In post","2021","Health and Safety Executive","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","London","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Health and Safety Executive","London","SEO","Female","30","30","46110","45380"
"In post","2021","Health and Safety Executive","London","SEO","Male","30","30","52150","49480"
"In post","2021","Health and Safety Executive","Outside London","AO","Female","190","160","21960","22160"
"In post","2021","Health and Safety Executive","Outside London","AO","Male","85","80","21790","22160"
"In post","2021","Health and Safety Executive","Outside London","EO","Female","270","245","27870","28210"
"In post","2021","Health and Safety Executive","Outside London","EO","Male","160","155","27560","26410"
"In post","2021","Health and Safety Executive","Outside London","G6","Female","35","35","67320","65840"
"In post","2021","Health and Safety Executive","Outside London","G6","Male","50","45","72150","66780"
"In post","2021","Health and Safety Executive","Outside London","G7","Female","155","145","56190","53430"
"In post","2021","Health and Safety Executive","Outside London","G7","Male","245","235","60610","57510"
"In post","2021","Health and Safety Executive","Outside London","HEO","Female","195","175","32960","31710"
"In post","2021","Health and Safety Executive","Outside London","HEO","Male","145","140","33160","31710"
"In post","2021","Health and Safety Executive","Outside London","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Health and Safety Executive","Outside London","SCS level","Male","20","15","[c]","[c]"
"In post","2021","Health and Safety Executive","Outside London","SEO","Female","365","330","44570","43830"
"In post","2021","Health and Safety Executive","Outside London","SEO","Male","505","490","52740","46320"
"In post","2021","HM Courts and Tribunals Service","London","AA","Female","255","230","19150","19060"
"In post","2021","HM Courts and Tribunals Service","London","AA","Male","205","195","19240","19060"
"In post","2021","HM Courts and Tribunals Service","London","AO","Female","1295","1170","22690","22680"
"In post","2021","HM Courts and Tribunals Service","London","AO","Male","660","640","22720","22680"
"In post","2021","HM Courts and Tribunals Service","London","EO","Female","555","525","26530","26410"
"In post","2021","HM Courts and Tribunals Service","London","EO","Male","245","245","26800","26410"
"In post","2021","HM Courts and Tribunals Service","London","G7","Female","170","165","59530","58090"
"In post","2021","HM Courts and Tribunals Service","London","G7","Male","120","120","59360","58130"
"In post","2021","HM Courts and Tribunals Service","London","HEO","Female","300","295","31380","30850"
"In post","2021","HM Courts and Tribunals Service","London","HEO","Male","165","165","31590","30850"
"In post","2021","HM Courts and Tribunals Service","London","SCS level","Female","25","25","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","SCS level","Male","15","15","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","SEO","Female","275","255","41110","38640"
"In post","2021","HM Courts and Tribunals Service","London","SEO","Male","140","135","41300","39970"
"In post","2021","HM Courts and Tribunals Service","London","Unknown","Female","15","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","London","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Outside London","AA","Female","985","810","17020","16840"
"In post","2021","HM Courts and Tribunals Service","Outside London","AA","Male","495","440","16970","16840"
"In post","2021","HM Courts and Tribunals Service","Outside London","AO","Female","4910","4115","19900","19930"
"In post","2021","HM Courts and Tribunals Service","Outside London","AO","Male","1655","1595","19870","19930"
"In post","2021","HM Courts and Tribunals Service","Outside London","EO","Female","1385","1265","23000","22720"
"In post","2021","HM Courts and Tribunals Service","Outside London","EO","Male","460","455","22820","22570"
"In post","2021","HM Courts and Tribunals Service","Outside London","G7","Female","230","225","52320","52120"
"In post","2021","HM Courts and Tribunals Service","Outside London","G7","Male","145","140","53870","52120"
"In post","2021","HM Courts and Tribunals Service","Outside London","HEO","Female","575","555","26930","26550"
"In post","2021","HM Courts and Tribunals Service","Outside London","HEO","Male","225","225","26820","26550"
"In post","2021","HM Courts and Tribunals Service","Outside London","SCS level","Female","20","20","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Outside London","SCS level","Male","15","15","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Outside London","SEO","Female","730","645","38490","39110"
"In post","2021","HM Courts and Tribunals Service","Outside London","SEO","Male","310","290","38550","38560"
"In post","2021","HM Courts and Tribunals Service","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Unknown","AO","Female","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Unknown","AO","Male","5","5","[c]","[c]"
"In post","2021","HM Land Registry","London","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","London","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","London","AO","Female","40","40","25870","25850"
"In post","2021","HM Land Registry","London","AO","Male","35","30","25850","25850"
"In post","2021","HM Land Registry","London","EO","Female","60","50","30720","30600"
"In post","2021","HM Land Registry","London","EO","Male","30","30","30910","30600"
"In post","2021","HM Land Registry","London","G6","Female","10","10","[c]","[c]"
"In post","2021","HM Land Registry","London","G6","Male","10","10","[c]","[c]"
"In post","2021","HM Land Registry","London","G7","Female","20","15","[c]","[c]"
