"Status","Year","Ethnicity","Region_ITL1","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Asian","South East (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Midlands (England)","Outside London","Female","60","[c]","23720","21950"
"Leaver Dept.","2021","Asian","West Midlands (England)","Outside London","Male","55","[c]","24420","21220"
"Leaver Dept.","2021","Asian","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Yorkshire and The Humber","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Yorkshire and The Humber","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","London","Female","220","[c]","36300","33260"
"Leaver Dept.","2021","Black","London","London","Male","95","[c]","37280","33960"
"Leaver Dept.","2021","Black","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Midlands (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","London","Female","115","[c]","42910","38700"
"Leaver Dept.","2021","Mixed","London","London","Male","95","[c]","41740","35070"
"Leaver Dept.","2021","Mixed","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Wales","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","West Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","West Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Yorkshire and The Humber","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","London","Female","85","[c]","41740","37840"
"Leaver Dept.","2021","Undeclared","London","London","Male","105","[c]","43450","38480"
"Leaver Dept.","2021","Undeclared","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Overseas","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Outside London","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","London","Female","785","[c]","42990","38750"
"Leaver Dept.","2021","Unknown","London","London","Male","680","[c]","43490","38750"
"Leaver Dept.","2021","Unknown","North East (England)","Outside London","Female","70","[c]","29970","26560"
"Leaver Dept.","2021","Unknown","North East (England)","Outside London","Male","60","[c]","30120","29860"
"Leaver Dept.","2021","Unknown","North West (England)","Outside London","Female","125","[c]","26560","24250"
"Leaver Dept.","2021","Unknown","North West (England)","Outside London","Male","130","[c]","29530","25190"
"Leaver Dept.","2021","Unknown","Northern Ireland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Outside London","Female","90","[c]","33100","27570"
"Leaver Dept.","2021","Unknown","Scotland","Outside London","Male","65","[c]","31060","29190"
"Leaver Dept.","2021","Unknown","South East (England)","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Outside London","Female","80","[c]","35470","30770"
"Leaver Dept.","2021","Unknown","South West (England)","Outside London","Male","75","[c]","35510","32710"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Female","215","[c]","33340","32000"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Male","195","[c]","34660","32000"
"Leaver Dept.","2021","Unknown","Wales","Outside London","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","Outside London","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Outside London","Female","65","[c]","30680","22570"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Outside London","Male","55","[c]","28430","24250"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Outside London","Female","105","[c]","33770","32430"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Outside London","Male","80","[c]","36260","33290"
"Leaver Dept.","2021","White","East Midlands (England)","Outside London","Female","85","[c]","26870","23740"
"Leaver Dept.","2021","White","East Midlands (England)","Outside London","Male","60","[c]","26670","21640"
"Leaver Dept.","2021","White","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","East of England","Outside London","Female","80","[c]","32280","28940"
"Leaver Dept.","2021","White","East of England","Outside London","Male","50","[c]","33230","32390"
"Leaver Dept.","2021","White","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","London","London","Female","1360","[c]","47250","42170"
"Leaver Dept.","2021","White","London","London","Male","1175","[c]","46620","41550"
"Leaver Dept.","2021","White","London","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","North East (England)","Outside London","Female","285","[c]","26350","23850"
"Leaver Dept.","2021","White","North East (England)","Outside London","Male","150","[c]","27990","26890"
"Leaver Dept.","2021","White","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","North West (England)","Outside London","Female","380","[c]","30590","27570"
"Leaver Dept.","2021","White","North West (England)","Outside London","Male","265","[c]","30210","27570"
"Leaver Dept.","2021","White","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Northern Ireland","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Northern Ireland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Overseas","Overseas","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Overseas","Overseas","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Scotland","Outside London","Female","250","[c]","30200","27570"
"Leaver Dept.","2021","White","Scotland","Outside London","Male","165","[c]","30050","27570"
"Leaver Dept.","2021","White","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","South East (England)","Outside London","Female","170","[c]","31900","29270"
"Leaver Dept.","2021","White","South East (England)","Outside London","Male","120","[c]","36250","30250"
"Leaver Dept.","2021","White","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","South West (England)","Outside London","Female","290","[c]","33720","29670"
"Leaver Dept.","2021","White","South West (England)","Outside London","Male","275","[c]","35290","32290"
"Leaver Dept.","2021","White","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Unknown","Female","130","[c]","36660","32000"
"Leaver Dept.","2021","White","Unknown","Unknown","Male","95","[c]","39750","32000"
"Leaver Dept.","2021","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Wales","Outside London","Female","230","[c]","30300","27570"
"Leaver Dept.","2021","White","Wales","Outside London","Male","170","[c]","33330","29550"
"Leaver Dept.","2021","White","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands (England)","Outside London","Female","140","[c]","29330","25770"
"Leaver Dept.","2021","White","West Midlands (England)","Outside London","Male","95","[c]","30990","26560"
"Leaver Dept.","2021","White","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Yorkshire and The Humber","Outside London","Female","200","[c]","34220","30110"
"Leaver Dept.","2021","White","Yorkshire and The Humber","Outside London","Male","145","[c]","33960","31430"
"Leaver Dept.","2021","White","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Midlands (England)","Outside London","Female","120","[c]","26260","25560"
"New entrant CS","2021","Asian","East Midlands (England)","Outside London","Male","125","[c]","26150","25000"
"New entrant CS","2021","Asian","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East of England","Outside London","Female","115","[c]","27890","27570"
"New entrant CS","2021","Asian","East of England","Outside London","Male","85","[c]","29050","27990"
