"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Home Office","Operational Delivery","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Operational Delivery","East of England","AO","15","[c]","21300","21430"
"Leaver CS","2021","Home Office","Operational Delivery","East of England","EO","20","[c]","26290","26510"
"Leaver CS","2021","Home Office","Operational Delivery","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Operational Delivery","London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Operational Delivery","London","AO","20","[c]","25410","25630"
"Leaver CS","2021","Home Office","Operational Delivery","London","EO","70","[c]","29320","29060"
"Leaver CS","2021","Home Office","Operational Delivery","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Operational Delivery","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Operational Delivery","London","HEO","20","[c]","35930","35970"
"Leaver CS","2021","Home Office","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Operational Delivery","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Operational Delivery","North East (England)","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Operational Delivery","North East (England)","AO","15","[c]","21350","21430"
"Leaver CS","2021","Home Office","Operational Delivery","North East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Operational Delivery","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Operational Delivery","North West (England)","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Operational Delivery","North West (England)","AO","50","[c]","21350","21430"
"Leaver CS","2021","Home Office","Operational Delivery","North West (England)","EO","45","[c]","25280","24890"
"Leaver CS","2021","Home Office","Operational Delivery","North West (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Operational Delivery","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Operational Delivery","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Operational Delivery","Northern Ireland","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Operational Delivery","Northern Ireland","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Operational Delivery","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Operational Delivery","Scotland","AO","15","[c]","21430","21430"
"Leaver CS","2021","Home Office","Operational Delivery","Scotland","EO","10","[c]","25520","24890"
"Leaver CS","2021","Home Office","Operational Delivery","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Operational Delivery","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Operational Delivery","South East (England)","AO","15","[c]","21560","21430"
"Leaver CS","2021","Home Office","Operational Delivery","South East (England)","EO","40","[c]","26700","27240"
"Leaver CS","2021","Home Office","Operational Delivery","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Operational Delivery","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Operational Delivery","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Operational Delivery","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Operational Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Operational Delivery","Wales","AO","15","[c]","21340","21430"
"Leaver CS","2021","Home Office","Operational Delivery","Wales","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Operational Delivery","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Operational Delivery","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Operational Delivery","West Midlands (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Operational Delivery","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Operational Delivery","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Operational Delivery","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Operational Delivery","Yorkshire and The Humber","AO","30","[c]","21290","21430"
"Leaver CS","2021","Home Office","Operational Delivery","Yorkshire and The Humber","EO","20","[c]","24880","24880"
"Leaver CS","2021","Home Office","Operational Delivery","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Operational Delivery","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Other","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Other","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Other","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Other","London","EO","30","[c]","28650","28650"
"Leaver CS","2021","Home Office","Other","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Other","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Other","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Other","North East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Other","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Other","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Other","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Other","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Other","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Other","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Other","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Other","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Other","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Other","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Other","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Other","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Policy","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Policy","London","EO","10","[c]","28820","28670"
"Leaver CS","2021","Home Office","Policy","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Policy","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Policy","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Policy","London","SEO","10","[c]","42520","41970"
"Leaver CS","2021","Home Office","Policy","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Policy","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Project Delivery","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Project Delivery","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Project Delivery","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Project Delivery","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Project Delivery","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Project Delivery","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Project Delivery","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Project Delivery","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Project Delivery","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Project Delivery","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Project Delivery","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Project Delivery","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Science and Engineering","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Security","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Security","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Security","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Security","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Social Research","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Social Research","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Statistics","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","East of England","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","East of England","EO","15","[c]","25380","25070"
"Leaver CS","2021","Home Office","Unknown","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","London","AA","40","[c]","21800","21770"
"Leaver CS","2021","Home Office","Unknown","London","AO","30","[c]","25020","25120"
"Leaver CS","2021","Home Office","Unknown","London","EO","55","[c]","28420","28200"
"Leaver CS","2021","Home Office","Unknown","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","London","G7","20","[c]","58640","56740"
"Leaver CS","2021","Home Office","Unknown","London","HEO","40","[c]","35580","35610"
"Leaver CS","2021","Home Office","Unknown","London","SCS level","10","[c]","101720","84660"
"Leaver CS","2021","Home Office","Unknown","London","SEO","30","[c]","42260","41410"
"Leaver CS","2021","Home Office","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","North East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","North East (England)","AO","15","[c]","20980","21010"
"Leaver CS","2021","Home Office","Unknown","North West (England)","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","North West (England)","AO","35","[c]","21010","21010"
"Leaver CS","2021","Home Office","Unknown","North West (England)","EO","30","[c]","24440","24110"
"Leaver CS","2021","Home Office","Unknown","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","North West (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","Northern Ireland","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","Scotland","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","Scotland","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","South East (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","South East (England)","EO","20","[c]","26100","26890"
"Leaver CS","2021","Home Office","Unknown","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","Wales","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","West Midlands (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","Yorkshire and The Humber","AO","15","[c]","21010","21010"
"Leaver CS","2021","Home Office","Unknown","Yorkshire and The Humber","EO","15","[c]","25510","24700"
"Leaver CS","2021","Home Office","Unknown","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Commercial","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Commercial","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Commercial","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Commercial","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Commercial","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Commercial","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Commercial","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Commercial","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Commercial","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Commercial","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Commercial","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Commercial","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Commercial","South East (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Commercial","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Commercial","South West (England)","EO","20","[c]","22650","22780"
"Leaver CS","2021","Ministry of Defence","Commercial","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Commercial","South West (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Commercial","South West (England)","HEO","10","[c]","29200","29550"
"Leaver CS","2021","Ministry of Defence","Commercial","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Commercial","South West (England)","SEO","15","[c]","41110","40830"
"Leaver CS","2021","Ministry of Defence","Commercial","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Commercial","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Commercial","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Communications","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Communications","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Communications","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Communications","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Communications","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Communications","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Communications","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Communications","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Communications","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Communications","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Communications","South West (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Communications","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Communications","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Communications","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Communications","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Communications","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Communications","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Communications","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Communications","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Communications","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Corporate Finance","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Corporate Finance","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Corporate Finance","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Corporate Finance","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Digital, Data and Technology","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Digital, Data and Technology","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Digital, Data and Technology","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Digital, Data and Technology","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Digital, Data and Technology","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Digital, Data and Technology","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Digital, Data and Technology","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Digital, Data and Technology","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Digital, Data and Technology","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Digital, Data and Technology","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Digital, Data and Technology","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Digital, Data and Technology","South West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Digital, Data and Technology","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Digital, Data and Technology","South West (England)","HEO","15","[c]","32250","33290"
"Leaver CS","2021","Ministry of Defence","Digital, Data and Technology","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Digital, Data and Technology","South West (England)","SEO","15","[c]","41620","42510"
"Leaver CS","2021","Ministry of Defence","Digital, Data and Technology","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Digital, Data and Technology","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Digital, Data and Technology","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Digital, Data and Technology","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Digital, Data and Technology","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Digital, Data and Technology","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Digital, Data and Technology","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Finance","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Finance","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Finance","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Finance","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Finance","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Finance","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Finance","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Finance","North West (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Finance","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Finance","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Finance","South East (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Finance","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Finance","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Finance","South East (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Finance","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Finance","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Finance","South West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Finance","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Finance","South West (England)","HEO","10","[c]","34200","33630"
"Leaver CS","2021","Ministry of Defence","Finance","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Finance","South West (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Finance","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Finance","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Finance","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","East of England","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","North West (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","Scotland","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","South East (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Human Resources","South West (England)","AO","10","[c]","[c]","[c]"
