"Status","Year","Age","Parent_department","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government","South West (England)","Outside London","15","[c]","38650","36750"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Justice","East Midlands (England)","Outside London","90","[c]","21030","20600"
"New entrant CS","2021","50-59","Ministry of Justice","East of England","Outside London","120","[c]","22670","20600"
"New entrant CS","2021","50-59","Ministry of Justice","London","London","200","[c]","29310","24660"
"New entrant CS","2021","50-59","Ministry of Justice","North East (England)","Outside London","35","[c]","21460","20600"
"New entrant CS","2021","50-59","Ministry of Justice","North West (England)","Outside London","100","[c]","22880","19930"
"New entrant CS","2021","50-59","Ministry of Justice","Scotland","Outside London","10","[c]","33770","24700"
"New entrant CS","2021","50-59","Ministry of Justice","South East (England)","Outside London","135","[c]","23530","21170"
"New entrant CS","2021","50-59","Ministry of Justice","South West (England)","Outside London","75","[c]","21830","20600"
"New entrant CS","2021","50-59","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Justice","Wales","Outside London","40","[c]","23090","20600"
"New entrant CS","2021","50-59","Ministry of Justice","West Midlands (England)","Outside London","100","[c]","23660","20260"
"New entrant CS","2021","50-59","Ministry of Justice","Yorkshire and The Humber","Outside London","90","[c]","27050","20600"
"New entrant CS","2021","50-59","National Crime Agency","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Crime Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Crime Agency","London","London","50","[c]","43940","40170"
"New entrant CS","2021","50-59","National Crime Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Crime Agency","North West (England)","Outside London","40","[c]","35410","34140"
"New entrant CS","2021","50-59","National Crime Agency","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Crime Agency","Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Crime Agency","South East (England)","Outside London","15","[c]","36680","36200"
"New entrant CS","2021","50-59","National Crime Agency","South West (England)","Outside London","15","[c]","38480","36410"
"New entrant CS","2021","50-59","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Crime Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","National Crime Agency","West Midlands (England)","Outside London","20","[c]","37620","36410"
"New entrant CS","2021","50-59","National Crime Agency","Yorkshire and The Humber","Outside London","15","[c]","34880","36410"
"New entrant CS","2021","50-59","Northern Ireland Office","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Northern Ireland Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office for Standards in Education","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office for Standards in Education","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office for Standards in Education","London","London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office for Standards in Education","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office for Standards in Education","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office for Standards in Education","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Gas and Electricity Markets","London","London","15","[c]","59070","59500"
"New entrant CS","2021","50-59","Office of Gas and Electricity Markets","Scotland","Outside London","15","[c]","32020","25300"
"New entrant CS","2021","50-59","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Rail and Road","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Rail and Road","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Rail and Road","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Office of Rail and Road","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other Cabinet Office Agencies","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other Cabinet Office Agencies","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other Cabinet Office Agencies","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other Cabinet Office Agencies","North West (England)","Outside London","10","[c]","40390","40000"
"New entrant CS","2021","50-59","Other Cabinet Office Agencies","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other Cabinet Office Agencies","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other Cabinet Office Agencies","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scotland Office","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Scottish Government","Scotland","Outside London","285","[c]","34700","28170"
"New entrant CS","2021","50-59","The National Archives","London","London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","UK Export Finance","London","London","15","[c]","55240","50530"
"New entrant CS","2021","50-59","UK Supreme Court","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","London","London","15","[c]","47310","40400"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","South East (England)","Outside London","60","[c]","30670","29540"
"New entrant CS","2021","50-59","United Kingdom Statistics Authority","Wales","Outside London","25","[c]","37210","36030"
"New entrant CS","2021","50-59","Wales Office","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Water Services Regulation Authority","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Welsh Government","Wales","Outside London","20","[c]","38090","39310"
"New entrant CS","2021","60-64","Attorney General's Departments","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Attorney General's Departments","London","London","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Attorney General's Departments","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Attorney General's Departments","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Attorney General's Departments","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Attorney General's Departments","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Cabinet Office","London","London","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Cabinet Office","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Cabinet Office","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Business, Energy and Industrial Strategy","London","London","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Business, Energy and Industrial Strategy","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Digital, Culture, Media and Sport","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Education","London","London","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Education","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Education","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Education","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Environment, Food and Rural Affairs","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Environment, Food and Rural Affairs","London","London","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Environment, Food and Rural Affairs","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Environment, Food and Rural Affairs","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for International Trade","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for International Trade","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Transport","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Transport","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Transport","London","London","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Transport","Scotland","Outside London","[c]","[c]","[c]","[c]"
