"Status","Year","Age","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","65","[c]","49810","43230"
"Leaver CS","2021","60-64","South West (England)","Bournemouth and Poole","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South West (England)","Bournemouth and Poole","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South West (England)","Bristol, City of","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South West (England)","Bristol, City of","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South West (England)","Cornwall and Isles of Scilly","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South West (England)","Cornwall and Isles of Scilly","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South West (England)","Devon CC","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South West (England)","Devon CC","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South West (England)","Dorset CC","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South West (England)","Dorset CC","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South West (England)","Gloucestershire","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South West (England)","Gloucestershire","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South West (England)","Plymouth","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South West (England)","Plymouth","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South West (England)","Somerset","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South West (England)","Somerset","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South West (England)","Swindon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South West (England)","Swindon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South West (England)","Torbay","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South West (England)","Torbay","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South West (England)","Wiltshire","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","South West (England)","Wiltshire","Male","40","[c]","41720","38840"
"Leaver CS","2021","60-64","Unknown","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","Male","65","[c]","42760","36580"
"Leaver CS","2021","60-64","Wales","Bridgend and Neath Port Talbot","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wales","Bridgend and Neath Port Talbot","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wales","Cardiff and Vale of Glamorgan","Female","60","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wales","Cardiff and Vale of Glamorgan","Male","55","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wales","Central Valleys","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wales","Central Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wales","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wales","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wales","Flintshire and Wrexham","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wales","Flintshire and Wrexham","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wales","Gwent Valleys","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wales","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wales","Gwynedd","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wales","Gwynedd","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wales","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wales","Isle of Anglesey","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wales","Monmouthshire and Newport","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wales","Monmouthshire and Newport","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wales","Powys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wales","Powys","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wales","South West Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wales","South West Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Wales","Swansea","Female","45","[c]","24110","21590"
"Leaver CS","2021","60-64","Wales","Swansea","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Midlands (England)","Birmingham","Female","55","[c]","34770","28950"
"Leaver CS","2021","60-64","West Midlands (England)","Birmingham","Male","45","[c]","42480","32370"
"Leaver CS","2021","60-64","West Midlands (England)","Coventry","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Midlands (England)","Coventry","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Midlands (England)","Dudley","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Midlands (England)","Dudley","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Midlands (England)","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Midlands (England)","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Midlands (England)","Sandwell","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Midlands (England)","Sandwell","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Midlands (England)","Shropshire CC","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Midlands (England)","Shropshire CC","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Midlands (England)","Solihull","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Midlands (England)","Solihull","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Midlands (England)","Staffordshire CC","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Midlands (England)","Staffordshire CC","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Midlands (England)","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Midlands (England)","Stoke-on-Trent","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Midlands (England)","Telford and Wrekin","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Midlands (England)","Telford and Wrekin","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Midlands (England)","Walsall","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Midlands (England)","Walsall","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Midlands (England)","Warwickshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Midlands (England)","Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Midlands (England)","Wolverhampton","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Midlands (England)","Wolverhampton","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Midlands (England)","Worcestershire","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","West Midlands (England)","Worcestershire","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Yorkshire and The Humber","Bradford","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Yorkshire and The Humber","Bradford","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Yorkshire and The Humber","Calderdale and Kirklees","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Yorkshire and The Humber","Calderdale and Kirklees","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Yorkshire and The Humber","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Yorkshire and The Humber","East Riding of Yorkshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Yorkshire and The Humber","Kingston upon Hull, City of","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Yorkshire and The Humber","Kingston upon Hull, City of","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Yorkshire and The Humber","Leeds","Female","45","[c]","29660","25490"
"Leaver CS","2021","60-64","Yorkshire and The Humber","Leeds","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Yorkshire and The Humber","North and North East Lincolnshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Yorkshire and The Humber","North and North East Lincolnshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Yorkshire and The Humber","North Yorkshire CC","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Yorkshire and The Humber","North Yorkshire CC","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Yorkshire and The Humber","Sheffield","Female","60","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Yorkshire and The Humber","Sheffield","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Yorkshire and The Humber","Wakefield","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Yorkshire and The Humber","Wakefield","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Yorkshire and The Humber","York","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Yorkshire and The Humber","York","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Midlands (England)","Derby","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Midlands (England)","Derby","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Midlands (England)","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Midlands (England)","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Midlands (England)","Leicester","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Midlands (England)","Leicester","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Midlands (England)","Leicestershire CC and Rutland","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Midlands (England)","Leicestershire CC and Rutland","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Midlands (England)","Lincolnshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Midlands (England)","Lincolnshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Midlands (England)","North Northamptonshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Midlands (England)","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Midlands (England)","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Midlands (England)","North Nottinghamshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Midlands (England)","Nottingham","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Midlands (England)","Nottingham","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Midlands (England)","South and West Derbyshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Midlands (England)","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Midlands (England)","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Midlands (England)","South Nottinghamshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Midlands (England)","West Northamptonshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","East Midlands (England)","West Northamptonshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","Bedford","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","Bedford","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","Breckland and South Norfolk","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","Cambridgeshire CC","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","Cambridgeshire CC","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","Essex Haven Gateway","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","Heart of Essex","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","Hertfordshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","Hertfordshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","Luton","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","Luton","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","North and West Norfolk","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","Norwich and East Norfolk","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","Norwich and East Norfolk","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","Peterborough","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","Peterborough","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","Southend-on-Sea","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","Southend-on-Sea","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","Suffolk","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","Suffolk","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","Thurrock","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","Thurrock","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","West Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","East of England","West Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Barnet","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Barnet","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Bexley and Greenwich","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Brent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Brent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Bromley","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Bromley","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Camden and City of London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Camden and City of London","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Croydon","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Croydon","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Ealing","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Ealing","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Enfield","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Enfield","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Hackney and Newham","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Hackney and Newham","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Haringey and Islington","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Haringey and Islington","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Harrow and Hillingdon","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Harrow and Hillingdon","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Hounslow and Richmond upon Thames","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Kensington & Chelsea and Hammersmith & Fulham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Lambeth","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Lambeth","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Lewisham and Southwark","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Lewisham and Southwark","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Merton, Kingston upon Thames and Sutton","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Tower Hamlets","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Tower Hamlets","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Wandsworth","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Wandsworth","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Westminster","Female","60","[c]","43140","33880"
"Leaver CS","2021","65+","London","Westminster","Male","75","[c]","47320","42700"
"Leaver CS","2021","65+","North East (England)","Darlington","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","North East (England)","Darlington","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","North East (England)","Durham CC","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","North East (England)","Durham CC","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","North East (England)","Hartlepool and Stockton-on-Tees","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","North East (England)","Hartlepool and Stockton-on-Tees","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","North East (England)","Northumberland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","North East (England)","Northumberland","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","North East (England)","South Teesside","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","North East (England)","South Teesside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","North East (England)","Sunderland","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","65+","North East (England)","Sunderland","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","North East (England)","Tyneside","Female","100","[c]","23980","21010"
"Leaver CS","2021","65+","North East (England)","Tyneside","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Blackpool","Female","30","[c]","22930","21010"
"Leaver CS","2021","65+","North West (England)","Blackpool","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Cheshire East","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Cheshire East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Chorley and West Lancashire","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","East Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","East Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","East Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","East Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","East Merseyside","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","East Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Greater Manchester North East","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Greater Manchester North West","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Greater Manchester North West","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Greater Manchester South East","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Greater Manchester South East","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Greater Manchester South West","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Greater Manchester South West","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Lancaster and Wyre","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Liverpool","Female","50","[c]","25990","21430"
"Leaver CS","2021","65+","North West (England)","Liverpool","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Manchester","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Manchester","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Mid Lancashire","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Mid Lancashire","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Sefton","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Sefton","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Warrington","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Warrington","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","West Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","West Cumbria","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Wirral","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","North West (England)","Wirral","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northern Ireland","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northern Ireland","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northern Ireland","Belfast","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northern Ireland","Belfast","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northern Ireland","Derry City and Strabane","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northern Ireland","Derry City and Strabane","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northern Ireland","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northern Ireland","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northern Ireland","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northern Ireland","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Aberdeen City and Aberdeenshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Angus and Dundee City","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Angus and Dundee City","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Caithness and Sutherland and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Caithness and Sutherland and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","City of Edinburgh","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","City of Edinburgh","Male","45","[c]","37490","33650"
"Leaver CS","2021","65+","Scotland","Clackmannanshire and Fife","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Clackmannanshire and Fife","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","East Ayrshire and North Ayrshire mainland","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Falkirk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Falkirk","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Glasgow City","Female","35","[c]","24930","21580"
"Leaver CS","2021","65+","Scotland","Glasgow City","Male","45","[c]","32460","27570"
"Leaver CS","2021","65+","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
