"Status","Year","Ethnicity","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Yorkshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Yorkshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","Unknown","100","[c]","27200","23590"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Unknown","185","[c]","28130","25100"
"Leaver CS","2021","Unknown","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cheshire","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cumbria","Unknown","50","[c]","23190","21050"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","Unknown","145","[c]","25760","24000"
"Leaver CS","2021","Unknown","Devon","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Devon","Unknown","155","[c]","26990","21100"
"Leaver CS","2021","Unknown","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Dorset and Somerset","Unknown","45","[c]","26870","25190"
"Leaver CS","2021","Unknown","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","Unknown","155","[c]","28680","27570"
"Leaver CS","2021","Unknown","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","Unknown","200","[c]","30820","26860"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","Undeclared","50","[c]","28860","22820"
"Leaver CS","2021","Unknown","Eastern Scotland","Unknown","300","[c]","34420","28170"
"Leaver CS","2021","Unknown","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Essex","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","205","[c]","32560","27570"
"Leaver CS","2021","Unknown","Greater Manchester","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester","Unknown","180","[c]","27560","26000"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","Unknown","85","[c]","32850","27570"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Unknown","60","[c]","24090","21050"
"Leaver CS","2021","Unknown","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","Unknown","190","[c]","34780","31060"
"Leaver CS","2021","Unknown","Inner London - West","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","Unknown","885","[c]","40850","33390"
"Leaver CS","2021","Unknown","Kent","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kent","Unknown","95","[c]","24260","24140"
"Leaver CS","2021","Unknown","Lancashire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancashire","Unknown","135","[c]","23710","21010"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Unknown","135","[c]","23640","21140"
"Leaver CS","2021","Unknown","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lincolnshire","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Merseyside","Unknown","110","[c]","29280","25680"
"Leaver CS","2021","Unknown","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Eastern Scotland","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Yorkshire","Unknown","70","[c]","33500","29740"
"Leaver CS","2021","Unknown","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northumberland and Tyne and Wear","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northumberland and Tyne and Wear","Unknown","240","[c]","24850","21050"
"Leaver CS","2021","Unknown","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outer London - East and North East","Unknown","65","[c]","29070","31060"
"Leaver CS","2021","Unknown","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outer London - South","Unknown","85","[c]","31220","30300"
"Leaver CS","2021","Unknown","Outer London - West and North West","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outer London - West and North West","Unknown","95","[c]","29660","31060"
"Leaver CS","2021","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Unknown","35","[c]","39430","36960"
"Leaver CS","2021","Unknown","Shropshire and Staffordshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Shropshire and Staffordshire","Unknown","120","[c]","26580","21590"
"Leaver CS","2021","Unknown","South Yorkshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Yorkshire","Unknown","90","[c]","30910","25500"
"Leaver CS","2021","Unknown","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Southern Scotland","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Southern Scotland","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Surrey, East and West Sussex","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Surrey, East and West Sussex","Unknown","145","[c]","31310","24370"
"Leaver CS","2021","Unknown","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Tees Valley and Durham","Unknown","95","[c]","23450","21010"
"Leaver CS","2021","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","620","[c]","40830","32060"
"Leaver CS","2021","Unknown","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Central Scotland","Undeclared","30","[c]","26410","22820"
"Leaver CS","2021","Unknown","West Central Scotland","Unknown","140","[c]","29880","27570"
"Leaver CS","2021","Unknown","West Midlands","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands","Unknown","200","[c]","31330","22570"
"Leaver CS","2021","Unknown","West Wales and The Valleys","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Wales and The Valleys","Unknown","120","[c]","25620","21590"
"Leaver CS","2021","Unknown","West Yorkshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Yorkshire","Unknown","255","[c]","28490","24880"
"Leaver CS","2021","White","Bedfordshire and Hertfordshire","Heterosexual / straight","125","[c]","30570","26670"
"Leaver CS","2021","White","Bedfordshire and Hertfordshire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Bedfordshire and Hertfordshire","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Bedfordshire and Hertfordshire","Unknown","125","[c]","[c]","[c]"
"Leaver CS","2021","White","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","340","[c]","32740","29330"
"Leaver CS","2021","White","Berkshire, Buckinghamshire and Oxfordshire","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","40","[c]","33040","30790"
"Leaver CS","2021","White","Berkshire, Buckinghamshire and Oxfordshire","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","White","Cheshire","Heterosexual / straight","90","[c]","26690","23730"
"Leaver CS","2021","White","Cheshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Cheshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Cheshire","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","White","Cornwall and Isles of Scilly","Heterosexual / straight","55","[c]","26410","22040"
"Leaver CS","2021","White","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Cornwall and Isles of Scilly","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Cornwall and Isles of Scilly","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Cumbria","Heterosexual / straight","50","[c]","28090","25270"
"Leaver CS","2021","White","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Cumbria","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Cumbria","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Derbyshire and Nottinghamshire","Heterosexual / straight","260","[c]","28300","25500"
"Leaver CS","2021","White","Derbyshire and Nottinghamshire","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Derbyshire and Nottinghamshire","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Derbyshire and Nottinghamshire","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2021","White","Devon","Heterosexual / straight","220","[c]","26010","21580"
"Leaver CS","2021","White","Devon","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Devon","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Devon","Unknown","135","[c]","[c]","[c]"
"Leaver CS","2021","White","Dorset and Somerset","Heterosexual / straight","220","[c]","29460","27410"
"Leaver CS","2021","White","Dorset and Somerset","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Dorset and Somerset","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Dorset and Somerset","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","White","East Anglia","Heterosexual / straight","440","[c]","30920","26740"
"Leaver CS","2021","White","East Anglia","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","East Anglia","Undeclared","50","[c]","32630","26700"
"Leaver CS","2021","White","East Anglia","Unknown","215","[c]","32310","26890"
"Leaver CS","2021","White","East Wales","Heterosexual / straight","425","[c]","34420","27570"
"Leaver CS","2021","White","East Wales","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2021","White","East Wales","Undeclared","35","[c]","35290","30800"
"Leaver CS","2021","White","East Wales","Unknown","390","[c]","28420","23320"
"Leaver CS","2021","White","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","170","[c]","28710","26930"
"Leaver CS","2021","White","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","East Yorkshire and Northern Lincolnshire","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","White","East Yorkshire and Northern Lincolnshire","Unknown","170","[c]","[c]","[c]"
"Leaver CS","2021","White","Eastern Scotland","Heterosexual / straight","305","[c]","34920","29120"
"Leaver CS","2021","White","Eastern Scotland","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Eastern Scotland","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Eastern Scotland","Unknown","345","[c]","36800","30160"
"Leaver CS","2021","White","Essex","Heterosexual / straight","135","[c]","30630","27240"
"Leaver CS","2021","White","Essex","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Essex","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Essex","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","830","[c]","35260","31400"
"Leaver CS","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","50","[c]","24900","21840"
"Leaver CS","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","70","[c]","34560","31140"
"Leaver CS","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","80","[c]","41080","35840"
"Leaver CS","2021","White","Greater Manchester","Heterosexual / straight","365","[c]","31610","26120"
"Leaver CS","2021","White","Greater Manchester","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Greater Manchester","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2021","White","Greater Manchester","Unknown","205","[c]","29340","26380"
"Leaver CS","2021","White","Hampshire and Isle of Wight","Heterosexual / straight","490","[c]","29500","26910"
"Leaver CS","2021","White","Hampshire and Isle of Wight","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Hampshire and Isle of Wight","Undeclared","50","[c]","32630","31380"
"Leaver CS","2021","White","Hampshire and Isle of Wight","Unknown","65","[c]","31760","26890"
"Leaver CS","2021","White","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","145","[c]","24740","21890"
"Leaver CS","2021","White","Herefordshire, Worcestershire and Warwickshire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Herefordshire, Worcestershire and Warwickshire","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Herefordshire, Worcestershire and Warwickshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Highlands and Islands","Heterosexual / straight","35","[c]","24940","22220"
"Leaver CS","2021","White","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Highlands and Islands","Unknown","30","[c]","30250","28120"
"Leaver CS","2021","White","Inner London - East","Heterosexual / straight","310","[c]","46080","39840"
"Leaver CS","2021","White","Inner London - East","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2021","White","Inner London - East","Undeclared","35","[c]","45270","38890"
"Leaver CS","2021","White","Inner London - East","Unknown","120","[c]","56800","47180"
"Leaver CS","2021","White","Inner London - West","Heterosexual / straight","920","[c]","49150","44680"
"Leaver CS","2021","White","Inner London - West","LGBO","110","[c]","47410","40030"
"Leaver CS","2021","White","Inner London - West","Undeclared","100","[c]","51870","47120"
"Leaver CS","2021","White","Inner London - West","Unknown","285","[c]","47910","39000"
"Leaver CS","2021","White","Kent","Heterosexual / straight","250","[c]","27170","25110"
"Leaver CS","2021","White","Kent","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Kent","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Kent","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2021","White","Lancashire","Heterosexual / straight","300","[c]","27940","23280"
"Leaver CS","2021","White","Lancashire","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Lancashire","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Lancashire","Unknown","165","[c]","25430","24110"
"Leaver CS","2021","White","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","215","[c]","27940","24990"
"Leaver CS","2021","White","Leicestershire, Rutland and Northamptonshire","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Leicestershire, Rutland and Northamptonshire","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Leicestershire, Rutland and Northamptonshire","Unknown","150","[c]","[c]","[c]"
"Leaver CS","2021","White","Lincolnshire","Heterosexual / straight","160","[c]","29080","27780"
"Leaver CS","2021","White","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Lincolnshire","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Lincolnshire","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2021","White","Merseyside","Heterosexual / straight","355","[c]","27180","24110"
"Leaver CS","2021","White","Merseyside","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Merseyside","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Merseyside","Unknown","190","[c]","27940","27130"
"Leaver CS","2021","White","North Eastern Scotland","Heterosexual / straight","45","[c]","37640","29040"
"Leaver CS","2021","White","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","North Eastern Scotland","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","White","North Eastern Scotland","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","White","North Yorkshire","Heterosexual / straight","125","[c]","33890","26670"
"Leaver CS","2021","White","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","North Yorkshire","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","White","North Yorkshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Northern Ireland","Heterosexual / straight","65","[c]","27520","21430"
"Leaver CS","2021","White","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Northern Ireland","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Northern Ireland","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2021","White","Northumberland and Tyne and Wear","Heterosexual / straight","320","[c]","26430","21010"
"Leaver CS","2021","White","Northumberland and Tyne and Wear","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Northumberland and Tyne and Wear","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Northumberland and Tyne and Wear","Unknown","390","[c]","26690","21010"
"Leaver CS","2021","White","Outer London - East and North East","Heterosexual / straight","55","[c]","[c]","[c]"
