"Status","Year","Function_of_post","Organisation","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Human Resources","HM Courts and Tribunals Service","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Courts and Tribunals Service","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Courts and Tribunals Service","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Courts and Tribunals Service","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Courts and Tribunals Service","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Land Registry","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Land Registry","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Land Registry","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Land Registry","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Prison and Probation Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Prison and Probation Service","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Prison and Probation Service","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Prison and Probation Service","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Prison and Probation Service","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Revenue and Customs (excl. agencies)","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Revenue and Customs (excl. agencies)","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Revenue and Customs (excl. agencies)","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Revenue and Customs (excl. agencies)","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Revenue and Customs (excl. agencies)","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Revenue and Customs (excl. agencies)","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Revenue and Customs (excl. agencies)","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Revenue and Customs (excl. agencies)","North West (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Revenue and Customs (excl. agencies)","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Revenue and Customs (excl. agencies)","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Revenue and Customs (excl. agencies)","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Revenue and Customs (excl. agencies)","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Revenue and Customs (excl. agencies)","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Revenue and Customs (excl. agencies)","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Treasury (excl. agencies)","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Treasury (excl. agencies)","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Treasury (excl. agencies)","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Treasury (excl. agencies)","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Treasury (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Treasury (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Insolvency Service","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Insolvency Service","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Insolvency Service","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Institute for Apprenticeships and Technical Education","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Institute for Apprenticeships and Technical Education","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Maritime and Coastguard Agency","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Maritime and Coastguard Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Maritime and Coastguard Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Medicines and Healthcare Products Regulatory Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Medicines and Healthcare Products Regulatory Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Met Office","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Met Office","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Met Office","South West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Defence (excl. agencies)","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Defence (excl. agencies)","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Defence (excl. agencies)","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Defence (excl. agencies)","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Defence (excl. agencies)","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Defence (excl. agencies)","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Defence (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Defence (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Defence (excl. agencies)","North West (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Defence (excl. agencies)","North West (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Defence (excl. agencies)","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Defence (excl. agencies)","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Defence (excl. agencies)","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Defence (excl. agencies)","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Defence (excl. agencies)","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Defence (excl. agencies)","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Defence (excl. agencies)","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Defence (excl. agencies)","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Defence (excl. agencies)","South West (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Defence (excl. agencies)","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Defence (excl. agencies)","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Defence (excl. agencies)","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Defence (excl. agencies)","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Housing, Communities and Local Government (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Housing, Communities and Local Government (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Housing, Communities and Local Government (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Housing, Communities and Local Government (excl. agencies)","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Housing, Communities and Local Government (excl. agencies)","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Justice (excl. agencies)","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Justice (excl. agencies)","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Justice (excl. agencies)","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Justice (excl. agencies)","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Justice (excl. agencies)","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Justice (excl. agencies)","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Justice (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Justice (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Justice (excl. agencies)","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Justice (excl. agencies)","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Justice (excl. agencies)","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Justice (excl. agencies)","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Justice (excl. agencies)","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Justice (excl. agencies)","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Justice (excl. agencies)","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Justice (excl. agencies)","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Justice (excl. agencies)","South East (England)","LGBO","[c]","[c]","[c]","[c]"
