"Status","Year","Disability","Organisation","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","Driver and Vehicle Licensing Agency","Department for Transport","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Driver and Vehicle Standards Agency","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Driver and Vehicle Standards Agency","Department for Transport","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Education and Skills Funding Agency","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","FCDO Services","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","Food Standards Agency","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","Food Standards Agency","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign and Commonwealth Office (excl. agencies)","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign and Commonwealth Office (excl. agencies)","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Government Internal Audit Agency","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Government Internal Audit Agency","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Government Legal Department","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Health and Safety Executive","Department for Work and Pensions","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Courts and Tribunals Service","Ministry of Justice","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Courts and Tribunals Service","Ministry of Justice","Outside London","65","[c]","22860","20100"
"Leaver CS","2021","Undeclared","HM Land Registry","HM Land Registry","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Prison and Probation Service","Ministry of Justice","London","60","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Prison and Probation Service","Ministry of Justice","Outside London","460","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","London","45","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outside London","295","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury (excl. agencies)","HM Treasury","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury (excl. agencies)","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office (incl. agencies)","Home Office","London","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office (incl. agencies)","Home Office","Outside London","45","[c]","27510","27240"
"Leaver CS","2021","Undeclared","Insolvency Service","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal Aid Agency","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Maritime and Coastguard Agency","Department for Transport","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Outside London","150","[c]","30480","26800"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office for Budget Responsibility","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Office of the Public Guardian","Ministry of Justice","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Public Health England","Department of Health and Social Care","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Public Health England","Department of Health and Social Care","Outside London","65","[c]","32940","31770"
"Leaver CS","2021","Undeclared","Scottish Government (excl. agencies)","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Social Security Scotland","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Standards and Testing Agency","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Submarine Delivery Agency","Ministry of Defence","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","UK Hydrographic Office","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Valuation Office Agency","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Valuation Office Agency","HM Revenue and Customs","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Vehicle Certification Agency","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wales Office","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Water Services Regulation Authority","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Welsh Government (excl. agencies)","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Accountant in Bankruptcy","Scottish Government","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Outside London","30","[c]","26750","24250"
"Leaver CS","2021","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outside London","125","[c]","28610","24370"
"Leaver CS","2021","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Office","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","London","70","[c]","42550","36650"
"Leaver CS","2021","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Outside London","35","[c]","28340","25970"
"Leaver CS","2021","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","90","[c]","53630","32860"
"Leaver CS","2021","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","Charity Commission","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","Charity Commission","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Companies House","Department for Business, Energy and Industrial Strategy","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Competition and Markets Authority","Competition and Markets Authority","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Criminal Injuries Compensation Authority","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Crown Commercial Service","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Crown Commercial Service","Other Cabinet Office Agencies","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Crown Office and Procurator Fiscal Service","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Crown Prosecution Service","Attorney General's Departments","London","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Crown Prosecution Service","Attorney General's Departments","Outside London","50","[c]","37630","34480"
"Leaver CS","2021","Unknown","Debt Management Office","HM Treasury","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Defence Electronics and Components Agency","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Defence Equipment and Support","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Defence Equipment and Support","Ministry of Defence","Outside London","65","[c]","32120","27480"
"Leaver CS","2021","Unknown","Defence Science and Technology Laboratory","Ministry of Defence","Outside London","40","[c]","30260","26000"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","London","55","[c]","45170","39080"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","London","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","Department for Education","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","Department for Education","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","London","145","[c]","38410","33050"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Outside London","120","[c]","37860","35900"
"Leaver CS","2021","Unknown","Department for International Development","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for International Development","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for International Trade","Department for International Trade","London","95","[c]","31640","24410"
"Leaver CS","2021","Unknown","Department for International Trade","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Transport (excl. agencies)","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Transport (excl. agencies)","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","145","[c]","32400","31060"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Outside London","525","[c]","25800","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","London","105","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Disclosure Scotland","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Driver and Vehicle Licensing Agency","Department for Transport","Outside London","50","[c]","22900","21590"
"Leaver CS","2021","Unknown","Driver and Vehicle Standards Agency","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Outside London","40","[c]","25810","25580"
"Leaver CS","2021","Unknown","Education and Skills Funding Agency","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education and Skills Funding Agency","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education Scotland","Scottish Government","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","FCDO Services","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","FCDO Services","Foreign, Commonwealth and Development Office","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Scotland","Scottish Government","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign and Commonwealth Office (excl. agencies)","Foreign, Commonwealth and Development Office","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign and Commonwealth Office (excl. agencies)","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","London","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Actuary's Department","Chancellor's other departments","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Legal Department","Attorney General's Departments","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Legal Department","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Property Agency","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Property Agency","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Government Property Agency","Other Cabinet Office Agencies","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Health and Safety Executive","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Courts and Tribunals Service","Ministry of Justice","London","105","[c]","26440","22680"
"Leaver CS","2021","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Outside London","200","[c]","19610","18880"
"Leaver CS","2021","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Land Registry","HM Land Registry","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Land Registry","HM Land Registry","Outside London","80","[c]","27720","22350"
"Leaver CS","2021","Unknown","HM Prison and Probation Service","Ministry of Justice","London","125","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Prison and Probation Service","Ministry of Justice","Outside London","785","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","London","175","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outside London","1270","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","330","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Treasury (excl. agencies)","HM Treasury","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Treasury (excl. agencies)","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Home Office","London","90","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Home Office","Outside London","50","[c]","24040","21430"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Insolvency Service","Department for Business, Energy and Industrial Strategy","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Insolvency Service","Department for Business, Energy and Industrial Strategy","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal Aid Agency","Ministry of Justice","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Maritime and Coastguard Agency","Department for Transport","Outside London","30","[c]","33000","29880"
"Leaver CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","London","65","[c]","46470","40040"
"Leaver CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","London","30","[c]","35300","31220"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Outside London","400","[c]","29040","25970"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","65","[c]","37470","36960"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Justice (excl. agencies)","Ministry of Justice","London","50","[c]","36370","30850"
"Leaver CS","2021","Unknown","Ministry of Justice (excl. agencies)","Ministry of Justice","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Crime Agency","National Crime Agency","London","40","[c]","44790","40600"
"Leaver CS","2021","Unknown","National Crime Agency","National Crime Agency","Outside London","60","[c]","39550","37750"
"Leaver CS","2021","Unknown","National Crime Agency","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Crime Agency","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Infrastructure Commission","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Records of Scotland","Scottish Government","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland Office","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Budget Responsibility","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of the Public Guardian","Ministry of Justice","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Public Health England","Department of Health and Social Care","London","40","[c]","51740","40960"
"Leaver CS","2021","Unknown","Public Health England","Department of Health and Social Care","Outside London","85","[c]","45640","36150"
"Leaver CS","2021","Unknown","Registers of Scotland","Scottish Government","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Revenue Scotland","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Royal Fleet Auxiliary","Ministry of Defence","Unknown","145","[c]","35020","32400"
"Leaver CS","2021","Unknown","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Outside London","95","[c]","25660","22800"
"Leaver CS","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Courts and Tribunals Service","Scottish Government","Outside London","100","[c]","27780","22820"
"Leaver CS","2021","Unknown","Scottish Fiscal Commission","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Forestry","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government (excl. agencies)","Scottish Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government (excl. agencies)","Scottish Government","Outside London","125","[c]","40710","33620"
"Leaver CS","2021","Unknown","Scottish Prison Service","Scottish Government","Outside London","200","[c]","32250","33650"
"Leaver CS","2021","Unknown","Scottish Public Pensions Agency","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Serious Fraud Office","Attorney General's Departments","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Security Scotland","Scottish Government","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Student Awards Agency for Scotland","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Submarine Delivery Agency","Ministry of Defence","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","The National Archives","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Transport Scotland","Scottish Government","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Hydrographic Office","Ministry of Defence","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Space Agency","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Space Agency","Department for Business, Energy and Industrial Strategy","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","United Kingdom Statistics Authority","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Outside London","165","[c]","25700","19170"
"Leaver CS","2021","Unknown","Valuation Office Agency","HM Revenue and Customs","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Valuation Office Agency","HM Revenue and Customs","Outside London","65","[c]","23950","24360"
"Leaver CS","2021","Unknown","Vehicle Certification Agency","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales Office","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","Water Services Regulation Authority","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government (excl. agencies)","Welsh Government","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Revenue Authority","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wilton Park","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Attorney General's Office","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Cabinet Office (excl. agencies)","Cabinet Office","London","70","[c]","44790","38820"
"Leaver Dept.","2021","Declared disabled","Cabinet Office (excl. agencies)","Cabinet Office","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","45","[c]","33250","32000"
"Leaver Dept.","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Charity Commission","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Charity Commission","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Competition and Markets Authority","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Competition and Markets Authority","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Criminal Injuries Compensation Authority","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Crown Commercial Service","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Crown Commercial Service","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Crown Prosecution Service","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Crown Prosecution Service Inspectorate","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Crown Prosecution Service Inspectorate","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Defence Equipment and Support","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Defence Equipment and Support","Ministry of Defence","Outside London","40","[c]","33010","31910"
"Leaver Dept.","2021","Declared disabled","Defence Equipment and Support","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Defence Science and Technology Laboratory","Ministry of Defence","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
