"Status","Year","Age","Disability","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Unknown","Digital, Data & Technology","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Digital, Data & Technology","G6/G7","65","[c]","58670","57160"
"New entrant CS","2021","40-49","Unknown","Digital, Data & Technology","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Digital, Data & Technology","SEO/HEO","105","[c]","38570","38630"
"New entrant CS","2021","40-49","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Finance","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Finance","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Finance","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Finance","SEO/HEO","30","[c]","36360","36500"
"New entrant CS","2021","40-49","Unknown","Human Resources","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Human Resources","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Human Resources","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Human Resources","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Legal","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Legal","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Legal","G6/G7","90","[c]","51870","50520"
"New entrant CS","2021","40-49","Unknown","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Legal","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","No function","AA/AO","615","[c]","21510","20800"
"New entrant CS","2021","40-49","Unknown","No function","EO","155","[c]","27500","25560"
"New entrant CS","2021","40-49","Unknown","No function","G6/G7","105","[c]","56760","53380"
"New entrant CS","2021","40-49","Unknown","No function","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","No function","SEO/HEO","215","[c]","36410","36090"
"New entrant CS","2021","40-49","Unknown","No function","Unknown","60","[c]","22910","22350"
"New entrant CS","2021","40-49","Unknown","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Project Delivery","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Project Delivery","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Project Delivery","SEO/HEO","40","[c]","36960","38550"
"New entrant CS","2021","40-49","Unknown","Property","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Property","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Property","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Security","AA/AO","50","[c]","28810","25390"
"New entrant CS","2021","40-49","Unknown","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Security","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","AA/AO","200","[c]","21310","21010"
"New entrant CS","2021","40-49","Unknown","Unknown","EO","385","[c]","27900","27570"
"New entrant CS","2021","40-49","Unknown","Unknown","G6/G7","135","[c]","61140","57430"
"New entrant CS","2021","40-49","Unknown","Unknown","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","SEO/HEO","160","[c]","37360","37890"
"New entrant CS","2021","40-49","Unknown","Unknown","Unknown","65","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Debt","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Digital, Data & Technology","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","No function","AA/AO","60","[c]","20660","20140"
"New entrant CS","2021","50-59","Declared disabled","No function","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","No function","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","No function","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","No function","SEO/HEO","35","[c]","35600","36110"
"New entrant CS","2021","50-59","Declared disabled","No function","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Project Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Project Delivery","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","AA/AO","120","[c]","21060","21010"
"New entrant CS","2021","50-59","Declared disabled","Unknown","EO","275","[c]","28270","27570"
"New entrant CS","2021","50-59","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Analysis","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Analysis","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Commercial","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Commercial","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Commercial","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Commercial","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Communications","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Communications","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Communications","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Counter Fraud","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Debt","AA/AO","30","[c]","20390","20140"
"New entrant CS","2021","50-59","Declared non-disabled","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Digital, Data & Technology","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Digital, Data & Technology","G6/G7","50","[c]","56410","52940"
"New entrant CS","2021","50-59","Declared non-disabled","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Digital, Data & Technology","SEO/HEO","40","[c]","37130","36800"
"New entrant CS","2021","50-59","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Finance","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Finance","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Finance","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Finance","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Grants Management","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Human Resources","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Human Resources","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Human Resources","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Human Resources","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Internal Audit","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Legal","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Legal","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Legal","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","No function","AA/AO","445","[c]","20830","20480"
"New entrant CS","2021","50-59","Declared non-disabled","No function","EO","120","[c]","25750","25010"
"New entrant CS","2021","50-59","Declared non-disabled","No function","G6/G7","125","[c]","59390","56410"
"New entrant CS","2021","50-59","Declared non-disabled","No function","SCS level","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","No function","SEO/HEO","220","[c]","36040","36330"
"New entrant CS","2021","50-59","Declared non-disabled","No function","Unknown","95","[c]","22020","18460"
"New entrant CS","2021","50-59","Declared non-disabled","Project Delivery","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Project Delivery","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Project Delivery","G6/G7","40","[c]","58140","55000"
"New entrant CS","2021","50-59","Declared non-disabled","Project Delivery","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Project Delivery","SEO/HEO","110","[c]","37320","39000"
"New entrant CS","2021","50-59","Declared non-disabled","Project Delivery","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Property","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Property","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Property","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Property","SEO/HEO","40","[c]","36290","33300"
"New entrant CS","2021","50-59","Declared non-disabled","Security","AA/AO","75","[c]","24510","19560"
"New entrant CS","2021","50-59","Declared non-disabled","Security","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Security","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","AA/AO","835","[c]","21450","21010"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","EO","1480","[c]","28240","27570"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","G6/G7","65","[c]","62210","58790"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","SEO/HEO","125","[c]","36490","36000"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Debt","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Digital, Data & Technology","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","No function","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","No function","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","No function","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","No function","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","No function","SEO/HEO","40","[c]","36220","37350"
"New entrant CS","2021","50-59","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","AA/AO","35","[c]","21550","21010"
"New entrant CS","2021","50-59","Undeclared","Unknown","EO","75","[c]","28560","27570"
"New entrant CS","2021","50-59","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Analysis","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Analysis","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Commercial","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Commercial","SCS level","50","[c]","91670","72000"
"New entrant CS","2021","50-59","Unknown","Commercial","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Communications","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Communications","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Communications","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Counter Fraud","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Debt","AA/AO","65","[c]","20390","20140"
"New entrant CS","2021","50-59","Unknown","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Digital, Data & Technology","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Digital, Data & Technology","G6/G7","40","[c]","60090","59220"
"New entrant CS","2021","50-59","Unknown","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Digital, Data & Technology","SEO/HEO","35","[c]","37260","37910"
"New entrant CS","2021","50-59","Unknown","Digital, Data & Technology","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Finance","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Finance","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Finance","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Human Resources","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Human Resources","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Legal","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Legal","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Legal","G6/G7","45","[c]","52590","50520"
"New entrant CS","2021","50-59","Unknown","Legal","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","No function","AA/AO","535","[c]","21160","20600"
"New entrant CS","2021","50-59","Unknown","No function","EO","170","[c]","29490","28820"
"New entrant CS","2021","50-59","Unknown","No function","G6/G7","55","[c]","56620","53380"
"New entrant CS","2021","50-59","Unknown","No function","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","No function","SEO/HEO","170","[c]","37290","38160"
"New entrant CS","2021","50-59","Unknown","No function","Unknown","50","[c]","22680","18460"
"New entrant CS","2021","50-59","Unknown","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Project Delivery","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Project Delivery","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Project Delivery","SEO/HEO","30","[c]","38060","39530"
"New entrant CS","2021","50-59","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Property","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Property","G6/G7","[c]","[c]","[c]","[c]"
