"Status","Year","Age","Function_of_post","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Digital, Data & Technology","Public Health England","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Public Health England","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Public Health England","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Registers of Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Registers of Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Scottish Courts and Tribunals Service","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Scottish Prison Service","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Scottish Prison Service","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Serious Fraud Office","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","The National Archives","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","UK Export Finance","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","UK Hydrographic Office","Dorset and Somerset","5","5","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","UK Intellectual Property Office","East Wales","10","5","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","United Kingdom Statistics Authority","East Wales","10","10","49820","50370"
"In post","2021","60-64","Digital, Data & Technology","United Kingdom Statistics Authority","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","United Kingdom Statistics Authority","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Veterinary Medicines Directorate","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Wilton Park","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Cabinet Office (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Charity Commission","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Companies House","East Wales","10","10","25310","22490"
"In post","2021","60-64","Finance","Competition and Markets Authority","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Criminal Injuries Compensation Authority","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Crown Commercial Service","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Crown Prosecution Service","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2021","60-64","Finance","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Crown Prosecution Service","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Defence Electronics and Components Agency","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Defence Equipment and Support","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","25","20","53760","41910"
"In post","2021","60-64","Finance","Defence Equipment and Support","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Defence Science and Technology Laboratory","Kent","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Department for Digital, Culture, Media and Sport","Inner London - West","5","5","[c]","[c]"
"In post","2021","60-64","Finance","Department for Education (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Department for Education (excl. agencies)","Inner London - West","5","5","[c]","[c]"
"In post","2021","60-64","Finance","Department for Education (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2021","60-64","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","5","5","[c]","[c]"
"In post","2021","60-64","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Department for International Trade","Inner London - West","5","5","[c]","[c]"
"In post","2021","60-64","Finance","Department for Transport (excl. agencies)","Inner London - West","5","5","[c]","[c]"
"In post","2021","60-64","Finance","Department for Transport (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Department of Health and Social Care (excl. agencies)","Inner London - West","5","5","[c]","[c]"
"In post","2021","60-64","Finance","Department of Health and Social Care (excl. agencies)","West Yorkshire","5","5","[c]","[c]"
"In post","2021","60-64","Finance","Driver and Vehicle Licensing Agency","West Wales and The Valleys","15","10","31470","26780"
"In post","2021","60-64","Finance","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Driver and Vehicle Standards Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Education and Skills Funding Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Education and Skills Funding Agency","West Midlands","5","5","[c]","[c]"
"In post","2021","60-64","Finance","ESTYN","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Food Standards Agency","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Food Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","5","5","[c]","[c]"
"In post","2021","60-64","Finance","Forestry and Land Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Government Internal Audit Agency","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Government Legal Department","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Health and Safety Executive","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Health and Safety Executive","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","HM Courts and Tribunals Service","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","HM Courts and Tribunals Service","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","HM Courts and Tribunals Service","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","HM Courts and Tribunals Service","Inner London - West","10","10","[c]","[c]"
"In post","2021","60-64","Finance","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","HM Land Registry","Devon","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","HM Land Registry","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","HM Revenue and Customs (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","HM Revenue and Customs (excl. agencies)","Essex","20","15","30670","29970"
"In post","2021","60-64","Finance","HM Revenue and Customs (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","HM Revenue and Customs (excl. agencies)","Inner London - East","5","5","[c]","[c]"
"In post","2021","60-64","Finance","HM Revenue and Customs (excl. agencies)","Inner London - West","10","10","[c]","[c]"
"In post","2021","60-64","Finance","HM Revenue and Customs (excl. agencies)","Lancashire","5","5","[c]","[c]"
"In post","2021","60-64","Finance","HM Revenue and Customs (excl. agencies)","Merseyside","10","5","[c]","[c]"
"In post","2021","60-64","Finance","HM Revenue and Customs (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","25","20","25890","20070"
"In post","2021","60-64","Finance","HM Revenue and Customs (excl. agencies)","Outer London - South","10","5","[c]","[c]"
"In post","2021","60-64","Finance","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","HM Revenue and Customs (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","25","20","26570","25560"
"In post","2021","60-64","Finance","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","HM Revenue and Customs (excl. agencies)","West Central Scotland","50","35","23000","21160"
"In post","2021","60-64","Finance","HM Revenue and Customs (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","HM Revenue and Customs (excl. agencies)","West Yorkshire","55","40","22550","21440"
"In post","2021","60-64","Finance","HM Treasury (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Legal Aid Agency","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Maritime and Coastguard Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Medicines and Healthcare Products Regulatory Agency","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Met Office","Devon","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Defence (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Defence (excl. agencies)","East Anglia","5","5","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Defence (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Defence (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","25","25","42370","36460"
"In post","2021","60-64","Finance","Ministry of Defence (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","30","30","40400","40580"
"In post","2021","60-64","Finance","Ministry of Defence (excl. agencies)","Inner London - West","15","15","46550","45200"
"In post","2021","60-64","Finance","Ministry of Defence (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Defence (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Defence (excl. agencies)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Defence (excl. agencies)","Merseyside","5","5","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Defence (excl. agencies)","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Defence (excl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Defence (excl. agencies)","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Defence (excl. agencies)","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Defence (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Defence (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Justice (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Justice (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Justice (excl. agencies)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Justice (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Justice (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Justice (excl. agencies)","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Justice (excl. agencies)","Inner London - East","10","10","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Justice (excl. agencies)","Inner London - West","5","5","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Justice (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Justice (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Justice (excl. agencies)","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Justice (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Justice (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Justice (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Ministry of Justice (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","National Crime Agency","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","National Savings and Investments","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Office for Standards in Education, Children's Services and Skills","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Office of Gas and Electricity Markets","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Public Health England","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2021","60-64","Finance","Public Health England","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Public Health England","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Scottish Prison Service","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Scottish Prison Service","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Scottish Prison Service","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Scottish Prison Service","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","The National Archives","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","UK Export Finance","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","UK Hydrographic Office","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","UK Intellectual Property Office","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","United Kingdom Statistics Authority","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","United Kingdom Statistics Authority","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Veterinary Medicines Directorate","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Wales Office","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","Wilton Park","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Grants Management","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","15","15","29220","25560"
"In post","2021","60-64","Grants Management","Rural Payments Agency","Cheshire","10","10","[c]","[c]"
"In post","2021","60-64","Grants Management","Rural Payments Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Grants Management","Rural Payments Agency","Cumbria","50","40","22540","21050"
"In post","2021","60-64","Grants Management","Rural Payments Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Grants Management","Rural Payments Agency","Devon","25","20","24210","25190"
"In post","2021","60-64","Grants Management","Rural Payments Agency","East Anglia","5","5","[c]","[c]"
"In post","2021","60-64","Grants Management","Rural Payments Agency","Essex","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Grants Management","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Grants Management","Rural Payments Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Grants Management","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","15","15","23710","25100"
"In post","2021","60-64","Grants Management","Rural Payments Agency","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Grants Management","Rural Payments Agency","Kent","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Grants Management","Rural Payments Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Grants Management","Rural Payments Agency","North Yorkshire","10","10","27820","26520"
"In post","2021","60-64","Grants Management","Rural Payments Agency","Northumberland and Tyne and Wear","15","10","26760","21050"
"In post","2021","60-64","Grants Management","Rural Payments Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Grants Management","Rural Payments Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Advisory, Conciliation and Arbitration Service","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Cabinet Office (excl. agencies)","Greater Manchester","5","5","[c]","[c]"
"In post","2021","60-64","Human Resources","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Cabinet Office (excl. agencies)","Inner London - West","15","10","56970","54670"
"In post","2021","60-64","Human Resources","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","25","15","23920","20800"
"In post","2021","60-64","Human Resources","Cabinet Office (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Cabinet Office (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Charity Commission","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Companies House","East Wales","5","5","[c]","[c]"
"In post","2021","60-64","Human Resources","Competition and Markets Authority","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Crown Office and Procurator Fiscal Service","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Crown Prosecution Service","Devon","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Crown Prosecution Service","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Crown Prosecution Service","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Crown Prosecution Service","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Crown Prosecution Service","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Department for Education (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Department for Education (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Department for International Trade","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Department for Transport (excl. agencies)","Inner London - West","5","5","[c]","[c]"
"In post","2021","60-64","Human Resources","Department of Health and Social Care (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Driver and Vehicle Licensing Agency","West Wales and The Valleys","15","15","35180","33350"
"In post","2021","60-64","Human Resources","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2021","60-64","Human Resources","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Driver and Vehicle Standards Agency","Kent","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Driver and Vehicle Standards Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Education and Skills Funding Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Education and Skills Funding Agency","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","ESTYN","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Food Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Inner London - West","5","5","[c]","[c]"
"In post","2021","60-64","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Forestry and Land Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Government Legal Department","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Health and Safety Executive","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Health and Safety Executive","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Health and Safety Executive","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","HM Courts and Tribunals Service","Inner London - West","[c]","[c]","[c]","[c]"
