"Status","Year","Age","Ethnicity","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Chinese","United Kingdom Statistics Authority","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","United Kingdom Statistics Authority","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","United Kingdom Statistics Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","United Kingdom Statistics Authority","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","United Kingdom Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","United Kingdom Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","United Kingdom Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Water Services Regulation Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Water Services Regulation Authority","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Welsh Government","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Welsh Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Welsh Government","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Welsh Government","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Welsh Government","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Welsh Government","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Attorney General's Departments","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Attorney General's Departments","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Attorney General's Departments","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Attorney General's Departments","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Cabinet Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Cabinet Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Cabinet Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Chancellor's other departments","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Chancellor's other departments","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Chancellor's other departments","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Charity Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Charity Commission","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Charity Commission","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Business, Energy and Industrial Strategy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Digital, Culture, Media and Sport","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Education","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Education","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Education","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Education","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Education","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Environment, Food and Rural Affairs","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for International Trade","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for International Trade","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Transport","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Transport","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Transport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Transport","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Transport","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Transport","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Work and Pensions","AO","35","[c]","22450","21010"
"New entrant CS","2021","40-49","Mixed","Department for Work and Pensions","EO","70","[c]","28720","27570"
"New entrant CS","2021","40-49","Mixed","Department for Work and Pensions","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Work and Pensions","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Work and Pensions","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department for Work and Pensions","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department of Health and Social Care","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department of Health and Social Care","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department of Health and Social Care","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department of Health and Social Care","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department of Health and Social Care","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Department of Health and Social Care","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Foreign, Commonwealth and Development Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","HM Land Registry","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","HM Land Registry","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","HM Land Registry","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","HM Land Registry","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","HM Land Registry","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","HM Land Registry","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","HM Revenue and Customs","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","HM Revenue and Customs","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","HM Revenue and Customs","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","HM Revenue and Customs","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","HM Revenue and Customs","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","HM Treasury","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","HM Treasury","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","HM Treasury","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","HM Treasury","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","HM Treasury","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","HM Treasury","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Home Office","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Home Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Home Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Home Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Home Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Home Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Home Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Home Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Ministry of Defence","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Ministry of Defence","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Ministry of Defence","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Ministry of Defence","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Ministry of Defence","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Ministry of Defence","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Ministry of Housing, Communities and Local Government","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Ministry of Housing, Communities and Local Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Ministry of Housing, Communities and Local Government","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Ministry of Housing, Communities and Local Government","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Ministry of Housing, Communities and Local Government","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Ministry of Housing, Communities and Local Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Ministry of Housing, Communities and Local Government","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Ministry of Justice","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Ministry of Justice","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Ministry of Justice","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Ministry of Justice","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Ministry of Justice","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
