"Status","Year","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Communications","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","London","20","[c]","40060","38620"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","London","40","[c]","33880","30720"
"New entrant CS","2021","Communications","Department for Education","Outside London","20","[c]","25460","25000"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","London","20","[c]","35980","32560"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","Outside London","20","[c]","28840","29180"
"New entrant CS","2021","Communications","Department for International Trade","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","London","25","[c]","41520","42470"
"New entrant CS","2021","Communications","Department for Transport","Outside London","15","[c]","29470","26130"
"New entrant CS","2021","Communications","Department of Health and Social Care","London","60","[c]","37300","27270"
"New entrant CS","2021","Communications","Department of Health and Social Care","Outside London","15","[c]","47770","49530"
"New entrant CS","2021","Communications","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","Outside London","755","[c]","26620","25560"
"New entrant CS","2021","Communications","HM Treasury","London","10","[c]","44480","39880"
"New entrant CS","2021","Communications","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","London","25","[c]","25650","25000"
"New entrant CS","2021","Communications","Ministry of Defence","Outside London","35","[c]","32460","26670"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","London","25","[c]","40760","33210"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice","London","15","[c]","35560","30850"
"New entrant CS","2021","Communications","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","National Crime Agency","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Gas and Electricity Markets","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scottish Government","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","UK Export Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","United Kingdom Statistics Authority","Outside London","15","[c]","30960","29540"
"New entrant CS","2021","Communications","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Attorney General's Departments","London","15","[c]","35470","26090"
"New entrant CS","2021","Counter Fraud","Cabinet Office","London","20","[c]","36130","29750"
"New entrant CS","2021","Counter Fraud","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","15","[c]","32780","31000"
"New entrant CS","2021","Counter Fraud","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Food Standards Agency","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","London","20","[c]","32260","29570"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Outside London","105","[c]","27400","25560"
"New entrant CS","2021","Counter Fraud","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","HM Revenue and Customs","London","45","[c]","24120","24120"
"New entrant CS","2021","Debt","HM Revenue and Customs","Outside London","925","[c]","20300","20140"
"New entrant CS","2021","Debt","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Attorney General's Departments","London","10","[c]","46650","47960"
"New entrant CS","2021","Digital, Data & Technology","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cabinet Office","London","150","[c]","44490","40600"
"New entrant CS","2021","Digital, Data & Technology","Cabinet Office","Outside London","15","[c]","39330","37300"
"New entrant CS","2021","Digital, Data & Technology","Cabinet Office","Unknown","15","[c]","44390","37300"
"New entrant CS","2021","Digital, Data & Technology","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Charity Commission","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Competition and Markets Authority","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","15","[c]","39530","40780"
"New entrant CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","130","[c]","34790","32060"
"New entrant CS","2021","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Education","London","20","[c]","45260","40430"
"New entrant CS","2021","Digital, Data & Technology","Department for Education","Outside London","70","[c]","38770","36500"
"New entrant CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","20","[c]","44350","39210"
"New entrant CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","125","[c]","38930","35900"
"New entrant CS","2021","Digital, Data & Technology","Department for International Trade","London","45","[c]","44760","43000"
"New entrant CS","2021","Digital, Data & Technology","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Transport","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Transport","Outside London","135","[c]","37800","31710"
"New entrant CS","2021","Digital, Data & Technology","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department of Health and Social Care","London","50","[c]","40710","32790"
"New entrant CS","2021","Digital, Data & Technology","Department of Health and Social Care","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Land Registry","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Land Registry","Outside London","95","[c]","31090","27130"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs","London","15","[c]","53060","41760"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs","Outside London","240","[c]","36600","31810"
"New entrant CS","2021","Digital, Data & Technology","HM Treasury","London","10","[c]","36510","32320"
"New entrant CS","2021","Digital, Data & Technology","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Defence","Outside London","85","[c]","30150","26740"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Outside London","15","[c]","38680","40720"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Justice","London","135","[c]","52790","52850"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Justice","Outside London","85","[c]","44460","45000"
"New entrant CS","2021","Digital, Data & Technology","National Crime Agency","London","30","[c]","41620","40170"
"New entrant CS","2021","Digital, Data & Technology","National Crime Agency","Outside London","40","[c]","31980","28840"
"New entrant CS","2021","Digital, Data & Technology","Office for Standards in Education","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office for Standards in Education","Outside London","10","[c]","41640","39460"
"New entrant CS","2021","Digital, Data & Technology","Office of Gas and Electricity Markets","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office of Gas and Electricity Markets","Outside London","10","[c]","43500","40000"
"New entrant CS","2021","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","London","10","[c]","48210","49300"
"New entrant CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","Outside London","35","[c]","43000","46920"
"New entrant CS","2021","Digital, Data & Technology","Scottish Government","Outside London","15","[c]","31390","23800"
"New entrant CS","2021","Digital, Data & Technology","The National Archives","London","15","[c]","34600","33630"
"New entrant CS","2021","Digital, Data & Technology","UK Export Finance","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","London","25","[c]","47000","42000"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","Outside London","105","[c]","35340","32540"
"New entrant CS","2021","Digital, Data & Technology","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Attorney General's Departments","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Attorney General's Departments","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Cabinet Office","London","10","[c]","38300","37580"
"New entrant CS","2021","Finance","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","London","10","[c]","47400","48890"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy","Outside London","10","[c]","40930","39820"
"New entrant CS","2021","Finance","Department for Digital, Culture, Media and Sport","London","15","[c]","50590","53520"
"New entrant CS","2021","Finance","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education","Outside London","30","[c]","33110","32930"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","London","10","[c]","41040","34070"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs","Outside London","35","[c]","41120","38880"
"New entrant CS","2021","Finance","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport","Outside London","25","[c]","26200","21590"
"New entrant CS","2021","Finance","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department of Health and Social Care","London","120","[c]","37640","32790"
"New entrant CS","2021","Finance","Department of Health and Social Care","Outside London","60","[c]","33020","28970"
"New entrant CS","2021","Finance","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Revenue and Customs","Outside London","55","[c]","28120","20140"
"New entrant CS","2021","Finance","HM Treasury","London","20","[c]","36810","32570"
"New entrant CS","2021","Finance","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Defence","London","10","[c]","33330","28970"
"New entrant CS","2021","Finance","Ministry of Defence","Outside London","170","[c]","31070","26350"
"New entrant CS","2021","Finance","Ministry of Housing, Communities and Local Government","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Housing, Communities and Local Government","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Justice","London","15","[c]","38080","36800"
"New entrant CS","2021","Finance","Ministry of Justice","Outside London","10","[c]","27170","22810"
"New entrant CS","2021","Finance","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Other Cabinet Office Agencies","Outside London","20","[c]","39610","39000"
"New entrant CS","2021","Finance","Scottish Government","Outside London","25","[c]","32480","35680"
"New entrant CS","2021","Finance","The National Archives","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","UK Export Finance","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","United Kingdom Statistics Authority","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","55","[c]","22320","21050"
"New entrant CS","2021","Grants Management","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Attorney General's Departments","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Attorney General's Departments","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Cabinet Office","London","50","[c]","33240","28000"
"New entrant CS","2021","Human Resources","Cabinet Office","Outside London","45","[c]","29160","23850"
"New entrant CS","2021","Human Resources","Cabinet Office","Unknown","15","[c]","32250","32000"
"New entrant CS","2021","Human Resources","Chancellor's other departments","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","20","[c]","39850","38500"
"New entrant CS","2021","Human Resources","Department for Digital, Culture, Media and Sport","London","15","[c]","33140","29180"
"New entrant CS","2021","Human Resources","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Education","Outside London","25","[c]","28020","25000"
"New entrant CS","2021","Human Resources","Department for Environment, Food and Rural Affairs","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","20","[c]","33760","32000"
"New entrant CS","2021","Human Resources","Department for International Trade","London","15","[c]","30930","29510"
"New entrant CS","2021","Human Resources","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Department for Transport","London","10","[c]","41950","34880"
"New entrant CS","2021","Human Resources","Department for Transport","Outside London","25","[c]","32220","30730"
"New entrant CS","2021","Human Resources","Department for Work and Pensions","Outside London","15","[c]","28120","20480"
"New entrant CS","2021","Human Resources","Department of Health and Social Care","London","75","[c]","30730","27270"
"New entrant CS","2021","Human Resources","Department of Health and Social Care","Outside London","15","[c]","38700","33860"
"New entrant CS","2021","Human Resources","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","HM Revenue and Customs","Outside London","50","[c]","42800","33230"
"New entrant CS","2021","Human Resources","HM Treasury","London","15","[c]","44420","52500"
"New entrant CS","2021","Human Resources","HM Treasury","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Defence","London","20","[c]","47250","35500"
"New entrant CS","2021","Human Resources","Ministry of Defence","Outside London","165","[c]","26630","20920"
"New entrant CS","2021","Human Resources","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Housing, Communities and Local Government","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Ministry of Justice","London","25","[c]","36490","30850"
"New entrant CS","2021","Human Resources","Ministry of Justice","Outside London","30","[c]","29330","28000"
"New entrant CS","2021","Human Resources","National Crime Agency","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","National Crime Agency","Outside London","25","[c]","30920","28840"
"New entrant CS","2021","Human Resources","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Office of Gas and Electricity Markets","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Other Cabinet Office Agencies","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scottish Government","Outside London","45","[c]","23790","20810"
"New entrant CS","2021","Human Resources","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","UK Export Finance","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","United Kingdom Statistics Authority","London","10","[c]","37480","32540"
"New entrant CS","2021","Human Resources","United Kingdom Statistics Authority","Outside London","25","[c]","32750","29540"
"New entrant CS","2021","Human Resources","Wales Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Water Services Regulation Authority","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","HM Revenue and Customs","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","HM Treasury","London","15","[c]","49000","49980"
"New entrant CS","2021","Internal Audit","HM Treasury","Outside London","15","[c]","44060","41860"
"New entrant CS","2021","Internal Audit","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Ministry of Defence","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Attorney General's Departments","London","415","[c]","38770","43920"
"New entrant CS","2021","Legal","Attorney General's Departments","Outside London","525","[c]","33020","26970"
"New entrant CS","2021","Legal","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Competition and Markets Authority","London","20","[c]","54400","53530"
"New entrant CS","2021","Legal","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Department for Education","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HM Land Registry","Outside London","25","[c]","50500","57000"
"New entrant CS","2021","Legal","HM Revenue and Customs","London","20","[c]","45040","36160"
"New entrant CS","2021","Legal","HM Revenue and Customs","Outside London","20","[c]","42190","42840"
"New entrant CS","2021","Legal","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Ministry of Justice","London","80","[c]","33420","30850"
"New entrant CS","2021","Legal","Ministry of Justice","Outside London","110","[c]","26420","24000"
"New entrant CS","2021","Legal","National Crime Agency","London","15","[c]","52350","59160"
"New entrant CS","2021","Legal","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office of Gas and Electricity Markets","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scottish Government","Outside London","120","[c]","26180","20850"
"New entrant CS","2021","Legal","UK Export Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","UK Supreme Court","London","15","[c]","40480","37230"
"New entrant CS","2021","Legal","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Attorney General's Departments","London","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Cabinet Office","London","650","[c]","32970","28000"
"New entrant CS","2021","No function","Cabinet Office","Outside London","135","[c]","28370","28000"
"New entrant CS","2021","No function","Cabinet Office","Unknown","120","[c]","31910","28000"
"New entrant CS","2021","No function","Chancellor's other departments","London","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for Business, Energy and Industrial Strategy","London","590","[c]","38250","33570"
"New entrant CS","2021","No function","Department for Business, Energy and Industrial Strategy","Outside London","505","[c]","24590","23320"
"New entrant CS","2021","No function","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for Digital, Culture, Media and Sport","London","245","[c]","37610","34020"
"New entrant CS","2021","No function","Department for Digital, Culture, Media and Sport","Outside London","10","[c]","37330","34020"
"New entrant CS","2021","No function","Department for Education","London","130","[c]","38840","32940"
"New entrant CS","2021","No function","Department for Education","Outside London","230","[c]","32650","29360"
"New entrant CS","2021","No function","Department for Environment, Food and Rural Affairs","London","475","[c]","36620","32560"
"New entrant CS","2021","No function","Department for Environment, Food and Rural Affairs","Outside London","675","[c]","27950","24920"
"New entrant CS","2021","No function","Department for International Trade","London","185","[c]","33220","31800"
"New entrant CS","2021","No function","Department for International Trade","Outside London","40","[c]","33110","31800"
"New entrant CS","2021","No function","Department for Transport","London","245","[c]","38160","34710"
"New entrant CS","2021","No function","Department for Transport","Outside London","655","[c]","26100","21590"
"New entrant CS","2021","No function","Department for Work and Pensions","London","20","[c]","45860","36040"
"New entrant CS","2021","No function","Department for Work and Pensions","Outside London","150","[c]","30810","26370"
"New entrant CS","2021","No function","Department of Health and Social Care","London","1320","[c]","38840","32790"
"New entrant CS","2021","No function","Department of Health and Social Care","Outside London","1250","[c]","33250","28970"
"New entrant CS","2021","No function","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Food Standards Agency","London","20","[c]","35450","32350"
"New entrant CS","2021","No function","Food Standards Agency","Outside London","40","[c]","33290","30350"
"New entrant CS","2021","No function","HM Land Registry","London","30","[c]","28050","25850"
"New entrant CS","2021","No function","HM Land Registry","Outside London","495","[c]","22590","22350"
"New entrant CS","2021","No function","HM Revenue and Customs","London","115","[c]","34090","29570"
"New entrant CS","2021","No function","HM Revenue and Customs","Outside London","2025","[c]","21310","20140"
"New entrant CS","2021","No function","HM Treasury","London","325","[c]","33030","28500"
"New entrant CS","2021","No function","HM Treasury","Outside London","10","[c]","24980","23750"
"New entrant CS","2021","No function","Ministry of Defence","Outside London","185","[c]","29420","26480"
"New entrant CS","2021","No function","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government","London","125","[c]","39990","33210"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government","Outside London","140","[c]","32060","30190"
"New entrant CS","2021","No function","Ministry of Justice","London","1675","[c]","26430","25450"
"New entrant CS","2021","No function","Ministry of Justice","Outside London","6210","[c]","22320","22850"
"New entrant CS","2021","No function","Ministry of Justice","Unknown","10","[c]","19850","19410"
"New entrant CS","2021","No function","National Crime Agency","London","265","[c]","36700","36200"
"New entrant CS","2021","No function","National Crime Agency","Outside London","620","[c]","32050","32770"
"New entrant CS","2021","No function","National Crime Agency","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Northern Ireland Office","London","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Northern Ireland Office","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office for Standards in Education","London","35","[c]","51820","51360"
"New entrant CS","2021","No function","Office for Standards in Education","Outside London","85","[c]","55770","51360"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","London","95","[c]","36860","27000"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","Outside London","135","[c]","26840","23450"
"New entrant CS","2021","No function","Office of Qualifications and Examinations Regulation","Outside London","35","[c]","42060","31000"
"New entrant CS","2021","No function","Office of Rail and Road","London","10","[c]","[c]","[c]"
