"Status","Year","Age","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Unknown","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Female","45","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","AA/AO","Female","160","[c]","24620","25110"
"New entrant CS","2021","40-49","London","AA/AO","Male","105","[c]","25920","25110"
"New entrant CS","2021","40-49","London","EO","Female","380","[c]","30320","31060"
"New entrant CS","2021","40-49","London","EO","Male","220","[c]","30280","31060"
"New entrant CS","2021","40-49","London","G6/G7","Female","235","[c]","59440","57430"
"New entrant CS","2021","40-49","London","G6/G7","Male","220","[c]","61330","59160"
"New entrant CS","2021","40-49","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","SCS level","Female","55","[c]","86540","79800"
"New entrant CS","2021","40-49","London","SCS level","Male","70","[c]","99680","92000"
"New entrant CS","2021","40-49","London","SEO/HEO","Female","300","[c]","38230","39220"
"New entrant CS","2021","40-49","London","SEO/HEO","Male","210","[c]","38730","39030"
"New entrant CS","2021","40-49","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Outside London","AA/AO","Female","1310","[c]","20870","21010"
"New entrant CS","2021","40-49","Outside London","AA/AO","Male","1150","[c]","21950","21010"
"New entrant CS","2021","40-49","Outside London","EO","Female","1445","[c]","27340","27570"
"New entrant CS","2021","40-49","Outside London","EO","Male","1075","[c]","27200","27570"
"New entrant CS","2021","40-49","Outside London","G6/G7","Female","315","[c]","56410","52480"
"New entrant CS","2021","40-49","Outside London","G6/G7","Male","360","[c]","57720","54540"
"New entrant CS","2021","40-49","Outside London","SCS level","Female","30","[c]","85830","82100"
"New entrant CS","2021","40-49","Outside London","SCS level","Male","30","[c]","90600","82100"
"New entrant CS","2021","40-49","Outside London","SEO/HEO","Female","710","[c]","35750","36260"
"New entrant CS","2021","40-49","Outside London","SEO/HEO","Male","625","[c]","35960","35900"
"New entrant CS","2021","40-49","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Outside London","Unknown","Female","135","[c]","26600","22920"
"New entrant CS","2021","40-49","Outside London","Unknown","Male","70","[c]","33400","22920"
"New entrant CS","2021","40-49","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","Female","40","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","AA/AO","Female","115","[c]","23580","24490"
"New entrant CS","2021","50-59","London","AA/AO","Male","110","[c]","24180","24660"
"New entrant CS","2021","50-59","London","EO","Female","265","[c]","30130","31060"
"New entrant CS","2021","50-59","London","EO","Male","140","[c]","30390","31060"
"New entrant CS","2021","50-59","London","G6/G7","Female","125","[c]","59680","56520"
"New entrant CS","2021","50-59","London","G6/G7","Male","165","[c]","62390","59420"
"New entrant CS","2021","50-59","London","SCS level","Female","35","[c]","97150","82470"
"New entrant CS","2021","50-59","London","SCS level","Male","50","[c]","100710","87090"
"New entrant CS","2021","50-59","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","SEO/HEO","Female","160","[c]","38150","38750"
"New entrant CS","2021","50-59","London","SEO/HEO","Male","155","[c]","39400","40050"
"New entrant CS","2021","50-59","London","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outside London","AA/AO","Female","1265","[c]","20700","21010"
"New entrant CS","2021","50-59","Outside London","AA/AO","Male","1100","[c]","21560","21010"
"New entrant CS","2021","50-59","Outside London","EO","Female","1285","[c]","27470","27570"
"New entrant CS","2021","50-59","Outside London","EO","Male","960","[c]","27650","27570"
"New entrant CS","2021","50-59","Outside London","G6/G7","Female","165","[c]","58450","55500"
"New entrant CS","2021","50-59","Outside London","G6/G7","Male","260","[c]","57690","55000"
"New entrant CS","2021","50-59","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outside London","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outside London","SCS level","Male","45","[c]","99240","97960"
"New entrant CS","2021","50-59","Outside London","SEO/HEO","Female","415","[c]","35080","35310"
"New entrant CS","2021","50-59","Outside London","SEO/HEO","Male","505","[c]","36760","36820"
"New entrant CS","2021","50-59","Outside London","Unknown","Female","95","[c]","22310","18460"
"New entrant CS","2021","50-59","Outside London","Unknown","Male","80","[c]","31940","23470"
"New entrant CS","2021","50-59","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","Female","40","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","AA/AO","Female","250","[c]","20560","21010"
"New entrant CS","2021","60-64","Outside London","AA/AO","Male","255","[c]","20970","21010"
"New entrant CS","2021","60-64","Outside London","EO","Female","185","[c]","27680","27570"
"New entrant CS","2021","60-64","Outside London","EO","Male","180","[c]","27350","27570"
"New entrant CS","2021","60-64","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","G6/G7","Male","35","[c]","58010","55980"
"New entrant CS","2021","60-64","Outside London","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","SEO/HEO","Female","55","[c]","33910","32410"
"New entrant CS","2021","60-64","Outside London","SEO/HEO","Male","90","[c]","36950","37070"
"New entrant CS","2021","60-64","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outside London","AA/AO","Female","40","[c]","20350","21010"
"New entrant CS","2021","65+","Outside London","AA/AO","Male","45","[c]","20160","20320"
"New entrant CS","2021","65+","Outside London","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outside London","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outside London","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outside London","SEO/HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-17, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Responsibility_level_grouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","","",""
"","Responsibility_level_grouped combines the mapped grades into five broad responsibility levels. This is the headline measure for responsibility level for the Civil Service and is consistent with the published National Statistics.","","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","","",""
"Sex","Self reported sex.","","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","","",""
"Age","Age in 10 year bands. Age is calculated as at the reference date in each year (31st March), so entrants or leavers may have been up to one year younger at the date of exit or entry.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
