"Status","Year","Function_of_post","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","EO","105","[c]","25430","25560"
"New entrant CS","2021","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","25","[c]","31700","31810"
"New entrant CS","2021","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East of England","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East of England","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East of England","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East of England","East Anglia","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East of England","East Anglia","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East of England","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East of England","East Anglia","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East of England","East Anglia","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","East of England","Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","Inner London - East","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","Inner London - East","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","Inner London - East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","Inner London - East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","Inner London - East","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","Inner London - East","SEO","10","[c]","44320","43490"
"New entrant CS","2021","Communications","London","Inner London - West","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","Inner London - West","AO","35","[c]","23090","24100"
"New entrant CS","2021","Communications","London","Inner London - West","EO","85","[c]","27530","27500"
"New entrant CS","2021","Communications","London","Inner London - West","G6","15","[c]","67200","66250"
"New entrant CS","2021","Communications","London","Inner London - West","G7","40","[c]","55290","54700"
"New entrant CS","2021","Communications","London","Inner London - West","HEO","90","[c]","34830","34550"
"New entrant CS","2021","Communications","London","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","Inner London - West","SEO","50","[c]","42260","42320"
"New entrant CS","2021","Communications","London","Outer London - South","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","London","Outer London - West and North West","EO","10","[c]","19530","19040"
"New entrant CS","2021","Communications","London","Outer London - West and North West","HEO","10","[c]","29090","28000"
"New entrant CS","2021","Communications","London","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North East (England)","Northumberland and Tyne and Wear","EO","280","[c]","25560","25560"
"New entrant CS","2021","Communications","North East (England)","Northumberland and Tyne and Wear","HEO","45","[c]","31490","31810"
"New entrant CS","2021","Communications","North East (England)","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North East (England)","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North West (England)","Cheshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North West (England)","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North West (England)","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North West (England)","Greater Manchester","EO","140","[c]","25540","25560"
"New entrant CS","2021","Communications","North West (England)","Greater Manchester","HEO","45","[c]","31800","31810"
"New entrant CS","2021","Communications","North West (England)","Merseyside","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North West (England)","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","North West (England)","Merseyside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","Hampshire and Isle of Wight","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","Hampshire and Isle of Wight","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South East (England)","Kent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","Devon","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","Devon","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","Devon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","[c]","25720","26130"
"New entrant CS","2021","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","East Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","East Wales","EO","25","[c]","25450","25560"
"New entrant CS","2021","Communications","Wales","East Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","East Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","East Wales","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","East Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","East Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","West Midlands","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","West Midlands","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","West Midlands","EO","15","[c]","25520","25560"
"New entrant CS","2021","Communications","West Midlands (England)","West Midlands","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","West Midlands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","West Midlands (England)","West Midlands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Yorkshire and The Humber","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Yorkshire and The Humber","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Yorkshire and The Humber","South Yorkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Yorkshire and The Humber","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Yorkshire and The Humber","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Yorkshire and The Humber","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Yorkshire and The Humber","West Yorkshire","EO","60","[c]","25490","25560"
"New entrant CS","2021","Communications","Yorkshire and The Humber","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Yorkshire and The Humber","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Yorkshire and The Humber","West Yorkshire","HEO","20","[c]","31830","31810"
"New entrant CS","2021","Communications","Yorkshire and The Humber","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Yorkshire and The Humber","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East of England","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","East of England","East Anglia","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","Inner London - West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","Inner London - West","EO","25","[c]","27480","27220"
"New entrant CS","2021","Counter Fraud","London","Inner London - West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","Inner London - West","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","Outer London - South","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","Outer London - South","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North East (England)","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North East (England)","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North West (England)","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North West (England)","Greater Manchester","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North West (England)","Greater Manchester","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North West (England)","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","North West (England)","Merseyside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Northern Ireland","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Northern Ireland","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Northern Ireland","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Scotland","Eastern Scotland","EO","10","[c]","25560","25560"
"New entrant CS","2021","Counter Fraud","Scotland","Eastern Scotland","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Scotland","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Scotland","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South East (England)","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South East (England)","Kent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South West (England)","Devon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Wales","East Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Wales","East Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Wales","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","West Midlands (England)","West Midlands","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","West Midlands (England)","West Midlands","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","West Midlands (England)","West Midlands","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","West Midlands (England)","West Midlands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Yorkshire and The Humber","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Yorkshire and The Humber","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Yorkshire and The Humber","West Yorkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Yorkshire and The Humber","West Yorkshire","HEO","10","[c]","31520","31810"
"New entrant CS","2021","Debt","East Midlands (England)","Derbyshire and Nottinghamshire","AO","35","[c]","20140","20140"
"New entrant CS","2021","Debt","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","London","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","London","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","London","Outer London - South","AO","45","[c]","24120","24120"
"New entrant CS","2021","Debt","North East (England)","Northumberland and Tyne and Wear","AO","305","[c]","20140","20140"
"New entrant CS","2021","Debt","North East (England)","Northumberland and Tyne and Wear","EO","15","[c]","25560","25560"
"New entrant CS","2021","Debt","North West (England)","Merseyside","AO","40","[c]","20140","20140"
"New entrant CS","2021","Debt","Scotland","Eastern Scotland","AO","255","[c]","20140","20140"
"New entrant CS","2021","Debt","Scotland","Eastern Scotland","EO","10","[c]","25560","25560"
"New entrant CS","2021","Debt","Scotland","Southern Scotland","AO","105","[c]","20140","20140"
"New entrant CS","2021","Debt","Scotland","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","West Midlands (England)","West Midlands","AO","95","[c]","20140","20140"
"New entrant CS","2021","Debt","Yorkshire and The Humber","West Yorkshire","AO","55","[c]","20140","20140"
"New entrant CS","2021","Digital, Data & Technology","East Midlands (England)","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Midlands (England)","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Midlands (England)","Derbyshire and Nottinghamshire","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","15","[c]","31600","31810"
"New entrant CS","2021","Digital, Data & Technology","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","20","[c]","43040","44310"
"New entrant CS","2021","Digital, Data & Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East Midlands (England)","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East of England","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East of England","East Anglia","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East of England","East Anglia","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East of England","East Anglia","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East of England","East Anglia","HEO","10","[c]","30940","31160"
"New entrant CS","2021","Digital, Data & Technology","East of England","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East of England","East Anglia","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East of England","Essex","EO","15","[c]","25560","25560"
"New entrant CS","2021","Digital, Data & Technology","East of England","Essex","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East of England","Essex","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","East of England","Essex","HEO","10","[c]","31370","31810"
"New entrant CS","2021","Digital, Data & Technology","East of England","Essex","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","London","Inner London - East","AO","20","[c]","22150","23060"
"New entrant CS","2021","Digital, Data & Technology","London","Inner London - East","EO","35","[c]","28910","27500"
"New entrant CS","2021","Digital, Data & Technology","London","Inner London - East","G6","10","[c]","74640","72940"
"New entrant CS","2021","Digital, Data & Technology","London","Inner London - East","G7","105","[c]","58320","54700"
"New entrant CS","2021","Digital, Data & Technology","London","Inner London - East","HEO","40","[c]","34190","34550"
"New entrant CS","2021","Digital, Data & Technology","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","London","Inner London - East","SEO","50","[c]","41860","40600"
"New entrant CS","2021","Digital, Data & Technology","London","Inner London - West","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","London","Inner London - West","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","London","Inner London - West","EO","25","[c]","27200","27500"
"New entrant CS","2021","Digital, Data & Technology","London","Inner London - West","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","London","Inner London - West","G7","105","[c]","58460","56500"
"New entrant CS","2021","Digital, Data & Technology","London","Inner London - West","HEO","75","[c]","33550","32790"
"New entrant CS","2021","Digital, Data & Technology","London","Inner London - West","SCS level","15","[c]","88070","85000"
"New entrant CS","2021","Digital, Data & Technology","London","Inner London - West","SEO","90","[c]","42110","40790"
"New entrant CS","2021","Digital, Data & Technology","London","Outer London - South","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","London","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","London","Outer London - South","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","London","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","London","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","London","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","London","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","London","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","London","Outer London - West and North West","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","London","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North East (England)","Northumberland and Tyne and Wear","EO","15","[c]","25510","25560"
"New entrant CS","2021","Digital, Data & Technology","North East (England)","Northumberland and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North East (England)","Northumberland and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North East (England)","Northumberland and Tyne and Wear","HEO","15","[c]","31060","31810"
"New entrant CS","2021","Digital, Data & Technology","North East (England)","Northumberland and Tyne and Wear","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North East (England)","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North East (England)","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North East (England)","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North East (England)","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","Cheshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","Cheshire","G7","10","[c]","49550","47960"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","Cheshire","HEO","10","[c]","31310","29180"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","Cheshire","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","Cumbria","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","Greater Manchester","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","Greater Manchester","G7","15","[c]","52220","49860"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","Greater Manchester","HEO","15","[c]","31310","31810"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","Greater Manchester","SEO","15","[c]","37390","36500"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","Lancashire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","Merseyside","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","Merseyside","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","Merseyside","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","Merseyside","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","Merseyside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","North West (England)","Merseyside","SEO","15","[c]","38900","37910"
"New entrant CS","2021","Digital, Data & Technology","Northern Ireland","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Northern Ireland","Northern Ireland","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scotland","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scotland","Eastern Scotland","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scotland","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scotland","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scotland","Eastern Scotland","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scotland","Eastern Scotland","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scotland","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scotland","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scotland","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scotland","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scotland","West Central Scotland","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scotland","West Central Scotland","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","10","[c]","52310","49340"
