"Status","Year","Ethnicity","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","Wales Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wales Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wales Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wales Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wales Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Water Services Regulation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Water Services Regulation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Water Services Regulation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Water Services Regulation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Welsh Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Welsh Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Welsh Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Welsh Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Welsh Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Welsh Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Welsh Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Welsh Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Welsh Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Welsh Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office","SCS level","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office","SEO/HEO","Female","30","[c]","32660","32160"
"Leaver CS","2021","Unknown","Cabinet Office","SEO/HEO","Male","35","[c]","32380","32430"
"Leaver CS","2021","Unknown","Chancellor's other departments","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chancellor's other departments","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chancellor's other departments","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chancellor's other departments","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chancellor's other departments","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chancellor's other departments","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chancellor's other departments","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chancellor's other departments","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Charity Commission","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Competition and Markets Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Competition and Markets Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Competition and Markets Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Competition and Markets Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Competition and Markets Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Competition and Markets Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Digital, Culture, Media and Sport","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Digital, Culture, Media and Sport","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Digital, Culture, Media and Sport","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Digital, Culture, Media and Sport","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Digital, Culture, Media and Sport","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","AA/AO","Female","90","[c]","21930","21050"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","AA/AO","Male","65","[c]","21810","21050"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","EO","Female","65","[c]","23440","24920"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","EO","Male","50","[c]","24700","25190"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","G6/G7","Female","40","[c]","54950","53870"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","G6/G7","Male","45","[c]","56940","57500"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","SEO/HEO","Female","75","[c]","36210","35900"
"Leaver CS","2021","Unknown","Department for Environment, Food and Rural Affairs","SEO/HEO","Male","65","[c]","36540","36470"
"Leaver CS","2021","Unknown","Department for International Trade","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for International Trade","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for International Trade","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for International Trade","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for International Trade","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for International Trade","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for International Trade","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for International Trade","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Transport","AA/AO","Female","40","[c]","20930","21590"
"Leaver CS","2021","Unknown","Department for Transport","AA/AO","Male","35","[c]","22190","21590"
"Leaver CS","2021","Unknown","Department for Transport","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Transport","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Transport","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Transport","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Transport","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Transport","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Transport","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Transport","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","AA/AO","Female","185","[c]","21260","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions","AA/AO","Male","140","[c]","21220","21010"
"Leaver CS","2021","Unknown","Department for Work and Pensions","EO","Female","285","[c]","28730","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions","EO","Male","165","[c]","28660","27570"
"Leaver CS","2021","Unknown","Department for Work and Pensions","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","ESTYN","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","ESTYN","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","ESTYN","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","ESTYN","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Food Standards Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Foreign, Commonwealth and Development Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Land Registry","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Land Registry","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Land Registry","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Land Registry","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Land Registry","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Land Registry","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Land Registry","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Land Registry","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Land Registry","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Land Registry","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","AA/AO","Female","375","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","AA/AO","Male","275","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","EO","Female","120","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","EO","Male","120","[c]","25860","25500"
"Leaver CS","2021","Unknown","HM Revenue and Customs","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","SEO/HEO","Female","65","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","SEO/HEO","Male","95","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Unknown","Female","225","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs","Unknown","Male","115","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Treasury","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Treasury","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Treasury","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Treasury","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Treasury","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Treasury","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Treasury","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Treasury","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Treasury","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Treasury","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","SEO/HEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","AA/AO","Female","50","[c]","20960","20920"
"Leaver CS","2021","Unknown","Ministry of Defence","AA/AO","Male","80","[c]","22940","20720"
"Leaver CS","2021","Unknown","Ministry of Defence","EO","Female","30","[c]","23040","26350"
"Leaver CS","2021","Unknown","Ministry of Defence","EO","Male","75","[c]","23760","22780"
"Leaver CS","2021","Unknown","Ministry of Defence","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","SEO/HEO","Female","50","[c]","35590","35970"
"Leaver CS","2021","Unknown","Ministry of Defence","SEO/HEO","Male","65","[c]","36410","35340"
"Leaver CS","2021","Unknown","Ministry of Defence","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Unknown","Male","150","[c]","35430","32400"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Justice","AA/AO","Female","560","[c]","19680","18890"
"Leaver CS","2021","Unknown","Ministry of Justice","AA/AO","Male","610","[c]","20090","19930"
"Leaver CS","2021","Unknown","Ministry of Justice","EO","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Justice","EO","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Justice","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Justice","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Justice","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Justice","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Justice","SEO/HEO","Female","55","[c]","32800","30850"
"Leaver CS","2021","Unknown","Ministry of Justice","SEO/HEO","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Justice","Unknown","Female","90","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Justice","Unknown","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Crime Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Crime Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Crime Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Crime Agency","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Crime Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Crime Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","National Crime Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
