"Status","Year","Age","Function_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","30-39","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Human Resources","London","SEO/HEO","25","[c]","37530","35100"
"Leaver Dept.","2021","30-39","Human Resources","Outside London","AA/AO","10","[c]","20350","20800"
"Leaver Dept.","2021","30-39","Human Resources","Outside London","EO","15","[c]","24980","24920"
"Leaver Dept.","2021","30-39","Human Resources","Outside London","G6/G7","15","[c]","56450","54250"
"Leaver Dept.","2021","30-39","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Human Resources","Outside London","SEO/HEO","40","[c]","35510","34400"
"Leaver Dept.","2021","30-39","Human Resources","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Human Resources","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Internal Audit","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","London","G6/G7","35","[c]","55770","51940"
"Leaver Dept.","2021","30-39","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Outside London","SEO/HEO","10","[c]","36030","34420"
"Leaver Dept.","2021","30-39","No function","London","AA/AO","25","[c]","22550","22680"
"Leaver Dept.","2021","30-39","No function","London","EO","50","[c]","27790","27190"
"Leaver Dept.","2021","30-39","No function","London","G6/G7","355","[c]","56000","54280"
"Leaver Dept.","2021","30-39","No function","London","SCS level","30","[c]","77640","73290"
"Leaver Dept.","2021","30-39","No function","London","SEO/HEO","240","[c]","36540","35600"
"Leaver Dept.","2021","30-39","No function","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Outside London","AA/AO","160","[c]","20070","19930"
"Leaver Dept.","2021","30-39","No function","Outside London","EO","90","[c]","24110","23300"
"Leaver Dept.","2021","30-39","No function","Outside London","G6/G7","30","[c]","51260","49590"
"Leaver Dept.","2021","30-39","No function","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Outside London","SEO/HEO","115","[c]","33680","32580"
"Leaver Dept.","2021","30-39","No function","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Overseas","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Unknown","G6/G7","25","[c]","58580","56170"
"Leaver Dept.","2021","30-39","No function","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Unknown","SEO/HEO","100","[c]","31850","32000"
"Leaver Dept.","2021","30-39","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","London","G6/G7","25","[c]","58010","55710"
"Leaver Dept.","2021","30-39","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","London","SEO/HEO","20","[c]","36910","35780"
"Leaver Dept.","2021","30-39","Project Delivery","Outside London","EO","15","[c]","23850","25270"
"Leaver Dept.","2021","30-39","Project Delivery","Outside London","G6/G7","20","[c]","52120","54290"
"Leaver Dept.","2021","30-39","Project Delivery","Outside London","SEO/HEO","65","[c]","33570","33830"
"Leaver Dept.","2021","30-39","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Outside London","SEO/HEO","10","[c]","32970","32300"
"Leaver Dept.","2021","30-39","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","London","AA/AO","30","[c]","25120","25120"
"Leaver Dept.","2021","30-39","Unknown","London","EO","85","[c]","29450","29140"
"Leaver Dept.","2021","30-39","Unknown","London","G6/G7","225","[c]","58680","57440"
"Leaver Dept.","2021","30-39","Unknown","London","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","London","SEO/HEO","250","[c]","39650","40640"
"Leaver Dept.","2021","30-39","Unknown","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Outside London","AA/AO","345","[c]","20990","21010"
"Leaver Dept.","2021","30-39","Unknown","Outside London","EO","335","[c]","26630","27570"
"Leaver Dept.","2021","30-39","Unknown","Outside London","G6/G7","50","[c]","52910","52070"
"Leaver Dept.","2021","30-39","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Outside London","SEO/HEO","225","[c]","33480","31990"
"Leaver Dept.","2021","30-39","Unknown","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Overseas","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","London","G6/G7","10","[c]","63720","63140"
"Leaver Dept.","2021","40-49","Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Outside London","SEO/HEO","10","[c]","38960","40580"
"Leaver Dept.","2021","40-49","Commercial","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","London","G6/G7","10","[c]","61590","59350"
"Leaver Dept.","2021","40-49","Communications","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","London","SEO/HEO","10","[c]","38870","35560"
"Leaver Dept.","2021","40-49","Communications","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Counter Fraud","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Counter Fraud","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Counter Fraud","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Counter Fraud","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Counter Fraud","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","London","G6/G7","15","[c]","64910","62810"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","London","SEO/HEO","10","[c]","41010","40170"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Outside London","G6/G7","10","[c]","56770","52870"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Outside London","SEO/HEO","10","[c]","39100","40280"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","London","G6/G7","15","[c]","59750","58130"
"Leaver Dept.","2021","40-49","Finance","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Outside London","G6/G7","10","[c]","57690","56800"
"Leaver Dept.","2021","40-49","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Outside London","SEO/HEO","10","[c]","40420","39650"
"Leaver Dept.","2021","40-49","Grants Management","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Grants Management","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Grants Management","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Grants Management","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","London","G6/G7","20","[c]","59240","57800"
"Leaver Dept.","2021","40-49","Human Resources","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","London","SEO/HEO","10","[c]","39450","39140"
"Leaver Dept.","2021","40-49","Human Resources","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Outside London","G6/G7","10","[c]","53020","51350"
"Leaver Dept.","2021","40-49","Human Resources","Outside London","SEO/HEO","25","[c]","37910","37240"
"Leaver Dept.","2021","40-49","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Internal Audit","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Internal Audit","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","London","G6/G7","20","[c]","63220","64680"
"Leaver Dept.","2021","40-49","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","London","AA/AO","15","[c]","23030","22680"
"Leaver Dept.","2021","40-49","No function","London","EO","15","[c]","27870","27200"
"Leaver Dept.","2021","40-49","No function","London","G6/G7","125","[c]","58310","56970"
"Leaver Dept.","2021","40-49","No function","London","SCS level","65","[c]","89600","81380"
"Leaver Dept.","2021","40-49","No function","London","SEO/HEO","70","[c]","38760","37420"
"Leaver Dept.","2021","40-49","No function","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Outside London","AA/AO","95","[c]","20520","20420"
"Leaver Dept.","2021","40-49","No function","Outside London","EO","45","[c]","24690","24250"
"Leaver Dept.","2021","40-49","No function","Outside London","G6/G7","35","[c]","54800","52240"
"Leaver Dept.","2021","40-49","No function","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Outside London","SEO/HEO","55","[c]","33640","33290"
"Leaver Dept.","2021","40-49","No function","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Overseas","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Unknown","SEO/HEO","10","[c]","32440","32320"
"Leaver Dept.","2021","40-49","Project Delivery","London","G6/G7","15","[c]","63200","63450"
"Leaver Dept.","2021","40-49","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","London","SEO/HEO","10","[c]","37360","37280"
"Leaver Dept.","2021","40-49","Project Delivery","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","Outside London","G6/G7","30","[c]","55600","53760"
"Leaver Dept.","2021","40-49","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","Outside London","SEO/HEO","40","[c]","35130","35110"
"Leaver Dept.","2021","40-49","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","Outside London","SEO/HEO","10","[c]","40130","39960"
"Leaver Dept.","2021","40-49","Security","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","London","EO","45","[c]","29740","30080"
"Leaver Dept.","2021","40-49","Unknown","London","G6/G7","135","[c]","61440","59100"
