"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Mixed","Commercial","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Corporate Finance","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Corporate Finance","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Corporate Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Corporate Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Corporate Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Corporate Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Corporate Finance","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Corporate Finance","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Corporate Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Corporate Finance","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Corporate Finance","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Corporate Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Corporate Finance","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Corporate Finance","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Corporate Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Corporate Finance","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Corporate Finance","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Corporate Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Economics","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Economics","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Economics","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Economics","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Economics","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Economics","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Economics","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Economics","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Economics","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Economics","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Economics","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Economics","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Economics","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Economics","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Economics","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Economics","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Economics","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Economics","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Economics","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Economics","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inspector of Education and Training","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inspector of Education and Training","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inspector of Education and Training","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inspector of Education and Training","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inspector of Education and Training","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inspector of Education and Training","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inspector of Education and Training","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inspector of Education and Training","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inspector of Education and Training","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inspector of Education and Training","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inspector of Education and Training","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inspector of Education and Training","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","G7","Female","[c]","[c]","[c]","[c]"
