"Status","Year","Disability","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared disabled","Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","East Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","East Midlands (England)","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","East Midlands (England)","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","East of England","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","East of England","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","No function","East of England","Unknown","[c]","[c]","[c]","[c]"
