"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Asian","Project Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","London","London","40","[c]","42050","35430"
"New entrant CS","2021","Asian","Project Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","South West (England)","Outside London","30","[c]","36960","30000"
"New entrant CS","2021","Asian","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","London","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","London","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","East Midlands (England)","Outside London","155","[c]","24950","27570"
"New entrant CS","2021","Asian","Unknown","East of England","Outside London","145","[c]","28580","27570"
"New entrant CS","2021","Asian","Unknown","London","London","895","[c]","31220","31060"
"New entrant CS","2021","Asian","Unknown","North East (England)","Outside London","60","[c]","26890","21010"
"New entrant CS","2021","Asian","Unknown","North West (England)","Outside London","215","[c]","27210","27570"
"New entrant CS","2021","Asian","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Scotland","Outside London","45","[c]","29280","27570"
"New entrant CS","2021","Asian","Unknown","South East (England)","Outside London","170","[c]","28220","29290"
"New entrant CS","2021","Asian","Unknown","South West (England)","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Unknown","Unknown","30","[c]","28080","27570"
"New entrant CS","2021","Asian","Unknown","Wales","Outside London","30","[c]","25790","27570"
"New entrant CS","2021","Asian","Unknown","West Midlands (England)","Outside London","220","[c]","25610","27570"
"New entrant CS","2021","Asian","Unknown","Yorkshire and The Humber","Outside London","245","[c]","26800","27570"
"New entrant CS","2021","Black","Analysis","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","London","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","London","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","London","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","London","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","London","London","30","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","South East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","London","London","30","[c]","39670","37700"
"New entrant CS","2021","Black","Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Grants Management","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Grants Management","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Grants Management","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Grants Management","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Grants Management","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Grants Management","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Grants Management","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Grants Management","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","London","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","East of England","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","London","London","30","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","South East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","No function","East Midlands (England)","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2021","Black","No function","East of England","Outside London","35","[c]","28860","28590"
"New entrant CS","2021","Black","No function","London","London","465","[c]","30800","27680"
"New entrant CS","2021","Black","No function","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","No function","North West (England)","Outside London","35","[c]","26020","22920"
"New entrant CS","2021","Black","No function","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","No function","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","No function","Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","No function","South East (England)","Outside London","45","[c]","29150","25490"
"New entrant CS","2021","Black","No function","South West (England)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","No function","Wales","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","No function","West Midlands (England)","Outside London","60","[c]","25260","22920"
"New entrant CS","2021","Black","No function","Yorkshire and The Humber","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","London","London","30","[c]","38130","35850"
"New entrant CS","2021","Black","Project Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","South West (England)","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","East Midlands (England)","Outside London","55","[c]","26970","27570"
"New entrant CS","2021","Black","Unknown","East of England","Outside London","135","[c]","27640","29290"
"New entrant CS","2021","Black","Unknown","London","London","890","[c]","30410","31060"
"New entrant CS","2021","Black","Unknown","North East (England)","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","North West (England)","Outside London","85","[c]","27500","27570"
"New entrant CS","2021","Black","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Scotland","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","South East (England)","Outside London","130","[c]","27950","29290"
"New entrant CS","2021","Black","Unknown","South West (England)","Outside London","30","[c]","26120","27570"
"New entrant CS","2021","Black","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","West Midlands (England)","Outside London","80","[c]","26060","27570"
"New entrant CS","2021","Black","Unknown","Yorkshire and The Humber","Outside London","65","[c]","25880","27570"
"New entrant CS","2021","Chinese","Analysis","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","London","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
