"Status","Year","Ethnicity","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Chinese","Crown Office and Procurator Fiscal Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Crown Office and Procurator Fiscal Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Crown Office and Procurator Fiscal Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Crown Prosecution Service","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Chinese","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Crown Prosecution Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Crown Prosecution Service Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Crown Prosecution Service Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Crown Prosecution Service Inspectorate","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Crown Prosecution Service Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Debt Management Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Debt Management Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Debt Management Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Debt Management Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Defence Electronics and Components Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Defence Electronics and Components Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Defence Electronics and Components Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Defence Electronics and Components Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Defence Equipment and Support","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Defence Equipment and Support","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Defence Science and Technology Laboratory","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Chinese","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Defence Science and Technology Laboratory","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","35","35","46290","41510"
"In post","2021","Chinese","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","5","5","[c]","[c]"
"In post","2021","Chinese","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Education (excl. agencies)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Chinese","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Education (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Chinese","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for International Trade","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Chinese","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Transport (excl. agencies)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Chinese","Department for Transport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Transport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","100","95","27310","27570"
"In post","2021","Chinese","Department for Work and Pensions (excl. agencies)","LGBO","15","10","[c]","[c]"
"In post","2021","Chinese","Department for Work and Pensions (excl. agencies)","Undeclared","10","10","[c]","[c]"
"In post","2021","Chinese","Department for Work and Pensions (excl. agencies)","Unknown","25","20","[c]","[c]"
"In post","2021","Chinese","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Chinese","Department of Health and Social Care (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department of Health and Social Care (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Disclosure Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Disclosure Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Disclosure Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Driver and Vehicle Licensing Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Driver and Vehicle Licensing Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Driver and Vehicle Standards Agency","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Chinese","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Driver and Vehicle Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Education and Skills Funding Agency","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Chinese","Education and Skills Funding Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Education and Skills Funding Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Education Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Education Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Education Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","ESTYN","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","ESTYN","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","FCDO Services","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","FCDO Services","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","FCDO Services","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","FCDO Services","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Food Standards Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Food Standards Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Food Standards Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Foreign, Commonwealth and Development Office (excl. agencies)","Heterosexual / straight","30","30","38610","35060"
"In post","2021","Chinese","Foreign, Commonwealth and Development Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Foreign, Commonwealth and Development Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Forestry and Land Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Forestry and Land Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Forestry and Land Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Government Actuary's Department","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Government Actuary's Department","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Government Actuary's Department","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Government Internal Audit Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Government Internal Audit Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Government Internal Audit Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Government Legal Department","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Chinese","Government Legal Department","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Government Legal Department","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Government Property Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Government Property Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Government Property Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Health and Safety Executive","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Chinese","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Health and Safety Executive","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Courts and Tribunals Service","Heterosexual / straight","45","40","28470","22720"
"In post","2021","Chinese","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Courts and Tribunals Service","Undeclared","10","10","[c]","[c]"
"In post","2021","Chinese","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Prison and Probation Service","Heterosexual / straight","30","30","27920","26480"
"In post","2021","Chinese","HM Prison and Probation Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Prison and Probation Service","Undeclared","5","5","[c]","[c]"
"In post","2021","Chinese","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","115","110","33830","29570"
"In post","2021","Chinese","HM Revenue and Customs (excl. agencies)","LGBO","10","10","[c]","[c]"
"In post","2021","Chinese","HM Revenue and Customs (excl. agencies)","Undeclared","10","5","[c]","[c]"
"In post","2021","Chinese","HM Revenue and Customs (excl. agencies)","Unknown","40","40","36330","31810"
"In post","2021","Chinese","HM Treasury (excl. agencies)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Chinese","HM Treasury (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Treasury (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Home Office (incl. agencies)","Heterosexual / straight","125","120","31470","28670"
"In post","2021","Chinese","Home Office (incl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Home Office (incl. agencies)","Undeclared","20","15","[c]","[c]"
"In post","2021","Chinese","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Insolvency Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Insolvency Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Institute for Apprenticeships and Technical Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
