"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","HM Revenue and Customs","London","Tower Hamlets","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","London","Westminster","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","London","Westminster","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","London","Westminster","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North East (England)","Durham CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North East (England)","Durham CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North East (England)","Durham CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North East (England)","Durham CC","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North East (England)","Hartlepool and Stockton-on-Tees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North East (England)","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North East (England)","Hartlepool and Stockton-on-Tees","Unknown","160","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North East (England)","Sunderland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North East (England)","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North East (England)","Sunderland","Unknown","145","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North East (England)","Tyneside","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North East (England)","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North East (England)","Tyneside","Unknown","320","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","Cheshire East","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","Greater Manchester South West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","Greater Manchester South West","Unknown","125","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","Liverpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","Liverpool","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","Manchester","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","Mid Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","Mid Lancashire","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","Sefton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","Sefton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","Sefton","Unknown","120","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","Warrington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","Warrington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","Warrington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Northern Ireland","Belfast","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Northern Ireland","Belfast","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Northern Ireland","Belfast","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Northern Ireland","Derry City and Strabane","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Northern Ireland","Derry City and Strabane","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Northern Ireland","Derry City and Strabane","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Northern Ireland","Lisburn and Castlereagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Northern Ireland","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Northern Ireland","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","Aberdeen City and Aberdeenshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","Aberdeen City and Aberdeenshire","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","Angus and Dundee City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","Angus and Dundee City","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","Angus and Dundee City","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","City of Edinburgh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","City of Edinburgh","Unknown","135","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","Glasgow City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","Glasgow City","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","North Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","North Lanarkshire","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","South Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","South Lanarkshire","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","West Lothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","West Lothian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","West Lothian","Unknown","180","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","Berkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","Berkshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","East Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","East Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","East Kent","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","East Sussex CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","Medway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","Medway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","Medway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","Mid Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","Mid Kent","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","Milton Keynes","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","Milton Keynes","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","Portsmouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","Portsmouth","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","Southampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","Southampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","West Sussex (South West)","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","Bristol, City of","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","Bristol, City of","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","Devon CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","Devon CC","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","Gloucestershire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","Gloucestershire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","Plymouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","Plymouth","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","Unknown","Unknown","330","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","Cardiff and Vale of Glamorgan","Unknown","270","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","Flintshire and Wrexham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","Flintshire and Wrexham","Unknown","180","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","South West Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","Swansea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","Swansea","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","Swansea","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","Birmingham","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","Birmingham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","Birmingham","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","Coventry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","Coventry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","Coventry","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","Dudley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","Dudley","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","Dudley","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","Shropshire CC","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","Shropshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","Shropshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","Shropshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","Solihull","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","Solihull","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","Solihull","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","Stoke-on-Trent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","Telford and Wrekin","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","Telford and Wrekin","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","Wolverhampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","Wolverhampton","Unknown","115","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","Bradford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","Bradford","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","Bradford","Unknown","145","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","Calderdale and Kirklees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","Calderdale and Kirklees","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","Kingston upon Hull, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","Kingston upon Hull, City of","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","Leeds","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","Leeds","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","Leeds","Unknown","125","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","North and North East Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","North and North East Lincolnshire","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","Sheffield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","Sheffield","Unknown","170","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","East Midlands (England)","Nottingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","East Midlands (England)","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","East of England","Norwich and East Norfolk","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","East of England","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","East of England","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","East of England","Suffolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","East of England","Suffolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","London","Camden and City of London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","London","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","London","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","London","Camden and City of London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","London","Westminster","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","London","Westminster","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","London","Westminster","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","London","Westminster","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","North East (England)","Darlington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","North East (England)","Darlington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","North East (England)","Tyneside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","North East (England)","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","North West (England)","Blackpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","North West (England)","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","North West (England)","Blackpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","North West (England)","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","North West (England)","Greater Manchester North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","North West (England)","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","North West (England)","Liverpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","North West (England)","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","North West (England)","Sefton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","North West (England)","Sefton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Scotland","Falkirk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Scotland","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","South East (England)","Buckinghamshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","South East (England)","Buckinghamshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","South West (England)","Swindon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","South West (England)","Swindon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","South West (England)","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Wales","Swansea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Wales","Swansea","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","West Midlands (England)","Birmingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","West Midlands (England)","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Yorkshire and The Humber","Leeds","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Yorkshire and The Humber","Leeds","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Yorkshire and The Humber","Leeds","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Yorkshire and The Humber","Sheffield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Yorkshire and The Humber","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Yorkshire and The Humber","York","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Yorkshire and The Humber","York","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Yorkshire and The Humber","York","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East Midlands (England)","Leicestershire CC and Rutland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East Midlands (England)","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East Midlands (England)","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East Midlands (England)","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East of England","Bedford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East of England","Bedford","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East of England","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East of England","Essex Haven Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East of England","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
