"Status","Year","Disability","Parent_department","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Department for Education","London","SCS level","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Education","London","SEO/HEO","45","45","39760","40230"
"In post","2021","Undeclared","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","North East (England)","G6/G7","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Education","North East (England)","SEO/HEO","30","25","[c]","[c]"
"In post","2021","Undeclared","Department for Education","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","North West (England)","G6/G7","20","15","[c]","[c]"
"In post","2021","Undeclared","Department for Education","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","North West (England)","SEO/HEO","25","20","[c]","[c]"
"In post","2021","Undeclared","Department for Education","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","South West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Education","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","West Midlands (England)","EO","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Education","West Midlands (England)","G6/G7","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Education","West Midlands (England)","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Yorkshire and The Humber","G6/G7","25","25","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Yorkshire and The Humber","SEO/HEO","60","55","34680","36500"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","East of England","EO","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","East of England","G6/G7","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","East of England","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","London","EO","15","15","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","London","G6/G7","30","30","56400","54280"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","London","SEO/HEO","40","40","35410","33810"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","North East (England)","EO","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","North East (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","North West (England)","AA/AO","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","North West (England)","EO","15","10","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","North West (England)","G6/G7","15","15","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","North West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","South East (England)","AA/AO","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","South East (England)","EO","15","15","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","South East (England)","G6/G7","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","South East (England)","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","South West (England)","AA/AO","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","South West (England)","EO","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","South West (England)","G6/G7","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","South West (England)","SEO/HEO","35","30","34600","36520"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Wales","AA/AO","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","West Midlands (England)","EO","10","5","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","West Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","West Midlands (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","EO","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","G6/G7","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","London","G6/G7","30","30","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","London","SEO/HEO","30","30","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","East Midlands (England)","EO","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","East Midlands (England)","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","East of England","AA/AO","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","East of England","EO","20","15","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","London","AA/AO","75","60","32050","32740"
"In post","2021","Undeclared","Department for Transport","London","EO","105","105","29670","30270"
"In post","2021","Undeclared","Department for Transport","London","G6/G7","175","175","58380","54760"
"In post","2021","Undeclared","Department for Transport","London","SCS level","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","London","SEO/HEO","305","300","38190","35430"
"In post","2021","Undeclared","Department for Transport","North East (England)","AA/AO","15","15","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","North East (England)","EO","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","North East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","North West (England)","AA/AO","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","North West (England)","EO","15","15","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","North West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Scotland","EO","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Scotland","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","South East (England)","AA/AO","25","20","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","South East (England)","EO","25","20","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","South East (England)","G6/G7","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","South East (England)","SEO/HEO","30","30","36890","36510"
"In post","2021","Undeclared","Department for Transport","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","South West (England)","EO","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","South West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Wales","AA/AO","295","250","20770","21590"
"In post","2021","Undeclared","Department for Transport","Wales","EO","80","75","26940","26780"
"In post","2021","Undeclared","Department for Transport","Wales","G6/G7","25","25","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Wales","SEO/HEO","115","115","38100","38650"
"In post","2021","Undeclared","Department for Transport","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","West Midlands (England)","EO","20","15","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","West Midlands (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Yorkshire and The Humber","AA/AO","10","5","[c]","[c]"
