"Status","Year","Age","Function_of_post","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","16-19","No function","Ministry of Justice","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Ministry of Justice","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Ministry of Justice","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Ministry of Justice","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Ministry of Justice","Kent","10","[c]","22950","22850"
"New entrant CS","2021","16-19","No function","Ministry of Justice","Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Ministry of Justice","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Ministry of Justice","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Ministry of Justice","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Ministry of Justice","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Ministry of Justice","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Ministry of Justice","Shropshire and Staffordshire","10","[c]","21700","22850"
"New entrant CS","2021","16-19","No function","Ministry of Justice","South Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Ministry of Justice","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Ministry of Justice","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Ministry of Justice","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Ministry of Justice","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Ministry of Justice","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","National Crime Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Office of Rail and Road","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Other Cabinet Office Agencies","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Other Cabinet Office Agencies","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Scottish Government","Eastern Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","The National Archives","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","United Kingdom Statistics Authority","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","United Kingdom Statistics Authority","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Cabinet Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Department for Environment, Food and Rural Affairs","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Department for Transport","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","HM Land Registry","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Ministry of Defence","Devon","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Ministry of Defence","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","35","[c]","16860","16780"
"New entrant CS","2021","16-19","Project Delivery","Ministry of Defence","Southern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Department for Education","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","HM Revenue and Customs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","HM Revenue and Customs","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","HM Revenue and Customs","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","HM Revenue and Customs","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","HM Revenue and Customs","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","HM Revenue and Customs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Ministry of Defence","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Ministry of Defence","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Ministry of Justice","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Ministry of Justice","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","Cabinet Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","Cabinet Office","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","Ministry of Defence","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","Ministry of Defence","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","Ministry of Defence","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","Ministry of Defence","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Department for Education","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","Greater Manchester","10","[c]","21010","21010"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","Lancashire","20","[c]","21010","21010"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","Northumberland and Tyne and Wear","35","[c]","21610","21010"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","Outer London - East and North East","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","South Yorkshire","15","[c]","21520","21010"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","West Central Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","West Wales and The Valleys","15","[c]","22170","21010"
"New entrant CS","2021","16-19","Unknown","Department for Work and Pensions","West Yorkshire","15","[c]","22550","21010"
"New entrant CS","2021","16-19","Unknown","HM Revenue and Customs","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","HM Revenue and Customs","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","HM Revenue and Customs","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Home Office","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Home Office","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Home Office","Essex","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Home Office","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Home Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Home Office","Kent","20","[c]","21430","21430"
"New entrant CS","2021","16-19","Unknown","Home Office","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Home Office","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Home Office","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Home Office","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Home Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Home Office","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Ministry of Defence","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Ministry of Defence","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Ministry of Defence","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Ministry of Defence","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Scottish Government","Eastern Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Scottish Government","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Welsh Government","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Welsh Government","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Cabinet Office","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Chancellor's other departments","Inner London - West","15","[c]","29700","21990"
"New entrant CS","2021","20-29","Analysis","Competition and Markets Authority","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Department for Business, Energy and Industrial Strategy","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Department for Business, Energy and Industrial Strategy","Inner London - West","45","[c]","32400","33570"
"New entrant CS","2021","20-29","Analysis","Department for Digital, Culture, Media and Sport","Inner London - West","20","[c]","40460","42020"
"New entrant CS","2021","20-29","Analysis","Department for Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Department for Education","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Department for Education","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Department for Education","South Yorkshire","10","[c]","31520","32870"
"New entrant CS","2021","20-29","Analysis","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Department for Environment, Food and Rural Affairs","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Department for Environment, Food and Rural Affairs","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Department for Environment, Food and Rural Affairs","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Department for International Trade","Inner London - West","55","[c]","28710","31800"
"New entrant CS","2021","20-29","Analysis","Department for Transport","Inner London - West","70","[c]","31340","29970"
"New entrant CS","2021","20-29","Analysis","Department for Transport","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Department of Health and Social Care","Inner London - West","20","[c]","42800","32790"
"New entrant CS","2021","20-29","Analysis","Department of Health and Social Care","West Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Food Standards Agency","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","HM Revenue and Customs","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","HM Revenue and Customs","Greater Manchester","25","[c]","31090","31810"
"New entrant CS","2021","20-29","Analysis","HM Revenue and Customs","Inner London - East","25","[c]","34410","36160"
"New entrant CS","2021","20-29","Analysis","HM Revenue and Customs","Inner London - West","35","[c]","33970","36160"
"New entrant CS","2021","20-29","Analysis","HM Revenue and Customs","Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","HM Revenue and Customs","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","HM Revenue and Customs","Outer London - South","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","28510","27850"
"New entrant CS","2021","20-29","Analysis","Ministry of Defence","Hampshire and Isle of Wight","15","[c]","27200","26350"
"New entrant CS","2021","20-29","Analysis","Ministry of Defence","Inner London - West","25","[c]","32260","36000"
"New entrant CS","2021","20-29","Analysis","Ministry of Housing, Communities and Local Government","Inner London - West","30","[c]","30290","28000"
"New entrant CS","2021","20-29","Analysis","Ministry of Justice","Inner London - East","30","[c]","32580","31000"
"New entrant CS","2021","20-29","Analysis","Ministry of Justice","West Yorkshire","15","[c]","23100","21860"
"New entrant CS","2021","20-29","Analysis","Office for Standards in Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Office for Standards in Education","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Office for Standards in Education","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Office for Standards in Education","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Office of Gas and Electricity Markets","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Office of Gas and Electricity Markets","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Office of Rail and Road","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","Office of Rail and Road","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","UK Export Finance","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Analysis","United Kingdom Statistics Authority","East Wales","130","[c]","26440","29540"
"New entrant CS","2021","20-29","Analysis","United Kingdom Statistics Authority","Hampshire and Isle of Wight","45","[c]","27880","29540"
"New entrant CS","2021","20-29","Analysis","United Kingdom Statistics Authority","Inner London - West","115","[c]","32600","32540"
"New entrant CS","2021","20-29","Analysis","Water Services Regulation Authority","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Cabinet Office","Inner London - East","10","[c]","33930","34550"
"New entrant CS","2021","20-29","Commercial","Cabinet Office","Inner London - West","15","[c]","48430","45820"
"New entrant CS","2021","20-29","Commercial","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for Business, Energy and Industrial Strategy","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for Digital, Culture, Media and Sport","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for Digital, Culture, Media and Sport","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for Education","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for Education","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for Environment, Food and Rural Affairs","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for Environment, Food and Rural Affairs","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for International Trade","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for Transport","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for Transport","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for Work and Pensions","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department for Work and Pensions","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Department of Health and Social Care","Inner London - West","15","[c]","41810","40650"
"New entrant CS","2021","20-29","Commercial","Department of Health and Social Care","West Yorkshire","10","[c]","27430","28970"
"New entrant CS","2021","20-29","Commercial","HM Land Registry","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","HM Land Registry","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","HM Land Registry","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","HM Revenue and Customs","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","HM Revenue and Customs","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","HM Revenue and Customs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Ministry of Defence","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","25710","25720"
"New entrant CS","2021","20-29","Commercial","Ministry of Defence","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Ministry of Defence","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Ministry of Defence","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","35","[c]","25770","26510"
"New entrant CS","2021","20-29","Commercial","Ministry of Defence","Hampshire and Isle of Wight","10","[c]","23790","20920"
"New entrant CS","2021","20-29","Commercial","Ministry of Defence","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Ministry of Defence","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Ministry of Defence","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Ministry of Defence","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Ministry of Defence","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Ministry of Defence","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Ministry of Housing, Communities and Local Government","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Ministry of Justice","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Ministry of Justice","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Ministry of Justice","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Ministry of Justice","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","National Crime Agency","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Other Cabinet Office Agencies","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Other Cabinet Office Agencies","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Other Cabinet Office Agencies","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Other Cabinet Office Agencies","Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Other Cabinet Office Agencies","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Scottish Government","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","UK Export Finance","Inner London - West","10","[c]","34260","33000"
"New entrant CS","2021","20-29","Commercial","United Kingdom Statistics Authority","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Cabinet Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Cabinet Office","Inner London - West","40","[c]","30080","27500"
"New entrant CS","2021","20-29","Communications","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Cabinet Office","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Charity Commission","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Department for Business, Energy and Industrial Strategy","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Department for Business, Energy and Industrial Strategy","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Department for Business, Energy and Industrial Strategy","Inner London - West","10","[c]","34500","38620"
"New entrant CS","2021","20-29","Communications","Department for Digital, Culture, Media and Sport","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
