"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Calderdale and Kirklees","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cambridgeshire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cambridgeshire CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cambridgeshire CC","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Camden and City of London","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Camden and City of London","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Camden and City of London","EO","EO","20","[c]","28790","28670"
"Leaver Dept.","2021","Unknown","Camden and City of London","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Camden and City of London","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Camden and City of London","SEO/HEO","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Camden and City of London","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Camden and City of London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cardiff and Vale of Glamorgan","AA/AO","AO","80","[c]","21280","21010"
"Leaver Dept.","2021","Unknown","Cardiff and Vale of Glamorgan","EO","EO","55","[c]","26890","27570"
"Leaver Dept.","2021","Unknown","Cardiff and Vale of Glamorgan","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cardiff and Vale of Glamorgan","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cardiff and Vale of Glamorgan","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","20","[c]","35020","34520"
"Leaver Dept.","2021","Unknown","Cardiff and Vale of Glamorgan","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Central Bedfordshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Central Bedfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Central Hampshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Central Hampshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Central Hampshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Central Hampshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Central Hampshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Central Valleys","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Central Valleys","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Central Valleys","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Central Valleys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cheshire West and Chester","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cheshire West and Chester","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chorley and West Lancashire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chorley and West Lancashire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","City of Edinburgh","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","City of Edinburgh","AA/AO","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","City of Edinburgh","EO","EO","25","[c]","26740","27570"
"Leaver Dept.","2021","Unknown","City of Edinburgh","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","City of Edinburgh","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","City of Edinburgh","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","City of Edinburgh","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","City of Edinburgh","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Clackmannanshire and Fife","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Clackmannanshire and Fife","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Clackmannanshire and Fife","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cornwall and Isles of Scilly","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cornwall and Isles of Scilly","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cornwall and Isles of Scilly","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cornwall and Isles of Scilly","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cornwall and Isles of Scilly","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Coventry","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Coventry","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Coventry","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Coventry","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Coventry","SEO/HEO","HEO","10","[c]","30260","30140"
"Leaver Dept.","2021","Unknown","Coventry","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Croydon","AA/AO","AO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Croydon","EO","EO","65","[c]","29230","28670"
"Leaver Dept.","2021","Unknown","Croydon","G6/G7","G6","10","[c]","69580","68720"
"Leaver Dept.","2021","Unknown","Croydon","G6/G7","G7","25","[c]","57680","56880"
"Leaver Dept.","2021","Unknown","Croydon","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Croydon","SEO/HEO","HEO","45","[c]","35130","35070"
"Leaver Dept.","2021","Unknown","Croydon","SEO/HEO","SEO","20","[c]","42730","42070"
"Leaver Dept.","2021","Unknown","Croydon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Darlington","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Darlington","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Darlington","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Darlington","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Darlington","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derby","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derby","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon CC","AA/AO","AO","10","[c]","20830","21010"
"Leaver Dept.","2021","Unknown","Devon CC","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon CC","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dorset CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dorset CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dudley","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dudley","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dumfries and Galloway","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Durham CC","AA/AO","AO","65","[c]","21110","21010"
"Leaver Dept.","2021","Unknown","Durham CC","EO","EO","15","[c]","25750","25040"
"Leaver Dept.","2021","Unknown","Durham CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Durham CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Durham CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ealing","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ealing","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ealing","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ealing","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Ayrshire and North Ayrshire mainland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Ayrshire and North Ayrshire mainland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Cumbria","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Derbyshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Derbyshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Kent","AA/AO","AO","10","[c]","23500","24180"
"Leaver Dept.","2021","Unknown","East Kent","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Lancashire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Lancashire","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Lothian and Midlothian","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Merseyside","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Merseyside","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Merseyside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Riding of Yorkshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Surrey","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Sussex CC","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Sussex CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Sussex CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Enfield","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex Haven Gateway","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex Haven Gateway","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex Thames Gateway","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex Thames Gateway","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Falkirk","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Falkirk","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Falkirk","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Falkirk","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Flintshire and Wrexham","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Flintshire and Wrexham","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Flintshire and Wrexham","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Flintshire and Wrexham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Glasgow City","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Glasgow City","AA/AO","AO","65","[c]","20730","21010"
"Leaver Dept.","2021","Unknown","Glasgow City","EO","EO","65","[c]","26600","27570"
"Leaver Dept.","2021","Unknown","Glasgow City","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Glasgow City","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Glasgow City","SEO/HEO","HEO","20","[c]","31890","31210"
"Leaver Dept.","2021","Unknown","Glasgow City","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester North East","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester North East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester North West","AA/AO","AO","10","[c]","20870","21010"
"Leaver Dept.","2021","Unknown","Greater Manchester North West","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester North West","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester North West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester South East","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester South East","EO","EO","10","[c]","27430","27570"
"Leaver Dept.","2021","Unknown","Greater Manchester South East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester South West","AA/AO","AO","55","[c]","21050","21010"
"Leaver Dept.","2021","Unknown","Greater Manchester South West","EO","EO","35","[c]","25940","25830"
"Leaver Dept.","2021","Unknown","Greater Manchester South West","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester South West","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester South West","SEO/HEO","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester South West","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Greater Manchester South West","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gwent Valleys","EO","EO","10","[c]","27500","27570"
"Leaver Dept.","2021","Unknown","Gwent Valleys","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gwent Valleys","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gwent Valleys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gwynedd","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gwynedd","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hackney and Newham","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hackney and Newham","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hackney and Newham","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hackney and Newham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hackney and Newham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Haringey and Islington","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Haringey and Islington","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Harrow and Hillingdon","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Harrow and Hillingdon","EO","EO","15","[c]","29440","29080"
"Leaver Dept.","2021","Unknown","Harrow and Hillingdon","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Harrow and Hillingdon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hartlepool and Stockton-on-Tees","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hartlepool and Stockton-on-Tees","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hartlepool and Stockton-on-Tees","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hartlepool and Stockton-on-Tees","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Herefordshire, County of","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hertfordshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hertfordshire","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hertfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hertfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hertfordshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hounslow and Richmond upon Thames","EO","EO","20","[c]","28750","28670"
"Leaver Dept.","2021","Unknown","Hounslow and Richmond upon Thames","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Isle of Anglesey","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kensington & Chelsea and Hammersmith & Fulham","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kent Thames Gateway","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kent Thames Gateway","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kingston upon Hull, City of","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kingston upon Hull, City of","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Kingston upon Hull, City of","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lambeth","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lambeth","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lambeth","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lambeth","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lambeth","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lancaster and Wyre","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lancaster and Wyre","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lancaster and Wyre","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leeds","AA/AO","AO","35","[c]","21030","21010"
"Leaver Dept.","2021","Unknown","Leeds","EO","EO","65","[c]","26460","27370"
"Leaver Dept.","2021","Unknown","Leeds","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leeds","G6/G7","G7","15","[c]","52190","50820"
"Leaver Dept.","2021","Unknown","Leeds","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leeds","SEO/HEO","HEO","45","[c]","32480","31990"
"Leaver Dept.","2021","Unknown","Leeds","SEO/HEO","SEO","20","[c]","37040","35310"
"Leaver Dept.","2021","Unknown","Leicester","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicester","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicester","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicestershire CC and Rutland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicestershire CC and Rutland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lewisham and Southwark","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lewisham and Southwark","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lewisham and Southwark","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lewisham and Southwark","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lincolnshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lincolnshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lincolnshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lisburn and Castlereagh","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lisburn and Castlereagh","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Liverpool","AA/AO","AO","55","[c]","21100","21010"
"Leaver Dept.","2021","Unknown","Liverpool","EO","EO","65","[c]","24930","24890"
"Leaver Dept.","2021","Unknown","Liverpool","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Liverpool","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Liverpool","SEO/HEO","HEO","15","[c]","31130","30830"
"Leaver Dept.","2021","Unknown","Liverpool","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Liverpool","Unknown","Unknown","[c]","[c]","[c]","[c]"
