"Status","Year","Parent_department","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Ministry of Defence","Devon CC","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Dorset CC","Outside London","AA/AO","20","[c]","20350","20920"
"New entrant CS","2021","Ministry of Defence","Dorset CC","Outside London","EO","10","[c]","26230","26350"
"New entrant CS","2021","Ministry of Defence","Dorset CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Dorset CC","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Dorset CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Durham CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Ealing","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Ayrshire and North Ayrshire mainland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Ayrshire and North Ayrshire mainland","Outside London","EO","20","[c]","18700","16780"
"New entrant CS","2021","Ministry of Defence","East Ayrshire and North Ayrshire mainland","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Cumbria","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Cumbria","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","AA/AO","70","[c]","22480","20920"
"New entrant CS","2021","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","SEO/HEO","10","[c]","35250","33000"
"New entrant CS","2021","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Kent","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Riding of Yorkshire","Outside London","AA/AO","15","[c]","23440","20920"
"New entrant CS","2021","Ministry of Defence","East Riding of Yorkshire","Outside London","EO","15","[c]","26350","26350"
"New entrant CS","2021","Ministry of Defence","East Riding of Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Surrey","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","East Sussex CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Essex Haven Gateway","Outside London","AA/AO","15","[c]","23480","20920"
"New entrant CS","2021","Ministry of Defence","Essex Haven Gateway","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Essex Haven Gateway","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Essex Haven Gateway","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Fermanagh and Omagh","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Flintshire and Wrexham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Flintshire and Wrexham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Glasgow City","Outside London","AA/AO","20","[c]","20830","20920"
"New entrant CS","2021","Ministry of Defence","Glasgow City","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Glasgow City","Outside London","SEO/HEO","10","[c]","34300","33000"
"New entrant CS","2021","Ministry of Defence","Glasgow City","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Gloucestershire","Outside London","AA/AO","10","[c]","22030","19650"
"New entrant CS","2021","Ministry of Defence","Gloucestershire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Gloucestershire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Greater Manchester North East","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Greater Manchester South East","Outside London","AA/AO","40","[c]","21040","20920"
"New entrant CS","2021","Ministry of Defence","Greater Manchester South East","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Greater Manchester South East","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Hackney and Newham","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Haringey and Islington","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Harrow and Hillingdon","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Harrow and Hillingdon","London","EO","10","[c]","20910","19040"
"New entrant CS","2021","Ministry of Defence","Harrow and Hillingdon","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Harrow and Hillingdon","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Herefordshire, County of","Outside London","AA/AO","25","[c]","26390","20920"
"New entrant CS","2021","Ministry of Defence","Herefordshire, County of","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Herefordshire, County of","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Herefordshire, County of","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Hertfordshire","Outside London","AA/AO","10","[c]","24540","25390"
"New entrant CS","2021","Ministry of Defence","Hertfordshire","Outside London","EO","15","[c]","29060","30750"
"New entrant CS","2021","Ministry of Defence","Hertfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Hertfordshire","Outside London","SEO/HEO","15","[c]","37000","37000"
"New entrant CS","2021","Ministry of Defence","Hounslow and Richmond upon Thames","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Hounslow and Richmond upon Thames","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","AA/AO","35","[c]","19610","19560"
"New entrant CS","2021","Ministry of Defence","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Isle of Anglesey","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Isle of Anglesey","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Isle of Anglesey","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lambeth","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lancaster and Wyre","Outside London","AA/AO","15","[c]","20110","19560"
"New entrant CS","2021","Ministry of Defence","Lancaster and Wyre","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lancaster and Wyre","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lancaster and Wyre","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Leeds","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Leicestershire CC and Rutland","Outside London","AA/AO","30","[c]","19530","18760"
"New entrant CS","2021","Ministry of Defence","Leicestershire CC and Rutland","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Leicestershire CC and Rutland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Leicestershire CC and Rutland","Outside London","SEO/HEO","10","[c]","39030","39730"
"New entrant CS","2021","Ministry of Defence","Leicestershire CC and Rutland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lewisham and Southwark","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lincolnshire","Outside London","AA/AO","55","[c]","19760","19560"
"New entrant CS","2021","Ministry of Defence","Lincolnshire","Outside London","EO","20","[c]","26590","26350"
"New entrant CS","2021","Ministry of Defence","Lincolnshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lincolnshire","Outside London","SEO/HEO","30","[c]","35950","33540"
"New entrant CS","2021","Ministry of Defence","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lisburn and Castlereagh","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lisburn and Castlereagh","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Liverpool","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Liverpool","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Liverpool","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Liverpool","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Manchester","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Manchester","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Medway","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Medway","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Merton, Kingston upon Thames and Sutton","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Mid Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Mid Lancashire","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Mid Lancashire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Monmouthshire and Newport","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Monmouthshire and Newport","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Newry, Mourne and Down","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North and North East Lincolnshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North and West Norfolk","Outside London","AA/AO","35","[c]","21470","19560"
"New entrant CS","2021","Ministry of Defence","North and West Norfolk","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North and West Norfolk","Outside London","SEO/HEO","10","[c]","33490","33000"
"New entrant CS","2021","Ministry of Defence","North Hampshire","Outside London","AA/AO","20","[c]","20870","20920"
"New entrant CS","2021","Ministry of Defence","North Hampshire","Outside London","EO","15","[c]","27510","26350"
"New entrant CS","2021","Ministry of Defence","North Hampshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North Hampshire","Outside London","SEO/HEO","20","[c]","36410","34390"
"New entrant CS","2021","Ministry of Defence","North Nottinghamshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North Nottinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North Yorkshire CC","Outside London","AA/AO","75","[c]","22530","20920"
"New entrant CS","2021","Ministry of Defence","North Yorkshire CC","Outside London","EO","15","[c]","26920","26350"
"New entrant CS","2021","Ministry of Defence","North Yorkshire CC","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","North Yorkshire CC","Outside London","SEO/HEO","25","[c]","37840","36600"
"New entrant CS","2021","Ministry of Defence","Northumberland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Northumberland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Northumberland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Nottingham","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","Overseas","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","Overseas","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","Overseas","SEO/HEO","25","[c]","36530","33150"
"New entrant CS","2021","Ministry of Defence","Oxfordshire","Outside London","AA/AO","45","[c]","20210","20500"
"New entrant CS","2021","Ministry of Defence","Oxfordshire","Outside London","EO","25","[c]","19760","17800"
"New entrant CS","2021","Ministry of Defence","Oxfordshire","Outside London","G6/G7","10","[c]","73030","74020"
"New entrant CS","2021","Ministry of Defence","Oxfordshire","Outside London","SEO/HEO","15","[c]","36290","33000"
"New entrant CS","2021","Ministry of Defence","Oxfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Perth and Kinross and Stirling","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Perth and Kinross and Stirling","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Perth and Kinross and Stirling","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Peterborough","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Peterborough","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Peterborough","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Peterborough","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Plymouth","Outside London","AA/AO","40","[c]","21070","19560"
"New entrant CS","2021","Ministry of Defence","Plymouth","Outside London","EO","15","[c]","23740","26350"
"New entrant CS","2021","Ministry of Defence","Plymouth","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Plymouth","Outside London","SEO/HEO","20","[c]","37120","33240"
"New entrant CS","2021","Ministry of Defence","Plymouth","Outside London","Unknown","25","[c]","28150","23020"
"New entrant CS","2021","Ministry of Defence","Portsmouth","Outside London","AA/AO","65","[c]","25340","20920"
"New entrant CS","2021","Ministry of Defence","Portsmouth","Outside London","EO","35","[c]","27260","26510"
"New entrant CS","2021","Ministry of Defence","Portsmouth","Outside London","G6/G7","10","[c]","67210","63500"
"New entrant CS","2021","Ministry of Defence","Portsmouth","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Portsmouth","Outside London","SEO/HEO","45","[c]","35690","33180"
"New entrant CS","2021","Ministry of Defence","Portsmouth","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Powys","Outside London","AA/AO","15","[c]","19830","20030"
"New entrant CS","2021","Ministry of Defence","Powys","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Powys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Sefton","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Shropshire CC","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Shropshire CC","Outside London","EO","30","[c]","28430","29350"
"New entrant CS","2021","Ministry of Defence","Shropshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Shropshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Shropshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Somerset","Outside London","AA/AO","50","[c]","20080","20170"
"New entrant CS","2021","Ministry of Defence","Somerset","Outside London","EO","20","[c]","24810","26740"
"New entrant CS","2021","Ministry of Defence","Somerset","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Somerset","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Somerset","Outside London","SEO/HEO","30","[c]","35720","33290"
"New entrant CS","2021","Ministry of Defence","South Ayrshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","South Hampshire","Outside London","AA/AO","15","[c]","21660","20920"
"New entrant CS","2021","Ministry of Defence","South Hampshire","Outside London","EO","35","[c]","27720","26350"
"New entrant CS","2021","Ministry of Defence","South Hampshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","South Hampshire","Outside London","SEO/HEO","20","[c]","34730","33000"
"New entrant CS","2021","Ministry of Defence","South Nottinghamshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","South Nottinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","South West Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Staffordshire CC","Outside London","AA/AO","10","[c]","20180","20710"
"New entrant CS","2021","Ministry of Defence","Staffordshire CC","Outside London","EO","10","[c]","26710","26350"
"New entrant CS","2021","Ministry of Defence","Staffordshire CC","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Staffordshire CC","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Suffolk","Outside London","AA/AO","35","[c]","20360","20120"
"New entrant CS","2021","Ministry of Defence","Suffolk","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Suffolk","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Suffolk","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Swansea","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Swindon","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Telford and Wrekin","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Telford and Wrekin","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Telford and Wrekin","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Telford and Wrekin","Outside London","SEO/HEO","10","[c]","35000","35450"
"New entrant CS","2021","Ministry of Defence","Tyneside","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Wandsworth","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Warrington","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Warrington","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Warwickshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Warwickshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Warwickshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Warwickshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Cumbria","Outside London","AA/AO","25","[c]","26320","23540"
"New entrant CS","2021","Ministry of Defence","West Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Cumbria","Outside London","Unknown","25","[c]","40720","33500"
"New entrant CS","2021","Ministry of Defence","West Essex","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Kent","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Northamptonshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Northamptonshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Surrey","Outside London","AA/AO","10","[c]","20610","20920"
"New entrant CS","2021","Ministry of Defence","West Surrey","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Surrey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Sussex (South West)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","West Sussex (South West)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Westminster","London","AA/AO","60","[c]","25650","25390"
"New entrant CS","2021","Ministry of Defence","Westminster","London","EO","50","[c]","29230","30200"
"New entrant CS","2021","Ministry of Defence","Westminster","London","G6/G7","10","[c]","59560","58550"
"New entrant CS","2021","Ministry of Defence","Westminster","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Westminster","London","SEO/HEO","85","[c]","38900","37000"
"New entrant CS","2021","Ministry of Defence","Wiltshire","Outside London","AA/AO","155","[c]","20680","20920"
"New entrant CS","2021","Ministry of Defence","Wiltshire","Outside London","EO","100","[c]","26090","26350"
"New entrant CS","2021","Ministry of Defence","Wiltshire","Outside London","G6/G7","45","[c]","55800","51080"
"New entrant CS","2021","Ministry of Defence","Wiltshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Wiltshire","Outside London","SEO/HEO","175","[c]","33730","33000"
"New entrant CS","2021","Ministry of Defence","Wiltshire","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Wolverhampton","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","York","Outside London","AA/AO","10","[c]","20660","20920"
"New entrant CS","2021","Ministry of Defence","York","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","York","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Birmingham","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Birmingham","Outside London","G6/G7","15","[c]","49670","48200"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Birmingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Birmingham","Outside London","SEO/HEO","15","[c]","33730","35150"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","Outside London","AA/AO","35","[c]","20450","21270"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","Outside London","EO","20","[c]","26020","26050"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","Outside London","G6/G7","15","[c]","49800","48200"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","Outside London","SEO/HEO","45","[c]","35570","36340"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Cambridgeshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Cardiff and Vale of Glamorgan","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Hertfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Leeds","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Leeds","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Leeds","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Leeds","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Leeds","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Manchester","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Manchester","Outside London","SEO/HEO","10","[c]","34370","36340"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Nottingham","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Nottingham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
