"Status","Year","Organisation","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","Plymouth","Outside London","10","10","39290","36340"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","Sheffield","Outside London","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","Tyneside","Outside London","40","40","38510","34830"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","Warrington","Outside London","45","45","38550","34100"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","Westminster","London","145","145","38540","33210"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","Wirral","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Research","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","Westminster","London","80","80","47230","42980"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","Birmingham","Outside London","40","40","34510","30710"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","Bristol, City of","Outside London","40","40","41540","36340"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","Cambridgeshire CC","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","Leeds","Outside London","30","25","48470","41000"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","Manchester","Outside London","30","30","37620","36340"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","Nottingham","Outside London","15","15","42850","36340"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","Plymouth","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","Sheffield","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","Tyneside","Outside London","15","15","45100","46490"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","Warrington","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","Westminster","London","1060","1040","49920","53130"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","Wirral","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","Birmingham","Outside London","30","30","40900","48200"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","Bristol, City of","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","Leeds","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","Westminster","London","60","60","48480","40350"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Science and Engineering","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Security","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Social Research","Westminster","London","25","25","51520","53130"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","Westminster","London","90","85","49010","53130"
"In post","2021","Ministry of Justice (excl. agencies)","Commercial","Leeds","Outside London","40","40","33370","34090"
"In post","2021","Ministry of Justice (excl. agencies)","Commercial","Manchester","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Commercial","Staffordshire CC","Outside London","10","10","24810","25130"
"In post","2021","Ministry of Justice (excl. agencies)","Commercial","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Commercial","Tower Hamlets","London","25","25","38240","37170"
"In post","2021","Ministry of Justice (excl. agencies)","Commercial","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Commercial","Westminster","London","25","25","41550","40480"
"In post","2021","Ministry of Justice (excl. agencies)","Communications","Birmingham","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Communications","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Communications","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Communications","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Communications","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Communications","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Communications","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Communications","Westminster","London","85","85","46040","44660"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Birmingham","Outside London","60","60","45370","46770"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Cardiff and Vale of Glamorgan","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Durham CC","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Glasgow City","Outside London","10","10","35580","30990"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Leeds","Outside London","10","10","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Liverpool","Outside London","10","10","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Manchester","Outside London","15","15","38900","33560"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Mid Lancashire","Outside London","10","10","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Nottingham","Outside London","25","25","45000","47000"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Sheffield","Outside London","90","90","54370","55000"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Tower Hamlets","London","135","135","49950","47590"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Tyneside","Outside London","25","25","34310","32080"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Warrington","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Westminster","London","355","350","54000","53000"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Economics","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Economics","Tower Hamlets","London","40","40","45360","33930"
"In post","2021","Ministry of Justice (excl. agencies)","Economics","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Birmingham","Outside London","20","20","38580","34090"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Camden and City of London","London","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Cardiff and Vale of Glamorgan","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Chorley and West Lancashire","Outside London","10","10","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Devon CC","Outside London","10","10","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Durham CC","Outside London","10","10","47700","46110"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","East Merseyside","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Glasgow City","Outside London","10","10","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Kent Thames Gateway","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Leeds","Outside London","25","25","32090","30360"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Manchester","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Staffordshire CC","Outside London","20","20","39620","36800"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Suffolk","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Tower Hamlets","London","205","200","46710","41660"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Westminster","London","85","80","48850","41580"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Finance","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Human Resources","Barnsley, Doncaster and Rotherham","Outside London","10","10","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","15","15","39510","31700"
"In post","2021","Ministry of Justice (excl. agencies)","Human Resources","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Human Resources","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Human Resources","Birmingham","Outside London","20","20","45060","38350"
"In post","2021","Ministry of Justice (excl. agencies)","Human Resources","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Human Resources","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Human Resources","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Human Resources","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Human Resources","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Human Resources","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Human Resources","Cambridgeshire CC","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Human Resources","Cardiff and Vale of Glamorgan","Outside London","20","20","52890","45710"
"In post","2021","Ministry of Justice (excl. agencies)","Human Resources","Central Hampshire","Outside London","5","5","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Human Resources","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Human Resources","Chorley and West Lancashire","Outside London","5","5","[c]","[c]"
