"Status","Year","Age","Ethnicity","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","Unknown","Outer London - West and North West","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Outer London - West and North West","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Shropshire and Staffordshire","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Shropshire and Staffordshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","South Yorkshire","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","South Yorkshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Southern Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Surrey, East and West Sussex","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Surrey, East and West Sussex","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Tees Valley and Durham","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","Unknown","135","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","West Central Scotland","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","West Central Scotland","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","West Central Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","West Midlands","AA/AO","50","[c]","20150","19930"
"Leaver CS","2021","20-29","Unknown","West Midlands","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","West Wales and The Valleys","AA/AO","30","[c]","20720","21170"
"Leaver CS","2021","20-29","Unknown","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","West Yorkshire","AA/AO","60","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","West Yorkshire","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","West Yorkshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","West Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Bedfordshire and Hertfordshire","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Bedfordshire and Hertfordshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Bedfordshire and Hertfordshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","60","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Berkshire, Buckinghamshire and Oxfordshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Berkshire, Buckinghamshire and Oxfordshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Cheshire","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Cornwall and Isles of Scilly","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Derbyshire and Nottinghamshire","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Derbyshire and Nottinghamshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Devon","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Devon","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Dorset and Somerset","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Dorset and Somerset","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Dorset and Somerset","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","East Anglia","AA/AO","70","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","East Anglia","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","East Anglia","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","East Wales","AA/AO","105","[c]","20030","19130"
"Leaver CS","2021","20-29","White","East Wales","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","East Wales","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","East Yorkshire and Northern Lincolnshire","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Eastern Scotland","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Eastern Scotland","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Eastern Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Essex","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","90","[c]","19070","19360"
"Leaver CS","2021","20-29","White","Gloucestershire, Wiltshire and Bath/Bristol area","EO","70","[c]","22760","22780"
"Leaver CS","2021","20-29","White","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","55","[c]","31390","30620"
"Leaver CS","2021","20-29","White","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Greater Manchester","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Greater Manchester","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Greater Manchester","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Greater Manchester","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Hampshire and Isle of Wight","AA/AO","60","[c]","19780","19560"
"Leaver CS","2021","20-29","White","Hampshire and Isle of Wight","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Hampshire and Isle of Wight","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Hampshire and Isle of Wight","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Herefordshire, Worcestershire and Warwickshire","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Highlands and Islands","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Inner London - East","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Inner London - East","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Inner London - East","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Inner London - East","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Inner London - East","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Inner London - West","AA/AO","105","[c]","24060","24300"
"Leaver CS","2021","20-29","White","Inner London - West","EO","60","[c]","27060","26970"
"Leaver CS","2021","20-29","White","Inner London - West","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Inner London - West","SEO/HEO","140","[c]","35300","34170"
"Leaver CS","2021","20-29","White","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Kent","AA/AO","50","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Lancashire","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Leicestershire, Rutland and Northamptonshire","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Leicestershire, Rutland and Northamptonshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Lincolnshire","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Merseyside","AA/AO","55","[c]","20820","21010"
"Leaver CS","2021","20-29","White","Merseyside","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","North Eastern Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","North Yorkshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Northumberland and Tyne and Wear","AA/AO","55","[c]","20670","21010"
"Leaver CS","2021","20-29","White","Northumberland and Tyne and Wear","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Outer London - East and North East","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Outer London - South","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Outer London - South","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Outer London - South","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Outer London - West and North West","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Outer London - West and North West","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Outer London - West and North West","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Shropshire and Staffordshire","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Shropshire and Staffordshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South Yorkshire","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South Yorkshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Southern Scotland","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Surrey, East and West Sussex","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Surrey, East and West Sussex","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Tees Valley and Durham","AA/AO","55","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Tees Valley and Durham","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","West Central Scotland","AA/AO","40","[c]","21110","21010"
"Leaver CS","2021","20-29","White","West Central Scotland","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","West Central Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","West Midlands","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","West Midlands","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","West Midlands","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","West Wales and The Valleys","AA/AO","65","[c]","20660","21170"
"Leaver CS","2021","20-29","White","West Wales and The Valleys","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","West Yorkshire","AA/AO","55","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","West Yorkshire","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","West Yorkshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Derbyshire and Nottinghamshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Devon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
