"Status","Year","Ethnicity","Function_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Black","Debt","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Black","Debt","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Debt","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Debt","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data & Technology","London","AA/AO","5","5","[c]","[c]"
"In post","2021","Black","Digital, Data & Technology","London","EO","55","50","29170","28950"
"In post","2021","Black","Digital, Data & Technology","London","G6/G7","60","60","57870","54700"
"In post","2021","Black","Digital, Data & Technology","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data & Technology","London","SEO/HEO","115","115","37860","36800"
"In post","2021","Black","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data & Technology","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","Black","Digital, Data & Technology","Outside London","EO","25","25","[c]","[c]"
"In post","2021","Black","Digital, Data & Technology","Outside London","G6/G7","20","20","[c]","[c]"
"In post","2021","Black","Digital, Data & Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data & Technology","Outside London","SEO/HEO","80","80","35350","33300"
"In post","2021","Black","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data & Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data & Technology","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data & Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data & Technology","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data & Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data & Technology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","London","AA/AO","15","15","[c]","[c]"
"In post","2021","Black","Finance","London","EO","50","50","28910","29010"
"In post","2021","Black","Finance","London","G6/G7","50","45","59550","58440"
"In post","2021","Black","Finance","London","SCS level","5","5","[c]","[c]"
"In post","2021","Black","Finance","London","SEO/HEO","135","135","39460","38670"
"In post","2021","Black","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","Outside London","AA/AO","15","10","[c]","[c]"
"In post","2021","Black","Finance","Outside London","EO","15","15","[c]","[c]"
"In post","2021","Black","Finance","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Black","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","Outside London","SEO/HEO","55","55","36030","36160"
"In post","2021","Black","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Grants Management","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Grants Management","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2021","Black","Grants Management","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Grants Management","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Grants Management","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Grants Management","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","London","AA/AO","15","15","[c]","[c]"
"In post","2021","Black","Human Resources","London","EO","55","55","29070","28460"
"In post","2021","Black","Human Resources","London","G6/G7","35","35","57200","56680"
"In post","2021","Black","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","London","SEO/HEO","115","110","37330","36160"
"In post","2021","Black","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Outside London","AA/AO","15","10","[c]","[c]"
"In post","2021","Black","Human Resources","Outside London","EO","20","20","[c]","[c]"
"In post","2021","Black","Human Resources","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Black","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Outside London","SEO/HEO","35","35","37000","37300"
"In post","2021","Black","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","London","AA/AO","5","5","[c]","[c]"
"In post","2021","Black","Internal Audit","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","London","G6/G7","5","5","[c]","[c]"
"In post","2021","Black","Internal Audit","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","London","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Black","Internal Audit","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","London","AA/AO","90","85","23710","23520"
"In post","2021","Black","Legal","London","EO","110","105","28730","28660"
"In post","2021","Black","Legal","London","G6/G7","170","165","60240","60710"
"In post","2021","Black","Legal","London","SCS level","10","10","[c]","[c]"
"In post","2021","Black","Legal","London","SEO/HEO","95","95","37650","36240"
"In post","2021","Black","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","Outside London","AA/AO","25","25","[c]","[c]"
"In post","2021","Black","Legal","Outside London","EO","35","30","27280","27050"
"In post","2021","Black","Legal","Outside London","G6/G7","50","50","56090","55610"
"In post","2021","Black","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","Outside London","SEO/HEO","60","55","36170","38000"
"In post","2021","Black","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","No function","London","AA/AO","1230","1175","26570","24400"
"In post","2021","Black","No function","London","EO","705","685","29650","29300"
"In post","2021","Black","No function","London","G6/G7","305","305","57320","54400"
"In post","2021","Black","No function","London","SCS level","30","30","92700","80380"
"In post","2021","Black","No function","London","SEO/HEO","960","945","37400","36160"
"In post","2021","Black","No function","London","Unknown","445","440","32530","30200"
"In post","2021","Black","No function","Outside London","AA/AO","955","890","22990","20880"
"In post","2021","Black","No function","Outside London","EO","310","300","26790","25560"
"In post","2021","Black","No function","Outside London","G6/G7","85","80","55270","51970"
"In post","2021","Black","No function","Outside London","SCS level","25","25","[c]","[c]"
"In post","2021","Black","No function","Outside London","SEO/HEO","390","375","36280","33350"
"In post","2021","Black","No function","Outside London","Unknown","340","320","28820","28200"
"In post","2021","Black","No function","Overseas","AA/AO","5","5","[c]","[c]"
"In post","2021","Black","No function","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","No function","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2021","Black","No function","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","No function","Overseas","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Black","No function","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","No function","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","No function","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","No function","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","London","AA/AO","15","15","[c]","[c]"
"In post","2021","Black","Project Delivery","London","EO","55","55","29580","29570"
"In post","2021","Black","Project Delivery","London","G6/G7","110","110","58580","59160"
"In post","2021","Black","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","London","SEO/HEO","155","150","37990","37880"
"In post","2021","Black","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Outside London","EO","60","60","23830","25150"
"In post","2021","Black","Project Delivery","Outside London","G6/G7","25","25","[c]","[c]"
"In post","2021","Black","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Outside London","SEO/HEO","210","210","35020","34570"
"In post","2021","Black","Project Delivery","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Black","Project Delivery","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Overseas","G6/G7","10","10","[c]","[c]"
"In post","2021","Black","Project Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Property","London","AA/AO","10","10","[c]","[c]"
"In post","2021","Black","Property","London","EO","25","25","[c]","[c]"
"In post","2021","Black","Property","London","G6/G7","10","10","[c]","[c]"
"In post","2021","Black","Property","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Property","London","SEO/HEO","35","35","39900","36900"
"In post","2021","Black","Property","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Property","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","Black","Property","Outside London","EO","15","15","[c]","[c]"
"In post","2021","Black","Property","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Black","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Property","Outside London","SEO/HEO","30","30","37660","37980"
"In post","2021","Black","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Property","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Property","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Property","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Property","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","London","AA/AO","35","35","24510","22650"
"In post","2021","Black","Security","London","EO","10","10","[c]","[c]"
"In post","2021","Black","Security","London","G6/G7","5","5","[c]","[c]"
"In post","2021","Black","Security","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","London","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Black","Security","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Outside London","AA/AO","25","25","[c]","[c]"
"In post","2021","Black","Security","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Black","Security","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Black","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","London","AA/AO","760","685","24700","25110"
"In post","2021","Black","Unknown","London","EO","2280","2170","30570","31060"
"In post","2021","Black","Unknown","London","G6/G7","150","150","60490","57680"
"In post","2021","Black","Unknown","London","SCS level","5","5","[c]","[c]"
