"Status","Year","Region_ITL1","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","North West (England)","Greater Manchester South West","Outside London","LGBO","45","[c]","25050","22000"
"New entrant CS","2021","North West (England)","Greater Manchester South West","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Greater Manchester South West","Outside London","Unknown","445","[c]","26070","22920"
"New entrant CS","2021","North West (England)","Lancaster and Wyre","Outside London","Heterosexual / straight","125","[c]","22890","21010"
"New entrant CS","2021","North West (England)","Lancaster and Wyre","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Lancaster and Wyre","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Lancaster and Wyre","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Liverpool","Outside London","Heterosexual / straight","290","[c]","28200","24000"
"New entrant CS","2021","North West (England)","Liverpool","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Liverpool","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Liverpool","Outside London","Unknown","265","[c]","24770","20140"
"New entrant CS","2021","North West (England)","Manchester","Outside London","Heterosexual / straight","695","[c]","32340","27570"
"New entrant CS","2021","North West (England)","Manchester","Outside London","LGBO","100","[c]","29040","27570"
"New entrant CS","2021","North West (England)","Manchester","Outside London","Undeclared","70","[c]","31830","27570"
"New entrant CS","2021","North West (England)","Manchester","Outside London","Unknown","350","[c]","28500","24890"
"New entrant CS","2021","North West (England)","Mid Lancashire","Outside London","Heterosexual / straight","160","[c]","25470","22350"
"New entrant CS","2021","North West (England)","Mid Lancashire","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Mid Lancashire","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Mid Lancashire","Outside London","Unknown","75","[c]","22420","22350"
"New entrant CS","2021","North West (England)","Sefton","Outside London","Heterosexual / straight","190","[c]","27330","26370"
"New entrant CS","2021","North West (England)","Sefton","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Sefton","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Sefton","Outside London","Unknown","155","[c]","25510","21430"
"New entrant CS","2021","North West (England)","Warrington","Outside London","Heterosexual / straight","330","[c]","30080","27570"
"New entrant CS","2021","North West (England)","Warrington","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Warrington","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Warrington","Outside London","Unknown","80","[c]","28510","27570"
"New entrant CS","2021","North West (England)","West Cumbria","Outside London","Heterosexual / straight","50","[c]","29150","23540"
"New entrant CS","2021","North West (England)","West Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","West Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","West Cumbria","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Wirral","Outside London","Heterosexual / straight","90","[c]","23100","22350"
"New entrant CS","2021","North West (England)","Wirral","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Wirral","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Wirral","Outside London","Unknown","40","[c]","24230","22350"
"New entrant CS","2021","Northern Ireland","Antrim and Newtownabbey","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Antrim and Newtownabbey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Antrim and Newtownabbey","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Ards and North Down","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Ards and North Down","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Ards and North Down","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Belfast","Outside London","Heterosexual / straight","110","[c]","26110","22490"
"New entrant CS","2021","Northern Ireland","Belfast","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Belfast","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Belfast","Outside London","Unknown","180","[c]","23200","20140"
"New entrant CS","2021","Northern Ireland","Causeway Coast and Glens","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Causeway Coast and Glens","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Causeway Coast and Glens","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Fermanagh and Omagh","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Fermanagh and Omagh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Lisburn and Castlereagh","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Lisburn and Castlereagh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Lisburn and Castlereagh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Newry, Mourne and Down","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Newry, Mourne and Down","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Newry, Mourne and Down","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Overseas","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Aberdeen City and Aberdeenshire","Outside London","Heterosexual / straight","90","[c]","27860","27570"
"New entrant CS","2021","Scotland","Aberdeen City and Aberdeenshire","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Aberdeen City and Aberdeenshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Aberdeen City and Aberdeenshire","Outside London","Unknown","75","[c]","28020","25980"
"New entrant CS","2021","Scotland","Angus and Dundee City","Outside London","Heterosexual / straight","100","[c]","25450","21010"
"New entrant CS","2021","Scotland","Angus and Dundee City","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Angus and Dundee City","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Angus and Dundee City","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Caithness and Sutherland and Ross and Cromarty","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Caithness and Sutherland and Ross and Cromarty","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Caithness and Sutherland and Ross and Cromarty","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","City of Edinburgh","Outside London","Heterosexual / straight","510","[c]","30640","27570"
"New entrant CS","2021","Scotland","City of Edinburgh","Outside London","LGBO","75","[c]","28200","26160"
"New entrant CS","2021","Scotland","City of Edinburgh","Outside London","Undeclared","115","[c]","26890","20850"
"New entrant CS","2021","Scotland","City of Edinburgh","Outside London","Unknown","800","[c]","31310","26160"
"New entrant CS","2021","Scotland","Clackmannanshire and Fife","Outside London","Heterosexual / straight","60","[c]","27430","27570"
"New entrant CS","2021","Scotland","Clackmannanshire and Fife","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Clackmannanshire and Fife","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Clackmannanshire and Fife","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Dumfries and Galloway","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Dumfries and Galloway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Dumfries and Galloway","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Dumfries and Galloway","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","Heterosexual / straight","45","[c]","25570","27570"
"New entrant CS","2021","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Heterosexual / straight","90","[c]","27620","23540"
"New entrant CS","2021","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Unknown","45","[c]","24150","23540"
"New entrant CS","2021","Scotland","East Lothian and Midlothian","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","East Lothian and Midlothian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","East Lothian and Midlothian","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Falkirk","Outside London","Heterosexual / straight","100","[c]","21810","21010"
"New entrant CS","2021","Scotland","Falkirk","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Falkirk","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Falkirk","Outside London","Unknown","45","[c]","23550","20810"
"New entrant CS","2021","Scotland","Glasgow City","Outside London","Heterosexual / straight","690","[c]","26910","23450"
"New entrant CS","2021","Scotland","Glasgow City","Outside London","LGBO","95","[c]","25680","23450"
"New entrant CS","2021","Scotland","Glasgow City","Outside London","Undeclared","45","[c]","29690","23450"
"New entrant CS","2021","Scotland","Glasgow City","Outside London","Unknown","365","[c]","28770","24880"
"New entrant CS","2021","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Heterosexual / straight","35","[c]","31290","27570"
"New entrant CS","2021","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Heterosexual / straight","90","[c]","24900","21030"
"New entrant CS","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Na h-Eileanan Siar","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Na h-Eileanan Siar","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Na h-Eileanan Siar","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","North Lanarkshire","Outside London","Heterosexual / straight","45","[c]","24120","21010"
"New entrant CS","2021","Scotland","North Lanarkshire","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","North Lanarkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","North Lanarkshire","Outside London","Unknown","65","[c]","21030","20140"
"New entrant CS","2021","Scotland","Orkney Islands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Orkney Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Orkney Islands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Perth and Kinross and Stirling","Outside London","Heterosexual / straight","50","[c]","27970","27570"
"New entrant CS","2021","Scotland","Perth and Kinross and Stirling","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Perth and Kinross and Stirling","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Perth and Kinross and Stirling","Outside London","Unknown","60","[c]","23990","20810"
"New entrant CS","2021","Scotland","Scottish Borders","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Scottish Borders","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Scottish Borders","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Shetland Islands","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Shetland Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Shetland Islands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Shetland Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","South Ayrshire","Outside London","Heterosexual / straight","50","[c]","26550","27570"
"New entrant CS","2021","Scotland","South Ayrshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","South Ayrshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","South Ayrshire","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","South Lanarkshire","Outside London","Heterosexual / straight","85","[c]","22310","20140"
"New entrant CS","2021","Scotland","South Lanarkshire","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","South Lanarkshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","South Lanarkshire","Outside London","Unknown","135","[c]","20730","20140"
"New entrant CS","2021","Scotland","West Lothian","Outside London","Heterosexual / straight","45","[c]","22860","21010"
"New entrant CS","2021","Scotland","West Lothian","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","West Lothian","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","West Lothian","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Berkshire","Outside London","Heterosexual / straight","320","[c]","30860","29290"
"New entrant CS","2021","South East (England)","Berkshire","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Berkshire","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Berkshire","Outside London","Unknown","115","[c]","29160","25540"
"New entrant CS","2021","South East (England)","Brighton and Hove","Outside London","Heterosexual / straight","85","[c]","26090","27570"
"New entrant CS","2021","South East (England)","Brighton and Hove","Outside London","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Brighton and Hove","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Brighton and Hove","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Buckinghamshire CC","Outside London","Heterosexual / straight","185","[c]","28670","27570"
"New entrant CS","2021","South East (England)","Buckinghamshire CC","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Buckinghamshire CC","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Buckinghamshire CC","Outside London","Unknown","50","[c]","30770","27570"
"New entrant CS","2021","South East (England)","Central Hampshire","Outside London","Heterosexual / straight","285","[c]","28640","26350"
"New entrant CS","2021","South East (England)","Central Hampshire","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Central Hampshire","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Central Hampshire","Outside London","Unknown","55","[c]","32040","28000"
"New entrant CS","2021","South East (England)","East Kent","Outside London","Heterosexual / straight","290","[c]","26750","24880"
"New entrant CS","2021","South East (England)","East Kent","Outside London","LGBO","35","[c]","26400","26590"
"New entrant CS","2021","South East (England)","East Kent","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","East Kent","Outside London","Unknown","165","[c]","24330","24180"
"New entrant CS","2021","South East (England)","East Surrey","Outside London","Heterosexual / straight","100","[c]","28030","29290"
"New entrant CS","2021","South East (England)","East Surrey","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","East Surrey","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","East Surrey","Outside London","Unknown","40","[c]","28730","29290"
"New entrant CS","2021","South East (England)","East Sussex CC","Outside London","Heterosexual / straight","245","[c]","24190","25010"
"New entrant CS","2021","South East (England)","East Sussex CC","Outside London","LGBO","30","[c]","24500","25850"
"New entrant CS","2021","South East (England)","East Sussex CC","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","East Sussex CC","Outside London","Unknown","50","[c]","22920","21220"
"New entrant CS","2021","South East (England)","Isle of Wight","Outside London","Heterosexual / straight","70","[c]","24050","24120"
"New entrant CS","2021","South East (England)","Isle of Wight","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Isle of Wight","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Isle of Wight","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Kent Thames Gateway","Outside London","Heterosexual / straight","165","[c]","27420","29120"
"New entrant CS","2021","South East (England)","Kent Thames Gateway","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Kent Thames Gateway","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Kent Thames Gateway","Outside London","Unknown","85","[c]","25030","27850"
"New entrant CS","2021","South East (England)","Medway","Outside London","Heterosexual / straight","115","[c]","27320","29290"
"New entrant CS","2021","South East (England)","Medway","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Medway","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Medway","Outside London","Unknown","45","[c]","25060","20880"
"New entrant CS","2021","South East (England)","Mid Kent","Outside London","Heterosexual / straight","95","[c]","28890","29290"
"New entrant CS","2021","South East (England)","Mid Kent","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Mid Kent","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Mid Kent","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Milton Keynes","Outside London","Heterosexual / straight","85","[c]","25100","27570"
"New entrant CS","2021","South East (England)","Milton Keynes","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Milton Keynes","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Milton Keynes","Outside London","Unknown","50","[c]","24750","26580"
"New entrant CS","2021","South East (England)","North Hampshire","Outside London","Heterosexual / straight","120","[c]","28200","27570"
"New entrant CS","2021","South East (England)","North Hampshire","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","North Hampshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","North Hampshire","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Oxfordshire","Outside London","Heterosexual / straight","225","[c]","27870","27570"
"New entrant CS","2021","South East (England)","Oxfordshire","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Oxfordshire","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Oxfordshire","Outside London","Unknown","110","[c]","27790","26350"
"New entrant CS","2021","South East (England)","Portsmouth","Outside London","Heterosexual / straight","260","[c]","28650","27570"
"New entrant CS","2021","South East (England)","Portsmouth","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Portsmouth","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Portsmouth","Outside London","Unknown","140","[c]","27200","20140"
"New entrant CS","2021","South East (England)","South Hampshire","Outside London","Heterosexual / straight","375","[c]","29190","29540"
"New entrant CS","2021","South East (England)","South Hampshire","Outside London","LGBO","30","[c]","26950","27570"
"New entrant CS","2021","South East (England)","South Hampshire","Outside London","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","South Hampshire","Outside London","Unknown","145","[c]","28870","26590"
"New entrant CS","2021","South East (England)","Southampton","Outside London","Heterosexual / straight","140","[c]","30670","27570"
"New entrant CS","2021","South East (England)","Southampton","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Southampton","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Southampton","Outside London","Unknown","50","[c]","29630","26130"
"New entrant CS","2021","South East (England)","West Kent","Outside London","Heterosexual / straight","45","[c]","28890","29290"
"New entrant CS","2021","South East (England)","West Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","West Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","West Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","West Surrey","Outside London","Heterosexual / straight","245","[c]","29570","29290"
"New entrant CS","2021","South East (England)","West Surrey","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","West Surrey","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","West Surrey","Outside London","Unknown","90","[c]","26290","24370"
"New entrant CS","2021","South East (England)","West Sussex (North East)","Outside London","Heterosexual / straight","125","[c]","28450","27570"
"New entrant CS","2021","South East (England)","West Sussex (North East)","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","West Sussex (North East)","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","West Sussex (North East)","Outside London","Unknown","40","[c]","26200","25770"
"New entrant CS","2021","South East (England)","West Sussex (South West)","Outside London","Heterosexual / straight","85","[c]","27750","27570"
"New entrant CS","2021","South East (England)","West Sussex (South West)","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","West Sussex (South West)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","West Sussex (South West)","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Heterosexual / straight","820","[c]","32840","28000"
"New entrant CS","2021","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","LGBO","45","[c]","26840","27550"
"New entrant CS","2021","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Undeclared","55","[c]","31030","27570"
"New entrant CS","2021","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","220","[c]","29010","26180"
"New entrant CS","2021","South West (England)","Bournemouth and Poole","Outside London","Heterosexual / straight","80","[c]","25600","27570"
"New entrant CS","2021","South West (England)","Bournemouth and Poole","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Bournemouth and Poole","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Bournemouth and Poole","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Bristol, City of","Outside London","Heterosexual / straight","520","[c]","30580","27570"
"New entrant CS","2021","South West (England)","Bristol, City of","Outside London","LGBO","65","[c]","29480","27570"
"New entrant CS","2021","South West (England)","Bristol, City of","Outside London","Undeclared","50","[c]","32160","27970"
"New entrant CS","2021","South West (England)","Bristol, City of","Outside London","Unknown","250","[c]","29530","27570"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","130","[c]","25890","27570"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","Outside London","Unknown","35","[c]","31600","27570"
"New entrant CS","2021","South West (England)","Devon CC","Outside London","Heterosexual / straight","405","[c]","24540","22850"
"New entrant CS","2021","South West (England)","Devon CC","Outside London","LGBO","40","[c]","23520","22850"
"New entrant CS","2021","South West (England)","Devon CC","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Devon CC","Outside London","Unknown","225","[c]","29660","25270"
"New entrant CS","2021","South West (England)","Dorset CC","Outside London","Heterosexual / straight","115","[c]","24650","22850"
"New entrant CS","2021","South West (England)","Dorset CC","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Dorset CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Dorset CC","Outside London","Unknown","65","[c]","26520","22850"
"New entrant CS","2021","South West (England)","Gloucestershire","Outside London","Heterosexual / straight","115","[c]","26560","27570"
"New entrant CS","2021","South West (England)","Gloucestershire","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Gloucestershire","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Gloucestershire","Outside London","Unknown","45","[c]","24430","22350"
"New entrant CS","2021","South West (England)","Plymouth","Outside London","Heterosexual / straight","190","[c]","26530","22350"
"New entrant CS","2021","South West (England)","Plymouth","Outside London","LGBO","20","[c]","[c]","[c]"
