"Status","Year","Disability","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","Operational Delivery","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","Tax","Outside London","80","[c]","23400","20140"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","Unknown","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","Policy","London","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Operational Delivery","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Other","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Digital, Data and Technology","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Human Resources","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Other","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Other","Outside London","60","[c]","22930","20920"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Project Delivery","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Property","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Science and Engineering","Outside London","40","[c]","27960","27270"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Security","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Operational Delivery","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Policy","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Policy","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Operational Delivery","London","110","[c]","29170","26810"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Operational Delivery","Outside London","360","[c]","22370","21170"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Psychology","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Security","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","Operational Delivery","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland Office","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland Office","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland Office","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland Office","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland Office","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland Office","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland Office","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland Office","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education","Inspector of Education and Training","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","Legal","London","[c]","[c]","[c]","[c]"
