"Status","Year","Ethnicity","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Other ethnicity","Outer London - West and North West","Brent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outer London - West and North West","Ealing","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outer London - West and North West","Ealing","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outer London - West and North West","Ealing","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outer London - West and North West","Harrow and Hillingdon","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outer London - West and North West","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outer London - West and North West","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outer London - West and North West","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outer London - West and North West","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outer London - West and North West","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Shropshire and Staffordshire","Shropshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Shropshire and Staffordshire","Shropshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Shropshire and Staffordshire","Shropshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Shropshire and Staffordshire","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Shropshire and Staffordshire","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Shropshire and Staffordshire","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Shropshire and Staffordshire","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Shropshire and Staffordshire","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Shropshire and Staffordshire","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Shropshire and Staffordshire","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Shropshire and Staffordshire","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Shropshire and Staffordshire","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","South Yorkshire","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","South Yorkshire","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","South Yorkshire","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","South Yorkshire","Sheffield","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","South Yorkshire","Sheffield","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","South Yorkshire","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Southern Scotland","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Southern Scotland","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Southern Scotland","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Southern Scotland","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Southern Scotland","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Southern Scotland","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Southern Scotland","Scottish Borders","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Southern Scotland","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Southern Scotland","Scottish Borders","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Southern Scotland","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Southern Scotland","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Southern Scotland","South Ayrshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Southern Scotland","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Southern Scotland","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Southern Scotland","South Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Surrey, East and West Sussex","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Surrey, East and West Sussex","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Surrey, East and West Sussex","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Surrey, East and West Sussex","East Surrey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Surrey, East and West Sussex","East Surrey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Surrey, East and West Sussex","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Surrey, East and West Sussex","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Surrey, East and West Sussex","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Surrey, East and West Sussex","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Surrey, East and West Sussex","West Surrey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Surrey, East and West Sussex","West Surrey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Surrey, East and West Sussex","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Surrey, East and West Sussex","West Sussex (North East)","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Surrey, East and West Sussex","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Surrey, East and West Sussex","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Surrey, East and West Sussex","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Surrey, East and West Sussex","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Surrey, East and West Sussex","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tees Valley and Durham","Darlington","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tees Valley and Durham","Darlington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tees Valley and Durham","Darlington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tees Valley and Durham","Durham CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tees Valley and Durham","Durham CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tees Valley and Durham","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tees Valley and Durham","South Teesside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tees Valley and Durham","South Teesside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tees Valley and Durham","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Central Scotland","Glasgow City","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Central Scotland","Glasgow City","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Central Scotland","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Central Scotland","North Lanarkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Central Scotland","North Lanarkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Central Scotland","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Midlands","Birmingham","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Midlands","Birmingham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Midlands","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Midlands","Coventry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Midlands","Coventry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Midlands","Coventry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Midlands","Dudley","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Midlands","Dudley","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Midlands","Dudley","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Midlands","Sandwell","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Midlands","Sandwell","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Midlands","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Midlands","Solihull","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Midlands","Solihull","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Midlands","Solihull","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Midlands","Walsall","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Midlands","Walsall","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Midlands","Walsall","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Midlands","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Midlands","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Midlands","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","Central Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","Central Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","Gwynedd","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","Gwynedd","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","South West Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","South West Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","Swansea","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","Swansea","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Wales and The Valleys","Swansea","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Yorkshire","Bradford","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Yorkshire","Bradford","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Yorkshire","Bradford","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Yorkshire","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Yorkshire","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Yorkshire","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Yorkshire","Leeds","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Yorkshire","Leeds","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Yorkshire","Leeds","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Yorkshire","Wakefield","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Yorkshire","Wakefield","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","West Yorkshire","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bedfordshire and Hertfordshire","Bedford","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bedfordshire and Hertfordshire","Bedford","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bedfordshire and Hertfordshire","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bedfordshire and Hertfordshire","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bedfordshire and Hertfordshire","Hertfordshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bedfordshire and Hertfordshire","Hertfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bedfordshire and Hertfordshire","Luton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Bedfordshire and Hertfordshire","Luton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cheshire","Cheshire East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cheshire","Cheshire East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cheshire","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cheshire","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cheshire","Warrington","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cheshire","Warrington","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cumbria","East Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cumbria","East Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cumbria","West Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cumbria","West Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Derbyshire and Nottinghamshire","Derby","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Derbyshire and Nottinghamshire","Derby","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Derbyshire and Nottinghamshire","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Derbyshire and Nottinghamshire","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Derbyshire and Nottinghamshire","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Derbyshire and Nottinghamshire","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Derbyshire and Nottinghamshire","Nottingham","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Derbyshire and Nottinghamshire","Nottingham","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Derbyshire and Nottinghamshire","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Derbyshire and Nottinghamshire","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Derbyshire and Nottinghamshire","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Derbyshire and Nottinghamshire","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Devon","Devon CC","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Devon","Devon CC","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Devon","Plymouth","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Devon","Plymouth","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Devon","Torbay","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Devon","Torbay","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Dorset and Somerset","Bournemouth and Poole","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Dorset and Somerset","Bournemouth and Poole","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Dorset and Somerset","Dorset CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Dorset and Somerset","Dorset CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Dorset and Somerset","Somerset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Dorset and Somerset","Somerset","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Anglia","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Anglia","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Anglia","Cambridgeshire CC","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Anglia","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Anglia","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Anglia","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Anglia","Norwich and East Norfolk","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Anglia","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Anglia","Peterborough","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Anglia","Peterborough","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Anglia","Suffolk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Anglia","Suffolk","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Wales","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Wales","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Wales","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Wales","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Wales","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Wales","Monmouthshire and Newport","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Wales","Powys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Wales","Powys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Eastern Scotland","Angus and Dundee City","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Eastern Scotland","Angus and Dundee City","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Eastern Scotland","City of Edinburgh","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Eastern Scotland","City of Edinburgh","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Eastern Scotland","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Eastern Scotland","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Eastern Scotland","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Eastern Scotland","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Eastern Scotland","Falkirk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Eastern Scotland","Falkirk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Eastern Scotland","Perth and Kinross and Stirling","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Eastern Scotland","Perth and Kinross and Stirling","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Eastern Scotland","West Lothian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Eastern Scotland","West Lothian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Essex","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
