"Status","Year","Ethnicity","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Black","London","Outer London - East and North East","AA/AO","195","185","26540","25110"
"In post","2021","Black","London","Outer London - East and North East","EO","340","325","31240","31060"
"In post","2021","Black","London","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","London","Outer London - East and North East","SEO/HEO","35","35","38140","37750"
"In post","2021","Black","London","Outer London - East and North East","Unknown","75","75","33990","34770"
"In post","2021","Black","London","Outer London - South","AA/AO","365","335","24450","25630"
"In post","2021","Black","London","Outer London - South","EO","635","605","29910","29570"
"In post","2021","Black","London","Outer London - South","G6/G7","85","85","61450","60110"
"In post","2021","Black","London","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","London","Outer London - South","SEO/HEO","440","435","38750","36570"
"In post","2021","Black","London","Outer London - South","Unknown","55","50","33480","32090"
"In post","2021","Black","London","Outer London - West and North West","AA/AO","200","185","25540","25110"
"In post","2021","Black","London","Outer London - West and North West","EO","460","435","30190","31060"
"In post","2021","Black","London","Outer London - West and North West","G6/G7","25","25","[c]","[c]"
"In post","2021","Black","London","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","London","Outer London - West and North West","SEO/HEO","125","120","37910","36650"
"In post","2021","Black","London","Outer London - West and North West","Unknown","65","65","33390","30430"
"In post","2021","Black","North East (England)","Northumberland and Tyne and Wear","AA/AO","50","45","20690","21010"
"In post","2021","Black","North East (England)","Northumberland and Tyne and Wear","EO","35","30","26050","25560"
"In post","2021","Black","North East (England)","Northumberland and Tyne and Wear","G6/G7","5","5","[c]","[c]"
"In post","2021","Black","North East (England)","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","Northumberland and Tyne and Wear","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Black","North East (England)","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","Tees Valley and Durham","AA/AO","10","10","[c]","[c]"
"In post","2021","Black","North East (England)","Tees Valley and Durham","EO","10","10","[c]","[c]"
"In post","2021","Black","North East (England)","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","Tees Valley and Durham","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Black","North East (England)","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","Cheshire","AA/AO","10","5","[c]","[c]"
"In post","2021","Black","North West (England)","Cheshire","EO","15","10","[c]","[c]"
"In post","2021","Black","North West (England)","Cheshire","G6/G7","5","5","[c]","[c]"
"In post","2021","Black","North West (England)","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","Cheshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Black","North West (England)","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","Greater Manchester","AA/AO","170","155","20720","20650"
"In post","2021","Black","North West (England)","Greater Manchester","EO","170","165","26630","27570"
"In post","2021","Black","North West (England)","Greater Manchester","G6/G7","35","30","54320","51310"
"In post","2021","Black","North West (England)","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","Greater Manchester","SEO/HEO","115","115","34760","33000"
"In post","2021","Black","North West (England)","Greater Manchester","Unknown","25","25","[c]","[c]"
"In post","2021","Black","North West (England)","Lancashire","AA/AO","20","20","[c]","[c]"
"In post","2021","Black","North West (England)","Lancashire","EO","25","25","[c]","[c]"
"In post","2021","Black","North West (England)","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","Lancashire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Black","North West (England)","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","Merseyside","AA/AO","40","35","21000","21430"
"In post","2021","Black","North West (England)","Merseyside","EO","40","40","26360","26140"
"In post","2021","Black","North West (England)","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","Merseyside","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Black","North West (England)","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Overseas","Overseas","AA/AO","5","5","[c]","[c]"
"In post","2021","Black","Overseas","Overseas","EO","10","10","[c]","[c]"
"In post","2021","Black","Overseas","Overseas","G6/G7","20","20","[c]","[c]"
"In post","2021","Black","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Overseas","Overseas","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Black","Overseas","Overseas","Unknown","5","5","[c]","[c]"
"In post","2021","Black","Scotland","Eastern Scotland","AA/AO","25","25","[c]","[c]"
"In post","2021","Black","Scotland","Eastern Scotland","EO","25","25","[c]","[c]"
"In post","2021","Black","Scotland","Eastern Scotland","G6/G7","5","5","[c]","[c]"
"In post","2021","Black","Scotland","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland","Eastern Scotland","SEO/HEO","30","30","[c]","[c]"
"In post","2021","Black","Scotland","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland","Highlands and Islands","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland","North Eastern Scotland","EO","5","5","[c]","[c]"
"In post","2021","Black","Scotland","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland","North Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland","North Eastern Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Black","Scotland","Southern Scotland","AA/AO","10","10","[c]","[c]"
"In post","2021","Black","Scotland","Southern Scotland","EO","10","10","[c]","[c]"
"In post","2021","Black","Scotland","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland","Southern Scotland","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Black","Scotland","West Central Scotland","AA/AO","40","35","21230","20970"
"In post","2021","Black","Scotland","West Central Scotland","EO","30","25","[c]","[c]"
"In post","2021","Black","Scotland","West Central Scotland","G6/G7","10","10","[c]","[c]"
"In post","2021","Black","Scotland","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland","West Central Scotland","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Black","Scotland","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","100","95","25500","23430"
"In post","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","100","100","28440","27570"
"In post","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","10","10","[c]","[c]"
"In post","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","50","50","37720","36970"
"In post","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","15","15","[c]","[c]"
"In post","2021","Black","South East (England)","Hampshire and Isle of Wight","AA/AO","60","45","21050","20140"
"In post","2021","Black","South East (England)","Hampshire and Isle of Wight","EO","45","45","26900","27050"
"In post","2021","Black","South East (England)","Hampshire and Isle of Wight","G6/G7","10","10","[c]","[c]"
"In post","2021","Black","South East (England)","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","South East (England)","Hampshire and Isle of Wight","SEO/HEO","50","50","35170","33300"
"In post","2021","Black","South East (England)","Hampshire and Isle of Wight","Unknown","5","5","[c]","[c]"
"In post","2021","Black","South East (England)","Kent","AA/AO","45","45","24920","24180"
"In post","2021","Black","South East (England)","Kent","EO","90","90","29370","29290"
"In post","2021","Black","South East (England)","Kent","G6/G7","10","10","[c]","[c]"
"In post","2021","Black","South East (England)","Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","South East (England)","Kent","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Black","South East (England)","Kent","Unknown","15","15","[c]","[c]"
"In post","2021","Black","South East (England)","Surrey, East and West Sussex","AA/AO","95","90","27920","26030"
"In post","2021","Black","South East (England)","Surrey, East and West Sussex","EO","80","75","28660","27570"
"In post","2021","Black","South East (England)","Surrey, East and West Sussex","G6/G7","10","10","[c]","[c]"
"In post","2021","Black","South East (England)","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","South East (England)","Surrey, East and West Sussex","SEO/HEO","25","20","[c]","[c]"
"In post","2021","Black","South East (England)","Surrey, East and West Sussex","Unknown","10","5","[c]","[c]"
"In post","2021","Black","South West (England)","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","South West (England)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","South West (England)","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","South West (England)","Devon","AA/AO","5","5","[c]","[c]"
"In post","2021","Black","South West (England)","Devon","EO","5","5","[c]","[c]"
"In post","2021","Black","South West (England)","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","South West (England)","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","South West (England)","Devon","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Black","South West (England)","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","South West (England)","Dorset and Somerset","AA/AO","10","10","[c]","[c]"
"In post","2021","Black","South West (England)","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","South West (England)","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","South West (England)","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","South West (England)","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","South West (England)","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","65","60","21660","21010"
"In post","2021","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","110","100","25550","26710"
"In post","2021","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","35","35","53980","51850"
"In post","2021","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
