"Status","Year","Age","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Tees Valley and Durham","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Tees Valley and Durham","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Tees Valley and Durham","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Tees Valley and Durham","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Tees Valley and Durham","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Tees Valley and Durham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Tees Valley and Durham","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Tees Valley and Durham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","EO","Heterosexual / straight","30","[c]","27720","27570"
"New entrant CS","2021","30-39","Unknown","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Unknown","60","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Central Scotland","AA","Heterosexual / straight","35","[c]","20050","20060"
"New entrant CS","2021","30-39","West Central Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Central Scotland","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Central Scotland","AA","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Central Scotland","AO","Heterosexual / straight","45","[c]","21070","21010"
"New entrant CS","2021","30-39","West Central Scotland","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Central Scotland","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Central Scotland","AO","Unknown","45","[c]","21640","20810"
"New entrant CS","2021","30-39","West Central Scotland","EO","Heterosexual / straight","60","[c]","26480","27570"
"New entrant CS","2021","30-39","West Central Scotland","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Central Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Central Scotland","EO","Unknown","45","[c]","25820","25980"
"New entrant CS","2021","30-39","West Central Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Central Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Central Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Central Scotland","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Central Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Central Scotland","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Central Scotland","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Central Scotland","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Central Scotland","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Central Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Central Scotland","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Central Scotland","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Central Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Central Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Central Scotland","SEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Central Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Central Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Midlands","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Midlands","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Midlands","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Midlands","AO","Heterosexual / straight","75","[c]","20700","21010"
"New entrant CS","2021","30-39","West Midlands","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Midlands","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Midlands","AO","Unknown","40","[c]","20430","20140"
"New entrant CS","2021","30-39","West Midlands","EO","Heterosexual / straight","125","[c]","26850","27570"
"New entrant CS","2021","30-39","West Midlands","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Midlands","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Midlands","EO","Unknown","40","[c]","25810","25560"
"New entrant CS","2021","30-39","West Midlands","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Midlands","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Midlands","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Midlands","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Midlands","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Midlands","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Midlands","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Midlands","HEO","Heterosexual / straight","50","[c]","32240","31000"
"New entrant CS","2021","30-39","West Midlands","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Midlands","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Midlands","HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Midlands","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Midlands","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Midlands","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Midlands","SEO","Heterosexual / straight","40","[c]","39390","38000"
"New entrant CS","2021","30-39","West Midlands","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Midlands","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Midlands","SEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Midlands","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Midlands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Midlands","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Wales and The Valleys","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Wales and The Valleys","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Wales and The Valleys","AA","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Wales and The Valleys","AO","Heterosexual / straight","65","[c]","21320","21010"
"New entrant CS","2021","30-39","West Wales and The Valleys","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Wales and The Valleys","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Wales and The Valleys","AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Wales and The Valleys","EO","Heterosexual / straight","55","[c]","27220","27570"
"New entrant CS","2021","30-39","West Wales and The Valleys","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Wales and The Valleys","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Wales and The Valleys","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Wales and The Valleys","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Wales and The Valleys","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Wales and The Valleys","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Wales and The Valleys","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Wales and The Valleys","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Wales and The Valleys","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Wales and The Valleys","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Wales and The Valleys","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Wales and The Valleys","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Wales and The Valleys","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Wales and The Valleys","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Wales and The Valleys","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Wales and The Valleys","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Wales and The Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Wales and The Valleys","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Wales and The Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Yorkshire","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Yorkshire","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Yorkshire","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Yorkshire","AA","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Yorkshire","AO","Heterosexual / straight","50","[c]","20730","21010"
"New entrant CS","2021","30-39","West Yorkshire","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Yorkshire","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Yorkshire","AO","Unknown","65","[c]","20470","20140"
"New entrant CS","2021","30-39","West Yorkshire","EO","Heterosexual / straight","135","[c]","27060","27570"
"New entrant CS","2021","30-39","West Yorkshire","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Yorkshire","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Yorkshire","EO","Unknown","50","[c]","26300","27570"
"New entrant CS","2021","30-39","West Yorkshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Yorkshire","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Yorkshire","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Yorkshire","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Yorkshire","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Yorkshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Yorkshire","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Yorkshire","HEO","Heterosexual / straight","40","[c]","30570","30430"
"New entrant CS","2021","30-39","West Yorkshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Yorkshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Yorkshire","HEO","Unknown","30","[c]","30650","31810"
"New entrant CS","2021","30-39","West Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Yorkshire","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Yorkshire","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Yorkshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Yorkshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Yorkshire","SEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Yorkshire","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Bedfordshire and Hertfordshire","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Bedfordshire and Hertfordshire","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Bedfordshire and Hertfordshire","AA","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Bedfordshire and Hertfordshire","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Bedfordshire and Hertfordshire","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Bedfordshire and Hertfordshire","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Bedfordshire and Hertfordshire","EO","Heterosexual / straight","75","[c]","28560","29290"
"New entrant CS","2021","40-49","Bedfordshire and Hertfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Bedfordshire and Hertfordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Bedfordshire and Hertfordshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Bedfordshire and Hertfordshire","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Bedfordshire and Hertfordshire","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Bedfordshire and Hertfordshire","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Bedfordshire and Hertfordshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Bedfordshire and Hertfordshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Bedfordshire and Hertfordshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Bedfordshire and Hertfordshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Bedfordshire and Hertfordshire","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Bedfordshire and Hertfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Bedfordshire and Hertfordshire","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","AO","Heterosexual / straight","40","[c]","24610","22920"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","EO","Heterosexual / straight","70","[c]","28300","27570"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cheshire","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cheshire","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cheshire","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cheshire","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cheshire","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cheshire","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cheshire","EO","Heterosexual / straight","40","[c]","28970","27570"
"New entrant CS","2021","40-49","Cheshire","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cheshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cheshire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cheshire","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cheshire","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cheshire","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cheshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cheshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cheshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cheshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cheshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cheshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cheshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cheshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cheshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cheshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cornwall and Isles of Scilly","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cornwall and Isles of Scilly","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cornwall and Isles of Scilly","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cornwall and Isles of Scilly","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cornwall and Isles of Scilly","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cornwall and Isles of Scilly","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cornwall and Isles of Scilly","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cornwall and Isles of Scilly","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cornwall and Isles of Scilly","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cornwall and Isles of Scilly","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cornwall and Isles of Scilly","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cornwall and Isles of Scilly","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cornwall and Isles of Scilly","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cornwall and Isles of Scilly","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cornwall and Isles of Scilly","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cornwall and Isles of Scilly","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cornwall and Isles of Scilly","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cornwall and Isles of Scilly","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cornwall and Isles of Scilly","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cumbria","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cumbria","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cumbria","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cumbria","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cumbria","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cumbria","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cumbria","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cumbria","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cumbria","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cumbria","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cumbria","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cumbria","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cumbria","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cumbria","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cumbria","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cumbria","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
