"Status","Year","Age","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","50-59","Office for Standards in Education","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Qualifications and Examinations Regulation","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Qualifications and Examinations Regulation","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Qualifications and Examinations Regulation","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Rail and Road","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Rail and Road","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Rail and Road","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other Cabinet Office Agencies","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other Cabinet Office Agencies","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other Cabinet Office Agencies","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other Cabinet Office Agencies","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other Cabinet Office Agencies","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other Cabinet Office Agencies","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scotland Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government","Scotland","AA","15","[c]","21050","20810"
"Leaver CS","2021","50-59","Scottish Government","Scotland","AO","25","[c]","24050","22920"
"Leaver CS","2021","50-59","Scottish Government","Scotland","EO","55","[c]","32050","33650"
"Leaver CS","2021","50-59","Scottish Government","Scotland","G6","20","[c]","71680","73940"
"Leaver CS","2021","50-59","Scottish Government","Scotland","G7","15","[c]","57200","56800"
"Leaver CS","2021","50-59","Scottish Government","Scotland","HEO","30","[c]","35490","35110"
"Leaver CS","2021","50-59","Scottish Government","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government","Scotland","SEO","30","[c]","44700","46150"
"Leaver CS","2021","50-59","The National Archives","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","The National Archives","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Export Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Export Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Supreme Court","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","South East (England)","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","South East (England)","AO","15","[c]","19790","19520"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Water Services Regulation Authority","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Water Services Regulation Authority","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Welsh Government","Wales","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Welsh Government","Wales","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Welsh Government","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Welsh Government","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Welsh Government","Wales","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Welsh Government","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Welsh Government","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","London","G6","10","[c]","73500","74140"
"Leaver CS","2021","60-64","Attorney General's Departments","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Attorney General's Departments","Yorkshire and The Humber","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Charity Commission","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Charity Commission","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Competition and Markets Authority","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Competition and Markets Authority","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Competition and Markets Authority","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","Wales","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","Wales","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Digital, Culture, Media and Sport","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","North East (England)","EO","[c]","[c]","[c]","[c]"
