"Status","Year","Organisation","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Crown Prosecution Service Inspectorate","Attorney General's Departments","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Attorney General's Departments","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Attorney General's Departments","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Attorney General's Departments","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Attorney General's Departments","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Attorney General's Departments","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Attorney General's Departments","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Attorney General's Departments","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Attorney General's Departments","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Attorney General's Departments","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Attorney General's Departments","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","HM Treasury","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","HM Treasury","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","HM Treasury","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Debt Management Office","HM Treasury","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","HM Treasury","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","HM Treasury","G6/G7","Unknown","55","55","71740","67260"
"In post","2021","Debt Management Office","HM Treasury","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","HM Treasury","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","HM Treasury","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","HM Treasury","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","HM Treasury","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","HM Treasury","SEO/HEO","Unknown","45","45","41370","40580"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","AA/AO","Heterosexual / straight","30","30","18650","18730"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","AA/AO","Undeclared","55","50","21140","21000"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","EO","Heterosexual / straight","70","70","27330","27460"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","EO","Undeclared","190","180","28310","28750"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","SEO/HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","SEO/HEO","Undeclared","45","45","35750","32850"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","EO","Heterosexual / straight","2050","1960","22300","21380"
"In post","2021","Defence Equipment and Support","Ministry of Defence","EO","LGBO","95","90","22180","20450"
"In post","2021","Defence Equipment and Support","Ministry of Defence","EO","Undeclared","210","200","22590","21830"
"In post","2021","Defence Equipment and Support","Ministry of Defence","EO","Unknown","255","245","21580","20450"
"In post","2021","Defence Equipment and Support","Ministry of Defence","G6/G7","Heterosexual / straight","1335","1305","56820","55140"
"In post","2021","Defence Equipment and Support","Ministry of Defence","G6/G7","LGBO","35","35","54810","53730"
"In post","2021","Defence Equipment and Support","Ministry of Defence","G6/G7","Undeclared","225","215","57370","55910"
"In post","2021","Defence Equipment and Support","Ministry of Defence","G6/G7","Unknown","75","70","57000","54450"
"In post","2021","Defence Equipment and Support","Ministry of Defence","SCS level","Heterosexual / straight","100","95","103120","94470"
"In post","2021","Defence Equipment and Support","Ministry of Defence","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","SEO/HEO","Heterosexual / straight","4980","4820","35530","34900"
"In post","2021","Defence Equipment and Support","Ministry of Defence","SEO/HEO","LGBO","150","150","33050","32260"
"In post","2021","Defence Equipment and Support","Ministry of Defence","SEO/HEO","Undeclared","805","770","36850","37400"
"In post","2021","Defence Equipment and Support","Ministry of Defence","SEO/HEO","Unknown","375","365","35360","34940"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","AA/AO","Heterosexual / straight","80","80","18800","17710"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","AA/AO","Unknown","35","35","18670","17710"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","EO","Heterosexual / straight","175","160","23100","22780"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","EO","Undeclared","15","15","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","EO","Unknown","45","45","22740","22780"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","G6/G7","Heterosexual / straight","1370","1315","51170","46650"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","G6/G7","LGBO","40","40","50310","46690"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","G6/G7","Undeclared","175","170","50200","46650"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","G6/G7","Unknown","385","370","51550","47000"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","SEO/HEO","Heterosexual / straight","1445","1390","33040","31980"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","SEO/HEO","LGBO","100","95","31390","28650"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","SEO/HEO","Undeclared","120","115","34240","37320"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","SEO/HEO","Unknown","370","360","34140","37320"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","AA/AO","Heterosexual / straight","45","45","25010","24900"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","EO","Heterosexual / straight","290","280","28140","27680"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","EO","LGBO","35","35","27420","27680"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","EO","Undeclared","25","25","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","EO","Unknown","60","55","28230","27680"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","G6/G7","Heterosexual / straight","1680","1635","58770","56600"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","G6/G7","LGBO","195","195","57820","54660"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","G6/G7","Undeclared","255","250","59660","57620"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","G6/G7","Unknown","200","195","57630","55220"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SCS level","Heterosexual / straight","260","250","83250","75560"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SCS level","LGBO","25","25","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SCS level","Undeclared","25","25","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SCS level","Unknown","20","20","[c]","[c]"
