"Status","Year","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Work and Pensions","Digital, Data and Technology","Outside London","60","55","39240","33460"
"In post","2021","Department for Work and Pensions","Economics","London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Finance","Outside London","25","20","51370","53430"
"In post","2021","Department for Work and Pensions","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Human Resources","Outside London","40","40","47120","49610"
"In post","2021","Department for Work and Pensions","Knowledge and Information Management","Outside London","20","20","31810","29750"
"In post","2021","Department for Work and Pensions","Legal","Outside London","20","20","51110","55700"
"In post","2021","Department for Work and Pensions","Operational Delivery","London","130","125","46770","44610"
"In post","2021","Department for Work and Pensions","Operational Delivery","Outside London","1595","1500","43660","41480"
"In post","2021","Department for Work and Pensions","Policy","London","20","20","58720","57810"
"In post","2021","Department for Work and Pensions","Policy","Outside London","60","55","44130","39390"
"In post","2021","Department for Work and Pensions","Project Delivery","Outside London","45","40","39020","35910"
"In post","2021","Department for Work and Pensions","Property","Outside London","15","10","31830","30920"
"In post","2021","Department for Work and Pensions","Science and Engineering","Outside London","465","430","40160","39330"
"In post","2021","Department for Work and Pensions","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Statistics","Outside London","15","15","50150","57510"
"In post","2021","Department for Work and Pensions","Unknown","London","10025","9385","33600","31060"
"In post","2021","Department for Work and Pensions","Unknown","Outside London","80025","71195","26870","27570"
"In post","2021","Department for Work and Pensions","Unknown","Unknown","900","835","30410","27570"
"In post","2021","Department of Health and Social Care","Commercial","London","130","125","53670","45010"
"In post","2021","Department of Health and Social Care","Commercial","Outside London","110","105","40050","36820"
"In post","2021","Department of Health and Social Care","Communications","London","270","265","43190","36690"
"In post","2021","Department of Health and Social Care","Communications","Outside London","50","50","49190","49530"
"In post","2021","Department of Health and Social Care","Corporate Finance","London","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care","Digital, Data and Technology","London","270","265","46270","41790"
"In post","2021","Department of Health and Social Care","Digital, Data and Technology","Outside London","110","110","40170","36820"
"In post","2021","Department of Health and Social Care","Economics","London","65","65","43320","32970"
"In post","2021","Department of Health and Social Care","Economics","Outside London","25","25","42510","36820"
"In post","2021","Department of Health and Social Care","Finance","London","250","250","42100","40470"
"In post","2021","Department of Health and Social Care","Finance","Outside London","260","250","39190","36820"
"In post","2021","Department of Health and Social Care","Human Resources","London","235","230","42950","36110"
"In post","2021","Department of Health and Social Care","Human Resources","Outside London","60","55","42820","38170"
"In post","2021","Department of Health and Social Care","Intelligence Analysis","London","175","170","54550","53360"
"In post","2021","Department of Health and Social Care","Intelligence Analysis","Outside London","60","55","49160","49530"
"In post","2021","Department of Health and Social Care","Knowledge and Information Management","London","190","170","43980","41010"
"In post","2021","Department of Health and Social Care","Knowledge and Information Management","Outside London","365","335","36860","36330"
"In post","2021","Department of Health and Social Care","Legal","London","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Medicine","London","335","300","83970","82100"
"In post","2021","Department of Health and Social Care","Medicine","Outside London","225","195","105280","104520"
"In post","2021","Department of Health and Social Care","Operational Delivery","London","1700","1570","43700","40070"
"In post","2021","Department of Health and Social Care","Operational Delivery","Outside London","1740","1565","36060","30460"
"In post","2021","Department of Health and Social Care","Operational Research","London","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care","Operational Research","Outside London","10","10","61370","55510"
"In post","2021","Department of Health and Social Care","Other","London","295","285","49860","45900"
"In post","2021","Department of Health and Social Care","Other","Outside London","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care","Policy","London","1320","1290","48960","46000"
"In post","2021","Department of Health and Social Care","Policy","Outside London","520","500","43160","38140"
"In post","2021","Department of Health and Social Care","Project Delivery","London","15","15","49380","53360"
"In post","2021","Department of Health and Social Care","Project Delivery","Outside London","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care","Property","London","25","25","41000","33790"
"In post","2021","Department of Health and Social Care","Property","Outside London","15","15","40460","36820"
"In post","2021","Department of Health and Social Care","Science and Engineering","London","910","845","45360","41010"
"In post","2021","Department of Health and Social Care","Science and Engineering","Outside London","1695","1570","40060","37480"
"In post","2021","Department of Health and Social Care","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Statistics","London","35","35","53810","53620"
"In post","2021","Department of Health and Social Care","Statistics","Outside London","30","30","46970","50070"
"In post","2021","Department of Health and Social Care","Unknown","London","180","180","43130","40450"
"In post","2021","Department of Health and Social Care","Unknown","Outside London","45","45","35710","33090"
"In post","2021","ESTYN","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Inspector of Education and Training","Outside London","65","60","74480","74730"
"In post","2021","ESTYN","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Operational Delivery","Outside London","20","20","29990","28850"
