"Status","Year","Profession_of_post","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Operational Delivery","West Wales and The Valleys","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Wales and The Valleys","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Wales and The Valleys","Isle of Anglesey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Wales and The Valleys","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Wales and The Valleys","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Wales and The Valleys","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Wales and The Valleys","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Wales and The Valleys","Swansea","Heterosexual / straight","50","[c]","22550","21590"
"Leaver Dept.","2021","Operational Delivery","West Wales and The Valleys","Swansea","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Wales and The Valleys","Swansea","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Wales and The Valleys","Swansea","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Yorkshire","Bradford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Yorkshire","Bradford","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Yorkshire","Bradford","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Yorkshire","Bradford","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Yorkshire","Calderdale and Kirklees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Yorkshire","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Yorkshire","Calderdale and Kirklees","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Yorkshire","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Yorkshire","Leeds","Heterosexual / straight","50","[c]","25540","21950"
"Leaver Dept.","2021","Operational Delivery","West Yorkshire","Leeds","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Yorkshire","Leeds","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Yorkshire","Leeds","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Yorkshire","Wakefield","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Yorkshire","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","West Yorkshire","Wakefield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Derbyshire and Nottinghamshire","Nottingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Derbyshire and Nottinghamshire","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","East Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","East Wales","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","East Wales","Monmouthshire and Newport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","East Wales","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Hampshire and Isle of Wight","Central Hampshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Hampshire and Isle of Wight","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Hampshire and Isle of Wight","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Hampshire and Isle of Wight","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Hampshire and Isle of Wight","South Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Hampshire and Isle of Wight","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Inner London - East","Tower Hamlets","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Inner London - East","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Inner London - East","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Inner London - East","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Inner London - West","Westminster","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Inner London - West","Westminster","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Inner London - West","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Outer London - South","Croydon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Outer London - South","Croydon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","South Yorkshire","Sheffield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","South Yorkshire","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","West Midlands","Birmingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","West Midlands","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Bedfordshire and Hertfordshire","Bedford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Bedfordshire and Hertfordshire","Bedford","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Bedfordshire and Hertfordshire","Bedford","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Bedfordshire and Hertfordshire","Central Bedfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Bedfordshire and Hertfordshire","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Bedfordshire and Hertfordshire","Central Bedfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Bedfordshire and Hertfordshire","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Cheshire","Cheshire West and Chester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Cheshire","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Cheshire","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Cumbria","East Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Cumbria","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Derbyshire and Nottinghamshire","Nottingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Derbyshire and Nottinghamshire","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Derbyshire and Nottinghamshire","South Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Derbyshire and Nottinghamshire","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Devon","Devon CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Devon","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Devon","Plymouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Devon","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Dorset and Somerset","Dorset CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Dorset and Somerset","Dorset CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Dorset and Somerset","Dorset CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Dorset and Somerset","Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Dorset and Somerset","Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East Anglia","Cambridgeshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East Anglia","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East Anglia","North and West Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East Anglia","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East Anglia","Peterborough","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East Anglia","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East Wales","Flintshire and Wrexham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East Wales","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Eastern Scotland","City of Edinburgh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Eastern Scotland","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Essex","Essex Haven Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Essex","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","55","[c]","36040","31860"
"Leaver Dept.","2021","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Greater Manchester","Greater Manchester South West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Greater Manchester","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Greater Manchester","Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Greater Manchester","Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Hampshire and Isle of Wight","Central Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Hampshire and Isle of Wight","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Hampshire and Isle of Wight","North Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Hampshire and Isle of Wight","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Hampshire and Isle of Wight","Portsmouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Hampshire and Isle of Wight","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Hampshire and Isle of Wight","South Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Hampshire and Isle of Wight","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Hampshire and Isle of Wight","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Herefordshire, Worcestershire and Warwickshire","Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Inner London - East","Tower Hamlets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Inner London - East","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Inner London - East","Tower Hamlets","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Inner London - West","Camden and City of London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Inner London - West","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Inner London - West","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Inner London - West","Westminster","Heterosexual / straight","65","[c]","40790","31180"
"Leaver Dept.","2021","Other","Inner London - West","Westminster","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Inner London - West","Westminster","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Inner London - West","Westminster","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Lancashire","Lancaster and Wyre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Lancashire","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Lancashire","Mid Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Lancashire","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Merseyside","Liverpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Merseyside","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Merseyside","Sefton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Merseyside","Sefton","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","North Yorkshire","North Yorkshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","North Yorkshire","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","North Yorkshire","York","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","North Yorkshire","York","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","North Yorkshire","York","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Northumberland and Tyne and Wear","Tyneside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Northumberland and Tyne and Wear","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Outer London - South","Croydon","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Outer London - South","Croydon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Outer London - South","Croydon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Outer London - West and North West","Barnet","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Outer London - West and North West","Barnet","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Outer London - West and North West","Barnet","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Outer London - West and North West","Harrow and Hillingdon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Outer London - West and North West","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Outer London - West and North West","Hounslow and Richmond upon Thames","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Outer London - West and North West","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Overseas","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Shropshire and Staffordshire","Shropshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Shropshire and Staffordshire","Shropshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Shropshire and Staffordshire","Staffordshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Shropshire and Staffordshire","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Shropshire and Staffordshire","Telford and Wrekin","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Shropshire and Staffordshire","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","South Yorkshire","Sheffield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","South Yorkshire","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","South Yorkshire","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Southern Scotland","South Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Southern Scotland","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Tees Valley and Durham","Durham CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Tees Valley and Durham","Durham CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","West Central Scotland","Glasgow City","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","West Central Scotland","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","West Central Scotland","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","West Wales and The Valleys","Swansea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","West Wales and The Valleys","Swansea","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","West Yorkshire","Leeds","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","West Yorkshire","Leeds","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","West Yorkshire","Leeds","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Inner London - West","Westminster","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Inner London - West","Westminster","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Inner London - West","Westminster","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Inner London - West","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Bedfordshire and Hertfordshire","Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Bedfordshire and Hertfordshire","Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Cheshire","Cheshire East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Cheshire","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Cheshire","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Cumbria","East Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Cumbria","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Cumbria","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Derbyshire and Nottinghamshire","Nottingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Derbyshire and Nottinghamshire","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Derbyshire and Nottinghamshire","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Devon","Devon CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Devon","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Devon","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East Anglia","Cambridgeshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East Anglia","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East Wales","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East Wales","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East Wales","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East Wales","Monmouthshire and Newport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East Wales","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East Wales","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Heterosexual / straight","[c]","[c]","[c]","[c]"
