"Status","Year","Age","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","HM Prison and Probation Service","Wales","AA/AO","30","[c]","21090","20600"
"New entrant CS","2021","40-49","HM Prison and Probation Service","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Prison and Probation Service","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Prison and Probation Service","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Prison and Probation Service","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Prison and Probation Service","West Midlands (England)","AA/AO","40","[c]","21880","22850"
"New entrant CS","2021","40-49","HM Prison and Probation Service","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Prison and Probation Service","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Prison and Probation Service","West Midlands (England)","Unknown","25","[c]","23680","22920"
"New entrant CS","2021","40-49","HM Prison and Probation Service","Yorkshire and The Humber","AA/AO","45","[c]","21960","22850"
"New entrant CS","2021","40-49","HM Prison and Probation Service","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Prison and Probation Service","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Prison and Probation Service","Yorkshire and The Humber","Unknown","10","[c]","22690","22920"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","East Midlands (England)","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","East Midlands (England)","EO","10","[c]","25560","25560"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","East Midlands (England)","SEO/HEO","15","[c]","31810","31810"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","London","AA/AO","15","[c]","24120","24120"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","10","[c]","36720","36160"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","North East (England)","AA/AO","65","[c]","20140","20140"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","North East (England)","EO","60","[c]","25560","25560"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","North East (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","North East (England)","SEO/HEO","20","[c]","33170","31810"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","North West (England)","AA/AO","65","[c]","20140","20140"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","North West (England)","EO","35","[c]","25320","25560"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","North West (England)","G6/G7","10","[c]","54910","52580"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","North West (England)","SEO/HEO","25","[c]","34160","31810"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","Northern Ireland","AA/AO","25","[c]","20140","20140"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","Northern Ireland","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","Scotland","AA/AO","95","[c]","20140","20140"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","Scotland","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","Scotland","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","South East (England)","AA/AO","10","[c]","20140","20140"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","South West (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","South West (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","60","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","Wales","AA/AO","25","[c]","20140","20140"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","Wales","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","West Midlands (England)","AA/AO","20","[c]","20230","20140"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","West Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","West Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","West Midlands (England)","SEO/HEO","15","[c]","35980","38630"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","AA/AO","30","[c]","20140","20140"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","SEO/HEO","15","[c]","34960","31810"
"New entrant CS","2021","40-49","HM Treasury (excl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Treasury (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Treasury (excl. agencies)","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Treasury (excl. agencies)","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Treasury (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Treasury (excl. agencies)","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","East of England","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","East of England","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","London","EO","30","[c]","29160","28650"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","London","G6/G7","45","[c]","63080","60060"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","London","SEO/HEO","45","[c]","41300","41950"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","North East (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","North West (England)","AA/AO","15","[c]","20880","21430"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","North West (England)","EO","20","[c]","25520","24880"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","North West (England)","G6/G7","10","[c]","60780","60350"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","North West (England)","SEO/HEO","15","[c]","36890","37450"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","Northern Ireland","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","South East (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","South East (England)","EO","35","[c]","25890","24880"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","South West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","Yorkshire and The Humber","AA/AO","15","[c]","21400","21430"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","Yorkshire and The Humber","EO","15","[c]","24880","24880"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office (incl. agencies)","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Insolvency Service","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Insolvency Service","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Insolvency Service","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Insolvency Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Insolvency Service","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Insolvency Service","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Insolvency Service","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Insolvency Service","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Insolvency Service","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Insolvency Service","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Insolvency Service","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Insolvency Service","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Insolvency Service","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Insolvency Service","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Insolvency Service","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Insolvency Service","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Insolvency Service","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Institute for Apprenticeships and Technical Education","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Institute for Apprenticeships and Technical Education","London","SEO/HEO","[c]","[c]","[c]","[c]"
