"Status","Year","Age","Function_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Debt","Croydon","London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Debt","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Debt","Nottingham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Debt","South Lanarkshire","Outside London","15","[c]","20140","20140"
"New entrant CS","2021","50-59","Debt","Tyneside","Outside London","30","[c]","20480","20140"
"New entrant CS","2021","50-59","Digital, Data & Technology","Barnet","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Berkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Birmingham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Bradford","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Bristol, City of","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","City of Edinburgh","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Devon CC","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Lambeth","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Liverpool","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Manchester","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Monmouthshire and Newport","Outside London","10","[c]","44420","49100"
"New entrant CS","2021","50-59","Digital, Data & Technology","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Nottingham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Sheffield","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","South Hampshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Southampton","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Southend-on-Sea","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Swansea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Swindon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Telford and Wrekin","Outside London","10","[c]","45340","45610"
"New entrant CS","2021","50-59","Digital, Data & Technology","Tower Hamlets","London","20","[c]","59640","60070"
"New entrant CS","2021","50-59","Digital, Data & Technology","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Warrington","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Westminster","London","35","[c]","50290","52290"
"New entrant CS","2021","50-59","Digital, Data & Technology","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Barnet","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Bradford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","City of Edinburgh","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Lambeth","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Leeds","Outside London","10","[c]","41050","34550"
"New entrant CS","2021","50-59","Finance","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Solihull","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Swansea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Westminster","London","20","[c]","48070","37640"
"New entrant CS","2021","50-59","Finance","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","15","[c]","29820","23000"
"New entrant CS","2021","50-59","Human Resources","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Greater Manchester South East","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Lambeth","London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Southampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Tyneside","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Warrington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Westminster","London","20","[c]","54940","53300"
"New entrant CS","2021","50-59","Human Resources","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Swindon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Birmingham","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Brent","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","City of Edinburgh","Outside London","10","[c]","20580","20070"
"New entrant CS","2021","50-59","Legal","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Derby","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","East Kent","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Lambeth","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Leeds","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Leicester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Swansea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Westminster","London","35","[c]","54470","55000"
"New entrant CS","2021","50-59","No function","Aberdeen City and Aberdeenshire","Outside London","10","[c]","26110","23970"
"New entrant CS","2021","50-59","No function","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Barnet","London","15","[c]","39650","37110"
"New entrant CS","2021","50-59","No function","Barnsley, Doncaster and Rotherham","Outside London","20","[c]","23850","20600"
"New entrant CS","2021","50-59","No function","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","20","[c]","27810","25410"
"New entrant CS","2021","50-59","No function","Bedford","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Belfast","Outside London","25","[c]","24650","20140"
"New entrant CS","2021","50-59","No function","Berkshire","Outside London","20","[c]","33450","25060"
"New entrant CS","2021","50-59","No function","Bexley and Greenwich","London","15","[c]","25640","25720"
"New entrant CS","2021","50-59","No function","Birmingham","Outside London","80","[c]","33810","28590"
"New entrant CS","2021","50-59","No function","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Bournemouth and Poole","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Bradford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Breckland and South Norfolk","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Brent","London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Bristol, City of","Outside London","50","[c]","35110","31810"
"New entrant CS","2021","50-59","No function","Bromley","London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Cambridgeshire CC","Outside London","25","[c]","38930","25630"
"New entrant CS","2021","50-59","No function","Camden and City of London","London","25","[c]","27110","22680"
"New entrant CS","2021","50-59","No function","Cardiff and Vale of Glamorgan","Outside London","50","[c]","23750","20140"
"New entrant CS","2021","50-59","No function","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Central Hampshire","Outside London","10","[c]","31350","32600"
"New entrant CS","2021","50-59","No function","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Chorley and West Lancashire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","City of Edinburgh","Outside London","15","[c]","24770","20140"
"New entrant CS","2021","50-59","No function","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Coventry","Outside London","20","[c]","34950","31180"
"New entrant CS","2021","50-59","No function","Croydon","London","20","[c]","32420","25850"
"New entrant CS","2021","50-59","No function","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Derby","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Devon CC","Outside London","40","[c]","23340","21050"
"New entrant CS","2021","50-59","No function","Dorset CC","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Dudley","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Durham CC","Outside London","20","[c]","21480","20600"
"New entrant CS","2021","50-59","No function","Ealing","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","East Cumbria","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","East Kent","Outside London","10","[c]","28530","24920"
"New entrant CS","2021","50-59","No function","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","East Riding of Yorkshire","Outside London","15","[c]","25930","20600"
"New entrant CS","2021","50-59","No function","East Surrey","Outside London","10","[c]","29210","30590"
"New entrant CS","2021","50-59","No function","East Sussex CC","Outside London","15","[c]","21820","20600"
"New entrant CS","2021","50-59","No function","Enfield","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Essex Thames Gateway","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Flintshire and Wrexham","Outside London","10","[c]","22290","22850"
"New entrant CS","2021","50-59","No function","Glasgow City","Outside London","30","[c]","24250","23850"
"New entrant CS","2021","50-59","No function","Gloucestershire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Greater Manchester North West","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Greater Manchester South East","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Greater Manchester South West","Outside London","35","[c]","22420","20140"
"New entrant CS","2021","50-59","No function","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Haringey and Islington","London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Heart of Essex","Outside London","15","[c]","22800","20600"
"New entrant CS","2021","50-59","No function","Hertfordshire","Outside London","30","[c]","28340","24530"
"New entrant CS","2021","50-59","No function","Hounslow and Richmond upon Thames","London","20","[c]","26290","22350"
"New entrant CS","2021","50-59","No function","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Isle of Wight","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Kensington & Chelsea and Hammersmith & Fulham","London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Kent Thames Gateway","Outside London","10","[c]","24290","21500"
"New entrant CS","2021","50-59","No function","Kingston upon Hull, City of","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Lambeth","London","130","[c]","43550","40070"
"New entrant CS","2021","50-59","No function","Lancaster and Wyre","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Leeds","Outside London","80","[c]","36440","28970"
"New entrant CS","2021","50-59","No function","Leicester","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Leicestershire CC and Rutland","Outside London","15","[c]","26020","22850"
"New entrant CS","2021","50-59","No function","Lewisham and Southwark","London","10","[c]","28150","24540"
"New entrant CS","2021","50-59","No function","Lincolnshire","Outside London","25","[c]","22360","20600"
"New entrant CS","2021","50-59","No function","Liverpool","Outside London","35","[c]","23020","20140"
"New entrant CS","2021","50-59","No function","Luton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Manchester","Outside London","40","[c]","29790","23560"
"New entrant CS","2021","50-59","No function","Medway","Outside London","15","[c]","24940","20880"
"New entrant CS","2021","50-59","No function","Merton, Kingston upon Thames and Sutton","London","10","[c]","32910","36200"
"New entrant CS","2021","50-59","No function","Mid Kent","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Mid Lancashire","Outside London","10","[c]","24010","22350"
"New entrant CS","2021","50-59","No function","Milton Keynes","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","Monmouthshire and Newport","Outside London","25","[c]","28120","23320"
"New entrant CS","2021","50-59","No function","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
