"Status","Year","Age","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","16-19","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","No function","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Economics","55","[c]","37140","33570"
"Leaver Dept.","2021","20-29","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Operational Research","15","[c]","35460","33930"
"Leaver Dept.","2021","20-29","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Social Research","15","[c]","34950","33270"
"Leaver Dept.","2021","20-29","Analysis","Statistics","45","[c]","35400","32970"
"Leaver Dept.","2021","20-29","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Commercial","20","[c]","30260","27310"
"Leaver Dept.","2021","20-29","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Unknown","15","[c]","38810","34550"
"Leaver Dept.","2021","20-29","Communications","Communications","55","[c]","34770","32560"
"Leaver Dept.","2021","20-29","Communications","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Unknown","30","[c]","34440","33630"
"Leaver Dept.","2021","20-29","Counter Fraud","Counter Fraud","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Counter Fraud","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data & Technology","Digital, Data and Technology","25","[c]","33770","32540"
"Leaver Dept.","2021","20-29","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data & Technology","Unknown","20","[c]","38550","34550"
"Leaver Dept.","2021","20-29","Finance","Finance","30","[c]","38220","34140"
"Leaver Dept.","2021","20-29","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Grants Management","Operational Delivery","15","[c]","23760","21050"
"Leaver Dept.","2021","20-29","Human Resources","Human Resources","90","[c]","31030","30170"
"Leaver Dept.","2021","20-29","Human Resources","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","Unknown","60","[c]","28130","27500"
"Leaver Dept.","2021","20-29","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","Legal","15","[c]","37170","32540"
"Leaver Dept.","2021","20-29","Legal","Operational Delivery","35","[c]","24350","23470"
"Leaver Dept.","2021","20-29","Legal","Other","20","[c]","28100","27350"
"Leaver Dept.","2021","20-29","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Economics","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","International Trade","55","[c]","37720","35280"
"Leaver Dept.","2021","20-29","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Operational Delivery","455","[c]","24990","21590"
"Leaver Dept.","2021","20-29","No function","Operational Research","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Other","25","[c]","33180","32010"
"Leaver Dept.","2021","20-29","No function","Planning","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Policy","580","[c]","35940","33210"
"Leaver Dept.","2021","20-29","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Science and Engineering","15","[c]","31270","28650"
"Leaver Dept.","2021","20-29","No function","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Unknown","600","[c]","33000","32000"
"Leaver Dept.","2021","20-29","Project Delivery","Commercial","20","[c]","27940","28900"
"Leaver Dept.","2021","20-29","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Project Delivery","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Project Delivery","Other","15","[c]","26390","24410"
"Leaver Dept.","2021","20-29","Project Delivery","Policy","15","[c]","42180","40050"
"Leaver Dept.","2021","20-29","Project Delivery","Project Delivery","80","[c]","32780","31950"
"Leaver Dept.","2021","20-29","Project Delivery","Science and Engineering","15","[c]","26690","27540"
"Leaver Dept.","2021","20-29","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Property","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Property","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Property","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Property","Property","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Security","Security","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Security","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Communications","15","[c]","33530","37280"
"Leaver Dept.","2021","20-29","Unknown","Digital, Data and Technology","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Economics","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Finance","15","[c]","35360","33510"
"Leaver Dept.","2021","20-29","Unknown","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Intelligence Analysis","15","[c]","32800","33650"
"Leaver Dept.","2021","20-29","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Operational Delivery","145","[c]","26400","24890"
"Leaver Dept.","2021","20-29","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Other","40","[c]","28560","25390"
"Leaver Dept.","2021","20-29","Unknown","Policy","125","[c]","37470","35070"
"Leaver Dept.","2021","20-29","Unknown","Project Delivery","40","[c]","25960","25550"
"Leaver Dept.","2021","20-29","Unknown","Science and Engineering","20","[c]","30740","27540"
"Leaver Dept.","2021","20-29","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Social Research","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","1280","[c]","30130","27570"
"Leaver Dept.","2021","30-39","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Analysis","Economics","25","[c]","55420","53940"
"Leaver Dept.","2021","30-39","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Analysis","Operational Research","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Analysis","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Analysis","Social Research","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Analysis","Statistics","30","[c]","40420","40480"
"Leaver Dept.","2021","30-39","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","Commercial","30","[c]","37430","37580"
"Leaver Dept.","2021","30-39","Commercial","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","Unknown","10","[c]","47000","49590"
"Leaver Dept.","2021","30-39","Communications","Communications","55","[c]","45690","43450"
"Leaver Dept.","2021","30-39","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Communications","Unknown","10","[c]","43330","41760"
"Leaver Dept.","2021","30-39","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Counter Fraud","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Debt","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Digital, Data and Technology","60","[c]","39650","39490"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Unknown","25","[c]","53130","54700"
"Leaver Dept.","2021","30-39","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Finance","Finance","55","[c]","46800","43020"
"Leaver Dept.","2021","30-39","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Grants Management","Operational Delivery","15","[c]","27440","25190"
"Leaver Dept.","2021","30-39","Human Resources","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Human Resources","Human Resources","85","[c]","40290","36240"
"Leaver Dept.","2021","30-39","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Human Resources","Unknown","55","[c]","39910","35100"
"Leaver Dept.","2021","30-39","Internal Audit","Internal Audit","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Legal","50","[c]","52280","51390"
"Leaver Dept.","2021","30-39","Legal","Operational Delivery","15","[c]","32510","29350"
"Leaver Dept.","2021","30-39","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Economics","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","International Trade","40","[c]","46310","50700"
"Leaver Dept.","2021","30-39","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Operational Delivery","390","[c]","27440","22680"
"Leaver Dept.","2021","30-39","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Other","20","[c]","42610","36630"
"Leaver Dept.","2021","30-39","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Policy","450","[c]","46230","49600"
"Leaver Dept.","2021","30-39","No function","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Psychology","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Science and Engineering","15","[c]","40910","40410"
"Leaver Dept.","2021","30-39","No function","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Unknown","310","[c]","44410","38580"
"Leaver Dept.","2021","30-39","Project Delivery","Commercial","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Operational Delivery","10","[c]","38740","36430"
"Leaver Dept.","2021","30-39","Project Delivery","Other","15","[c]","29290","26840"
"Leaver Dept.","2021","30-39","Project Delivery","Policy","15","[c]","50210","52430"
"Leaver Dept.","2021","30-39","Project Delivery","Project Delivery","70","[c]","41500","40320"
"Leaver Dept.","2021","30-39","Project Delivery","Science and Engineering","10","[c]","38110","35570"
"Leaver Dept.","2021","30-39","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Property","10","[c]","31610","32300"
"Leaver Dept.","2021","30-39","Property","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","Security","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Commercial","15","[c]","35200","32250"
"Leaver Dept.","2021","30-39","Unknown","Communications","15","[c]","44110","44130"
"Leaver Dept.","2021","30-39","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Digital, Data and Technology","15","[c]","41970","37280"
"Leaver Dept.","2021","30-39","Unknown","Finance","10","[c]","51100","50130"
"Leaver Dept.","2021","30-39","Unknown","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Intelligence Analysis","20","[c]","38780","37640"
"Leaver Dept.","2021","30-39","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
