"Status","Year","Disability","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Devon CC","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Devon CC","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Dorset CC","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Dorset CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Dorset CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Gloucestershire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Gloucestershire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Plymouth","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Plymouth","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Somerset","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Somerset","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Swindon","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Swindon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Swindon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Wiltshire","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Wiltshire","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","Female","130","[c]","37020","32000"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","Male","105","[c]","39850","32000"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Cardiff and Vale of Glamorgan","Female","85","[c]","30040","27570"
"Leaver Dept.","2021","Declared non-disabled","Wales","Cardiff and Vale of Glamorgan","Male","60","[c]","37150","31000"
"Leaver Dept.","2021","Declared non-disabled","Wales","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Central Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Central Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Flintshire and Wrexham","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Gwent Valleys","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Gwynedd","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Gwynedd","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Monmouthshire and Newport","Female","35","[c]","34350","30150"
"Leaver Dept.","2021","Declared non-disabled","Wales","Monmouthshire and Newport","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Powys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Powys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Powys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","South West Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","South West Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","Swansea","Female","55","[c]","27400","26080"
"Leaver Dept.","2021","Declared non-disabled","Wales","Swansea","Male","45","[c]","27970","21770"
"Leaver Dept.","2021","Declared non-disabled","Wales","Swansea","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Birmingham","Female","90","[c]","26810","22570"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Birmingham","Male","85","[c]","29000","23900"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Coventry","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Coventry","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Coventry","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Dudley","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Dudley","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Dudley","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Sandwell","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Sandwell","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Shropshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Shropshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Shropshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Solihull","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Solihull","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Solihull","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Staffordshire CC","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Staffordshire CC","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Stoke-on-Trent","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Stoke-on-Trent","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Telford and Wrekin","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Walsall","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Walsall","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Walsall","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Warwickshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Warwickshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Wolverhampton","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Wolverhampton","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Worcestershire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Worcestershire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Worcestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Bradford","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Bradford","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Bradford","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Calderdale and Kirklees","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Kingston upon Hull, City of","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Leeds","Female","80","[c]","33960","28270"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Leeds","Male","65","[c]","34200","31860"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Leeds","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","North and North East Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Sheffield","Female","60","[c]","33790","30830"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Sheffield","Male","40","[c]","35600","31990"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Wakefield","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Wakefield","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","York","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","York","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","York","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Derby","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Derby","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Leicester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Leicester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Nottingham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Nottingham","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","West Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Bedford","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Bedford","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Luton","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Luton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Peterborough","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Peterborough","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Southend-on-Sea","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Suffolk","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Suffolk","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Thurrock","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Thurrock","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","West Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","West Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Barnet","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Barnet","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Brent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Brent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Bromley","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Bromley","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Croydon","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Croydon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Ealing","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Ealing","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Enfield","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Enfield","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Kensington & Chelsea and Hammersmith & Fulham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Lambeth","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Lambeth","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Wandsworth","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Wandsworth","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Westminster","Female","125","[c]","45470","42460"
"Leaver Dept.","2021","Undeclared","London","Westminster","Male","110","[c]","43750","40280"
"Leaver Dept.","2021","Undeclared","North East (England)","Darlington","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","Darlington","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","Durham CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","Durham CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","Northumberland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","Northumberland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","South Teesside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","South Teesside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","Sunderland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","Sunderland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","Tyneside","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","Tyneside","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Blackpool","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Blackpool","Male","[c]","[c]","[c]","[c]"
