"Status","Year","Age","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Digital, Data & Technology","Cumbria","10","10","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Derbyshire and Nottinghamshire","70","70","40170","36740"
"In post","2021","40-49","Digital, Data & Technology","Devon","400","375","41930","39750"
"In post","2021","40-49","Digital, Data & Technology","Dorset and Somerset","70","65","40480","42510"
"In post","2021","40-49","Digital, Data & Technology","East Anglia","50","50","35900","32960"
"In post","2021","40-49","Digital, Data & Technology","East Wales","290","290","43780","42500"
"In post","2021","40-49","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Eastern Scotland","80","80","41020","36780"
"In post","2021","40-49","Digital, Data & Technology","Essex","75","75","41110","38630"
"In post","2021","40-49","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","195","190","42080","40000"
"In post","2021","40-49","Digital, Data & Technology","Greater Manchester","95","95","41300","38630"
"In post","2021","40-49","Digital, Data & Technology","Hampshire and Isle of Wight","85","85","38340","36030"
"In post","2021","40-49","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","25","25","36520","30780"
"In post","2021","40-49","Digital, Data & Technology","Highlands and Islands","5","5","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Inner London - East","365","360","57090","56340"
"In post","2021","40-49","Digital, Data & Technology","Inner London - West","515","505","52850","53130"
"In post","2021","40-49","Digital, Data & Technology","Kent","5","5","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Lancashire","20","20","35480","31810"
"In post","2021","40-49","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","20","20","35800","36320"
"In post","2021","40-49","Digital, Data & Technology","Lincolnshire","10","10","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Merseyside","80","80","39680","37960"
"In post","2021","40-49","Digital, Data & Technology","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","North Yorkshire","50","50","42540","39050"
"In post","2021","40-49","Digital, Data & Technology","Northern Ireland","10","10","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Northumberland and Tyne and Wear","200","195","42100","38630"
"In post","2021","40-49","Digital, Data & Technology","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Outer London - South","15","15","46790","41900"
"In post","2021","40-49","Digital, Data & Technology","Outer London - West and North West","55","55","43800","43640"
"In post","2021","40-49","Digital, Data & Technology","Overseas","5","5","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Shropshire and Staffordshire","100","95","41350","38630"
"In post","2021","40-49","Digital, Data & Technology","South Yorkshire","60","55","48230","48490"
"In post","2021","40-49","Digital, Data & Technology","Southern Scotland","65","65","40400","39410"
"In post","2021","40-49","Digital, Data & Technology","Surrey, East and West Sussex","75","75","40590","38630"
"In post","2021","40-49","Digital, Data & Technology","Tees Valley and Durham","35","35","39240","37100"
"In post","2021","40-49","Digital, Data & Technology","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","West Central Scotland","25","25","44160","39450"
"In post","2021","40-49","Digital, Data & Technology","West Midlands","150","150","44950","40490"
"In post","2021","40-49","Digital, Data & Technology","West Wales and The Valleys","230","225","42480","41090"
"In post","2021","40-49","Digital, Data & Technology","West Yorkshire","125","120","39650","36820"
"In post","2021","40-49","Finance","Bedfordshire and Hertfordshire","35","30","48630","45290"
"In post","2021","40-49","Finance","Berkshire, Buckinghamshire and Oxfordshire","70","65","39970","35300"
"In post","2021","40-49","Finance","Cheshire","10","10","[c]","[c]"
"In post","2021","40-49","Finance","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Cumbria","5","5","[c]","[c]"
"In post","2021","40-49","Finance","Derbyshire and Nottinghamshire","50","50","40470","38630"
"In post","2021","40-49","Finance","Devon","25","25","43050","38610"
"In post","2021","40-49","Finance","Dorset and Somerset","10","10","[c]","[c]"
"In post","2021","40-49","Finance","East Anglia","40","35","35240","33000"
"In post","2021","40-49","Finance","East Wales","55","55","39340","36030"
"In post","2021","40-49","Finance","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Eastern Scotland","40","40","35810","33650"
"In post","2021","40-49","Finance","Essex","40","35","27920","25560"
"In post","2021","40-49","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","270","255","42830","40470"
"In post","2021","40-49","Finance","Greater Manchester","80","75","39370","37300"
"In post","2021","40-49","Finance","Hampshire and Isle of Wight","100","95","39190","33300"
"In post","2021","40-49","Finance","Herefordshire, Worcestershire and Warwickshire","15","15","38220","36520"
"In post","2021","40-49","Finance","Highlands and Islands","5","5","[c]","[c]"
"In post","2021","40-49","Finance","Inner London - East","125","120","50700","46850"
"In post","2021","40-49","Finance","Inner London - West","510","495","54280","53400"
"In post","2021","40-49","Finance","Kent","5","5","[c]","[c]"
"In post","2021","40-49","Finance","Lancashire","40","35","39420","35680"
"In post","2021","40-49","Finance","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Lincolnshire","5","5","[c]","[c]"
"In post","2021","40-49","Finance","Merseyside","65","60","36710","33280"
"In post","2021","40-49","Finance","North Yorkshire","50","50","41350","37620"
"In post","2021","40-49","Finance","Northern Ireland","10","10","43060","42220"
"In post","2021","40-49","Finance","Northumberland and Tyne and Wear","120","115","40140","38630"
"In post","2021","40-49","Finance","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Outer London - South","30","30","51490","41930"
"In post","2021","40-49","Finance","Outer London - West and North West","25","25","43790","41950"
"In post","2021","40-49","Finance","Overseas","5","5","[c]","[c]"
"In post","2021","40-49","Finance","Shropshire and Staffordshire","50","45","42780","39600"
"In post","2021","40-49","Finance","South Yorkshire","25","25","38520","36960"
"In post","2021","40-49","Finance","Southern Scotland","45","40","38580","33930"
"In post","2021","40-49","Finance","Surrey, East and West Sussex","75","70","33990","31810"
"In post","2021","40-49","Finance","Tees Valley and Durham","20","20","39180","36960"
"In post","2021","40-49","Finance","West Central Scotland","95","85","25410","21440"
"In post","2021","40-49","Finance","West Midlands","90","90","41280","37100"
"In post","2021","40-49","Finance","West Wales and The Valleys","60","60","35630","32670"
"In post","2021","40-49","Finance","West Yorkshire","160","140","34690","28970"
"In post","2021","40-49","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","55","50","25930","21050"
"In post","2021","40-49","Grants Management","Cheshire","20","15","27890","25190"
"In post","2021","40-49","Grants Management","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Grants Management","Cumbria","240","210","24720","21050"
"In post","2021","40-49","Grants Management","Derbyshire and Nottinghamshire","20","20","25790","25680"
"In post","2021","40-49","Grants Management","Devon","65","60","27600","25610"
"In post","2021","40-49","Grants Management","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Grants Management","East Anglia","15","15","25550","25830"
"In post","2021","40-49","Grants Management","Essex","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","30380","28730"
"In post","2021","40-49","Grants Management","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Grants Management","Herefordshire, Worcestershire and Warwickshire","25","25","27510","25500"
"In post","2021","40-49","Grants Management","Kent","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Grants Management","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Grants Management","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Grants Management","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Grants Management","North Yorkshire","25","20","26780","25190"
"In post","2021","40-49","Grants Management","Northumberland and Tyne and Wear","75","70","25540","24920"
"In post","2021","40-49","Grants Management","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Grants Management","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Grants Management","West Yorkshire","10","10","29250","26580"
"In post","2021","40-49","Human Resources","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2021","40-49","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","35","35","39790","39810"
"In post","2021","40-49","Human Resources","Cheshire","25","25","44740","45480"
"In post","2021","40-49","Human Resources","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Cumbria","15","15","36770","30990"
"In post","2021","40-49","Human Resources","Derbyshire and Nottinghamshire","135","130","39410","38400"
"In post","2021","40-49","Human Resources","Devon","40","40","39270","33740"
"In post","2021","40-49","Human Resources","Dorset and Somerset","20","20","36290","33290"
"In post","2021","40-49","Human Resources","East Anglia","25","25","34860","31610"
"In post","2021","40-49","Human Resources","East Wales","105","95","40660","36840"
"In post","2021","40-49","Human Resources","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Eastern Scotland","80","75","36690","35230"
"In post","2021","40-49","Human Resources","Essex","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","240","220","40040","36990"
"In post","2021","40-49","Human Resources","Greater Manchester","160","155","37280","32060"
"In post","2021","40-49","Human Resources","Hampshire and Isle of Wight","60","55","40790","35910"
"In post","2021","40-49","Human Resources","Herefordshire, Worcestershire and Warwickshire","40","40","38310","33520"
"In post","2021","40-49","Human Resources","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Inner London - East","115","110","54640","49740"
"In post","2021","40-49","Human Resources","Inner London - West","475","460","50850","51250"
"In post","2021","40-49","Human Resources","Kent","15","15","35380","32730"
"In post","2021","40-49","Human Resources","Lancashire","60","55","31930","26670"
"In post","2021","40-49","Human Resources","Leicestershire, Rutland and Northamptonshire","10","10","29830","29560"
"In post","2021","40-49","Human Resources","Lincolnshire","10","10","[c]","[c]"
"In post","2021","40-49","Human Resources","Merseyside","75","70","37110","32960"
"In post","2021","40-49","Human Resources","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","North Yorkshire","30","30","40870","38180"
"In post","2021","40-49","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Northumberland and Tyne and Wear","120","110","30640","25550"
"In post","2021","40-49","Human Resources","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Outer London - South","25","25","53380","52570"
"In post","2021","40-49","Human Resources","Outer London - West and North West","15","15","40580","36390"
"In post","2021","40-49","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2021","40-49","Human Resources","South Yorkshire","35","30","41760","47640"
"In post","2021","40-49","Human Resources","Southern Scotland","25","25","37980","33930"
"In post","2021","40-49","Human Resources","Surrey, East and West Sussex","45","40","30180","28130"
"In post","2021","40-49","Human Resources","Tees Valley and Durham","15","15","33830","33090"
"In post","2021","40-49","Human Resources","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","West Central Scotland","145","140","27070","21580"
