"Status","Year","Parent_department","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Ministry of Justice","Mid Lancashire","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Mid Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Mid Lancashire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Mid Lancashire","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Mid Lancashire","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Milton Keynes","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Milton Keynes","AA/AO","AO","40","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Milton Keynes","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Milton Keynes","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Milton Keynes","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Milton Keynes","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Monmouthshire and Newport","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Monmouthshire and Newport","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Monmouthshire and Newport","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Monmouthshire and Newport","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Monmouthshire and Newport","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Monmouthshire and Newport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North and North East Lincolnshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North and North East Lincolnshire","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North and West Norfolk","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North and West Norfolk","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North and West Norfolk","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North and West Norfolk","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North Hampshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North Hampshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North Hampshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North Hampshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North Hampshire","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North Nottinghamshire","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North Nottinghamshire","AA/AO","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North Nottinghamshire","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North Yorkshire CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North Yorkshire CC","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North Yorkshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Northumberland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Northumberland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Northumberland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Norwich and East Norfolk","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Norwich and East Norfolk","AA/AO","AO","50","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Norwich and East Norfolk","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Norwich and East Norfolk","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Norwich and East Norfolk","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Norwich and East Norfolk","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Norwich and East Norfolk","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Nottingham","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Nottingham","AA/AO","AO","80","[c]","19200","18880"
"Leaver CS","2021","Ministry of Justice","Nottingham","EO","EO","15","[c]","21220","21170"
"Leaver CS","2021","Ministry of Justice","Nottingham","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Nottingham","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Nottingham","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Nottingham","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Oxfordshire","AA/AO","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Oxfordshire","AA/AO","AO","55","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Oxfordshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Oxfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Oxfordshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Oxfordshire","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Peterborough","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Peterborough","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Peterborough","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Peterborough","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Plymouth","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Plymouth","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Plymouth","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Portsmouth","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Portsmouth","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Portsmouth","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Portsmouth","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Portsmouth","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Portsmouth","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Redbridge and Waltham Forest","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Redbridge and Waltham Forest","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Redbridge and Waltham Forest","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Sandwell","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Sefton","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Sheffield","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Sheffield","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Sheffield","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Sheffield","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Sheffield","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Sheffield","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Shropshire CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Shropshire CC","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Shropshire CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Shropshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Somerset","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Somerset","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Somerset","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South and West Derbyshire","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South and West Derbyshire","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South and West Derbyshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South and West Derbyshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South and West Derbyshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South and West Derbyshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Hampshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Hampshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Nottinghamshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Nottinghamshire","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Nottinghamshire","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Teesside","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Teesside","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Teesside","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Teesside","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South West Wales","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South West Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South West Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Southampton","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Southampton","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Southampton","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Southampton","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Southampton","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Southend-on-Sea","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Staffordshire CC","AA/AO","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Staffordshire CC","AA/AO","AO","125","[c]","19990","18890"
"Leaver CS","2021","Ministry of Justice","Staffordshire CC","EO","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Staffordshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Staffordshire CC","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Staffordshire CC","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Staffordshire CC","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Stoke-on-Trent","AA/AO","AO","35","[c]","18950","18880"
"Leaver CS","2021","Ministry of Justice","Stoke-on-Trent","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Stoke-on-Trent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Stoke-on-Trent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Stoke-on-Trent","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Suffolk","AA/AO","AA","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Suffolk","AA/AO","AO","55","[c]","20560","18880"
"Leaver CS","2021","Ministry of Justice","Suffolk","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Suffolk","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Suffolk","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Suffolk","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Sunderland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Sunderland","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Sunderland","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Swansea","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Swansea","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Swansea","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Swansea","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Swansea","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Swansea","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Swindon","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Swindon","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Swindon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Telford and Wrekin","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Torbay","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Torbay","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Torbay","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tower Hamlets","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tower Hamlets","AA/AO","AO","10","[c]","22740","22680"
"Leaver CS","2021","Ministry of Justice","Tower Hamlets","EO","EO","10","[c]","25900","26410"
"Leaver CS","2021","Ministry of Justice","Tower Hamlets","G6/G7","G7","15","[c]","65260","65140"
"Leaver CS","2021","Ministry of Justice","Tower Hamlets","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tower Hamlets","SEO/HEO","HEO","10","[c]","32460","30850"
"Leaver CS","2021","Ministry of Justice","Tower Hamlets","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tower Hamlets","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tyneside","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tyneside","AA/AO","AO","20","[c]","19600","19700"
"Leaver CS","2021","Ministry of Justice","Tyneside","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tyneside","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tyneside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tyneside","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wakefield","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wakefield","AA/AO","AO","35","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wakefield","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wakefield","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wakefield","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wakefield","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wakefield","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wakefield","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Walsall","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Walsall","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Walsall","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wandsworth","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wandsworth","AA/AO","AO","50","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wandsworth","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wandsworth","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wandsworth","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Warrington","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Warrington","AA/AO","AO","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Warrington","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Warrington","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Warrington","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Warrington","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Warwickshire","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Warwickshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Warwickshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Warwickshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Warwickshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Warwickshire","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Cumbria","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Cumbria","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Cumbria","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Cumbria","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Cumbria","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Cumbria","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Cumbria","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Northamptonshire","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Northamptonshire","AA/AO","AO","50","[c]","19070","18880"
"Leaver CS","2021","Ministry of Justice","West Northamptonshire","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Northamptonshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Northamptonshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Surrey","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Surrey","AA/AO","AO","35","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Surrey","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Surrey","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Surrey","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Surrey","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Surrey","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Sussex (North East)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Sussex (South West)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Sussex (South West)","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Sussex (South West)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Sussex (South West)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Sussex (South West)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Westminster","AA/AO","AA","10","[c]","19860","19880"
"Leaver CS","2021","Ministry of Justice","Westminster","AA/AO","AO","35","[c]","22860","22680"
"Leaver CS","2021","Ministry of Justice","Westminster","EO","EO","50","[c]","26630","26410"
"Leaver CS","2021","Ministry of Justice","Westminster","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Westminster","G6/G7","G7","45","[c]","60190","58850"
"Leaver CS","2021","Ministry of Justice","Westminster","SCS level","SCS level","10","[c]","105800","97140"
"Leaver CS","2021","Ministry of Justice","Westminster","SEO/HEO","HEO","55","[c]","31450","30850"
"Leaver CS","2021","Ministry of Justice","Westminster","SEO/HEO","SEO","40","[c]","40570","40480"
"Leaver CS","2021","Ministry of Justice","Westminster","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wiltshire","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wiltshire","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wiltshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wiltshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wiltshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wirral","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wirral","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wirral","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wirral","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wolverhampton","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wolverhampton","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wolverhampton","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wolverhampton","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Worcestershire","AA/AO","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Worcestershire","AA/AO","AO","80","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Worcestershire","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Worcestershire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Worcestershire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Worcestershire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Worcestershire","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","York","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","York","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","York","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","York","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","York","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
