"Status","Year","Function_of_post","Parent_department","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","100","[c]","26360","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Eastern Scotland","Heterosexual / straight","340","[c]","24010","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Eastern Scotland","LGBO","35","[c]","25740","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Eastern Scotland","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Eastern Scotland","Unknown","40","[c]","24010","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Essex","Heterosexual / straight","330","[c]","28020","29290"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Essex","LGBO","30","[c]","28540","29290"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Essex","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Essex","Unknown","35","[c]","27900","29290"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","375","[c]","26440","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","45","[c]","26690","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","30","[c]","25520","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","45","[c]","27260","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Greater Manchester","Heterosexual / straight","730","[c]","27780","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Greater Manchester","LGBO","90","[c]","26350","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Greater Manchester","Undeclared","45","[c]","28650","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Greater Manchester","Unknown","110","[c]","27290","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Hampshire and Isle of Wight","Heterosexual / straight","290","[c]","26400","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Hampshire and Isle of Wight","LGBO","35","[c]","25790","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Hampshire and Isle of Wight","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Hampshire and Isle of Wight","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","115","[c]","26040","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Highlands and Islands","Heterosexual / straight","55","[c]","24980","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Highlands and Islands","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Highlands and Islands","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Inner London - East","Heterosexual / straight","765","[c]","29920","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Inner London - East","LGBO","75","[c]","29970","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Inner London - East","Undeclared","55","[c]","29930","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Inner London - East","Unknown","100","[c]","30500","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Inner London - West","Heterosexual / straight","355","[c]","32550","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Inner London - West","LGBO","35","[c]","31130","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Inner London - West","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Inner London - West","Unknown","85","[c]","36290","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Kent","Heterosexual / straight","415","[c]","28010","29290"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Kent","LGBO","50","[c]","28250","29290"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Kent","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Kent","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Lancashire","Heterosexual / straight","675","[c]","23240","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Lancashire","LGBO","80","[c]","22530","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Lancashire","Undeclared","35","[c]","22650","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Lancashire","Unknown","135","[c]","22930","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","290","[c]","25570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Unknown","60","[c]","26180","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Lincolnshire","Heterosexual / straight","55","[c]","27200","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Lincolnshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Merseyside","Heterosexual / straight","225","[c]","25280","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Merseyside","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Merseyside","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Merseyside","Unknown","30","[c]","26280","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","North Eastern Scotland","Heterosexual / straight","40","[c]","26700","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","North Eastern Scotland","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","North Eastern Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","North Yorkshire","Heterosexual / straight","85","[c]","26880","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","North Yorkshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Northumberland and Tyne and Wear","Heterosexual / straight","905","[c]","24240","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Northumberland and Tyne and Wear","LGBO","85","[c]","24070","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Northumberland and Tyne and Wear","Undeclared","50","[c]","27470","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Northumberland and Tyne and Wear","Unknown","135","[c]","25190","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Outer London - East and North East","Heterosexual / straight","555","[c]","29880","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Outer London - East and North East","LGBO","35","[c]","29800","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Outer London - East and North East","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Outer London - East and North East","Unknown","75","[c]","30490","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Outer London - South","Heterosexual / straight","260","[c]","29640","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Outer London - South","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Outer London - South","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Outer London - South","Unknown","35","[c]","30010","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Outer London - West and North West","Heterosexual / straight","560","[c]","30350","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Outer London - West and North West","LGBO","35","[c]","30550","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Outer London - West and North West","Undeclared","35","[c]","30890","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Outer London - West and North West","Unknown","90","[c]","30710","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Shropshire and Staffordshire","Heterosexual / straight","235","[c]","26650","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Shropshire and Staffordshire","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Shropshire and Staffordshire","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Shropshire and Staffordshire","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","South Yorkshire","Heterosexual / straight","365","[c]","25100","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions","South Yorkshire","LGBO","40","[c]","24250","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions","South Yorkshire","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","South Yorkshire","Unknown","45","[c]","26330","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Southern Scotland","Heterosexual / straight","105","[c]","26200","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Southern Scotland","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Southern Scotland","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Southern Scotland","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Surrey, East and West Sussex","Heterosexual / straight","530","[c]","26220","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Surrey, East and West Sussex","LGBO","80","[c]","27120","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Surrey, East and West Sussex","Undeclared","35","[c]","26070","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Surrey, East and West Sussex","Unknown","65","[c]","26410","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Tees Valley and Durham","Heterosexual / straight","190","[c]","22450","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Tees Valley and Durham","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Tees Valley and Durham","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Tees Valley and Durham","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Unknown","Heterosexual / straight","235","[c]","28420","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Unknown","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Unknown","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Unknown","Unknown","50","[c]","31620","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","West Central Scotland","Heterosexual / straight","225","[c]","24420","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","West Central Scotland","LGBO","40","[c]","24440","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","West Central Scotland","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","West Central Scotland","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","West Midlands","Heterosexual / straight","460","[c]","25600","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","West Midlands","LGBO","45","[c]","25620","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","West Midlands","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","West Midlands","Unknown","60","[c]","27750","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","West Wales and The Valleys","Heterosexual / straight","275","[c]","24230","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions","West Wales and The Valleys","LGBO","35","[c]","24020","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions","West Wales and The Valleys","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","West Wales and The Valleys","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","West Yorkshire","Heterosexual / straight","720","[c]","26960","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","West Yorkshire","LGBO","90","[c]","26490","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","West Yorkshire","Undeclared","45","[c]","26450","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","West Yorkshire","Unknown","115","[c]","28560","27570"
"New entrant CS","2021","Unknown","Department of Health and Social Care","Bedfordshire and Hertfordshire","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care","Inner London - East","Heterosexual / straight","105","[c]","39420","34830"
"New entrant CS","2021","Unknown","Department of Health and Social Care","Inner London - East","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care","Inner London - East","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care","Inner London - West","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","East Wales","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Eastern Scotland","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Greater Manchester","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Hampshire and Isle of Wight","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Inner London - West","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Merseyside","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Northern Ireland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Northumberland and Tyne and Wear","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Southern Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Unknown","Unknown","320","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","West Yorkshire","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Treasury","Inner London - West","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Treasury","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Treasury","Inner London - West","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Treasury","Inner London - West","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Bedfordshire and Hertfordshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Devon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","East Anglia","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","East Anglia","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","East Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","East Wales","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","East Yorkshire and Northern Lincolnshire","Unknown","50","[c]","22720","21430"
"New entrant CS","2021","Unknown","Home Office","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Eastern Scotland","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Essex","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Essex","Unknown","40","[c]","22530","21430"
"New entrant CS","2021","Unknown","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Greater Manchester","Heterosexual / straight","45","[c]","34600","27380"
"New entrant CS","2021","Unknown","Home Office","Greater Manchester","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Greater Manchester","Unknown","95","[c]","31130","24880"
"New entrant CS","2021","Unknown","Home Office","Hampshire and Isle of Wight","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
