"Status","Year","Age","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Cabinet Office","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","South East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chancellor's other departments","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chancellor's other departments","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chancellor's other departments","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chancellor's other departments","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chancellor's other departments","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Charity Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Charity Commission","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Charity Commission","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Charity Commission","North West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Charity Commission","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Charity Commission","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Competition and Markets Authority","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Competition and Markets Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","South West (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Wales","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Digital, Culture, Media and Sport","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Digital, Culture, Media and Sport","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Digital, Culture, Media and Sport","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Digital, Culture, Media and Sport","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Digital, Culture, Media and Sport","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","North East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","North West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","London","Undeclared","[c]","[c]","[c]","[c]"
