"Status","Year","Ethnicity","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","White","Security","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Security","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Social Research","London","AA/AO","5","5","[c]","[c]"
"In post","2021","White","Social Research","London","EO","15","15","[c]","[c]"
"In post","2021","White","Social Research","London","G6/G7","150","140","59850","58490"
"In post","2021","White","Social Research","London","SCS level","5","5","[c]","[c]"
"In post","2021","White","Social Research","London","SEO/HEO","170","165","38460","39970"
"In post","2021","White","Social Research","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Social Research","Outside London","EO","15","15","[c]","[c]"
"In post","2021","White","Social Research","Outside London","G6/G7","115","110","51530","49120"
"In post","2021","White","Social Research","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","White","Social Research","Outside London","SEO/HEO","440","415","37660","37020"
"In post","2021","White","Statistics","London","AA/AO","5","5","[c]","[c]"
"In post","2021","White","Statistics","London","EO","55","50","30340","30270"
"In post","2021","White","Statistics","London","G6/G7","245","235","59910","59160"
"In post","2021","White","Statistics","London","SCS level","25","25","[c]","[c]"
"In post","2021","White","Statistics","London","SEO/HEO","260","255","39070","39800"
"In post","2021","White","Statistics","Outside London","AA/AO","15","15","[c]","[c]"
"In post","2021","White","Statistics","Outside London","EO","110","105","26180","26290"
"In post","2021","White","Statistics","Outside London","G6/G7","260","250","54680","52580"
"In post","2021","White","Statistics","Outside London","SCS level","25","20","[c]","[c]"
"In post","2021","White","Statistics","Outside London","SEO/HEO","450","435","35590","36480"
"In post","2021","White","Statistics","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Statistics","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Tax","London","AA/AO","15","15","[c]","[c]"
"In post","2021","White","Tax","London","EO","130","120","31110","32520"
"In post","2021","White","Tax","London","G6/G7","330","305","63540","59160"
"In post","2021","White","Tax","London","SCS level","40","35","86170","82240"
"In post","2021","White","Tax","London","SEO/HEO","475","450","39470","39800"
"In post","2021","White","Tax","Outside London","AA/AO","1180","1100","20250","20140"
"In post","2021","White","Tax","Outside London","EO","1990","1815","26180","25560"
"In post","2021","White","Tax","Outside London","G6/G7","1695","1620","55450","52580"
"In post","2021","White","Tax","Outside London","SCS level","35","35","78320","76430"
"In post","2021","White","Tax","Outside London","SEO/HEO","4080","3835","33980","31810"
"In post","2021","White","Tax","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","London","AA/AO","550","510","24580","25110"
"In post","2021","White","Unknown","London","EO","2005","1900","30580","31060"
"In post","2021","White","Unknown","London","G6/G7","2030","1975","59950","57460"
"In post","2021","White","Unknown","London","SCS level","565","555","93980","82070"
"In post","2021","White","Unknown","London","SEO/HEO","1770","1735","38000","37490"
"In post","2021","White","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Outside London","AA/AO","24395","21075","21120","21010"
"In post","2021","White","Unknown","Outside London","EO","35430","31795","27660","27570"
"In post","2021","White","Unknown","Outside London","G6/G7","4570","4390","59190","59590"
"In post","2021","White","Unknown","Outside London","SCS level","340","330","89950","83230"
"In post","2021","White","Unknown","Outside London","SEO/HEO","12885","12190","35760","34290"
"In post","2021","White","Unknown","Outside London","Unknown","25","20","[c]","[c]"
"In post","2021","White","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Overseas","EO","10","10","[c]","[c]"
"In post","2021","White","Unknown","Overseas","G6/G7","15","15","[c]","[c]"
"In post","2021","White","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Overseas","SEO/HEO","30","30","[c]","[c]"
"In post","2021","White","Unknown","Overseas","Unknown","145","145","[c]","[c]"
"In post","2021","White","Unknown","Unknown","AA/AO","95","85","21440","21010"
"In post","2021","White","Unknown","Unknown","EO","345","325","27610","27570"
"In post","2021","White","Unknown","Unknown","G6/G7","95","90","55610","54700"
"In post","2021","White","Unknown","Unknown","SCS level","5","5","[c]","[c]"
"In post","2021","White","Unknown","Unknown","SEO/HEO","175","170","34750","33580"
"In post","2021","White","Veterinarian","London","G6/G7","20","20","[c]","[c]"
"In post","2021","White","Veterinarian","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Veterinarian","London","SEO/HEO","15","15","[c]","[c]"
"In post","2021","White","Veterinarian","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Veterinarian","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Veterinarian","Outside London","G6/G7","95","90","55730","54360"
"In post","2021","White","Veterinarian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Veterinarian","Outside London","SEO/HEO","205","195","40900","37910"
"Leaver CS","2021","Asian","Commercial","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Corporate Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Corporate Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Corporate Finance","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Corporate Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Corporate Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Corporate Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data and Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data and Technology","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data and Technology","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data and Technology","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data and Technology","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data and Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data and Technology","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Economics","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Economics","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Economics","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Economics","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Economics","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Economics","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Economics","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Economics","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Economics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Economics","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
