"Status","Year","Profession_of_post","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Other","South East (England)","Milton Keynes","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","North Hampshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","Oxfordshire","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","Portsmouth","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","South Hampshire","Heterosexual / straight","35","[c]","30390","32670"
"Leaver CS","2021","Other","South East (England)","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","South Hampshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","West Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","West Surrey","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South East (England)","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","60","[c]","36980","32720"
"Leaver CS","2021","Other","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Bournemouth and Poole","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Bournemouth and Poole","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Bournemouth and Poole","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Bristol, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Devon CC","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Dorset CC","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Dorset CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Dorset CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Dorset CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Gloucestershire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Plymouth","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Somerset","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Swindon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Swindon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Wiltshire","Heterosexual / straight","35","[c]","27590","21580"
"Leaver CS","2021","Other","South West (England)","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West (England)","Wiltshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Unknown","Unknown","Unknown","145","[c]","35210","32400"
"Leaver CS","2021","Other","Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","Central Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","Conwy and Denbighshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","Flintshire and Wrexham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","Isle of Anglesey","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","Isle of Anglesey","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","Monmouthshire and Newport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","Powys","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","Powys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","Powys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","Powys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","Swansea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wales","Swansea","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","Birmingham","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","Birmingham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","Dudley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","Dudley","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","Herefordshire, County of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","Shropshire CC","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","Shropshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","Shropshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","Shropshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","Solihull","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","Solihull","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","Staffordshire CC","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","Telford and Wrekin","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","Warwickshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Midlands (England)","Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","East Riding of Yorkshire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","East Riding of Yorkshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","Kingston upon Hull, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","Leeds","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","Leeds","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","Leeds","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","Leeds","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","North Yorkshire CC","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","North Yorkshire CC","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","Sheffield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","Wakefield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","York","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","York","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","York","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Yorkshire and The Humber","York","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","London","Westminster","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Planning","London","Westminster","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","London","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","Wales","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","Wales","Monmouthshire and Newport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","Wales","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","South West (England)","Bristol, City of","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","South West (England)","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","South West (England)","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","South West (England)","Bristol, City of","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Policy","East Midlands (England)","Nottingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","East Midlands (England)","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","East Midlands (England)","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","East Midlands (England)","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","East of England","Cambridgeshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","East of England","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","East of England","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","East of England","Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","East of England","Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","Camden and City of London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","Croydon","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","Croydon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","Croydon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","Hackney and Newham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","Hounslow and Richmond upon Thames","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","Lambeth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","Lambeth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","Tower Hamlets","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","Westminster","Heterosexual / straight","270","[c]","50610","49340"
"Leaver CS","2021","Policy","London","Westminster","LGBO","40","[c]","57550","51900"
"Leaver CS","2021","Policy","London","Westminster","Undeclared","35","[c]","49600","51580"
"Leaver CS","2021","Policy","London","Westminster","Unknown","230","[c]","41330","34660"
"Leaver CS","2021","Policy","North East (England)","Darlington","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North East (England)","Darlington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North East (England)","Durham CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North East (England)","Durham CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North East (England)","Tyneside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North East (England)","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North East (England)","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","Cheshire East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","Lancaster and Wyre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","Liverpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","Manchester","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","Sefton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","Sefton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","North West (England)","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Northern Ireland","Belfast","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Northern Ireland","Belfast","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Northern Ireland","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Scotland","Aberdeen City and Aberdeenshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Scotland","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Scotland","City of Edinburgh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Scotland","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Scotland","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Scotland","Glasgow City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Scotland","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Scotland","Perth and Kinross and Stirling","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Scotland","Perth and Kinross and Stirling","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Scotland","Perth and Kinross and Stirling","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Scotland","South Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Scotland","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Scotland","South Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","Berkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","Buckinghamshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","Buckinghamshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","Central Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","Portsmouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","South Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","Southampton","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","Southampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","West Sussex (North East)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South East (England)","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","Bristol, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","Bristol, City of","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","Swindon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","Swindon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","Wiltshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West (England)","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","20","[c]","[c]","[c]"
