"Status","Year","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Criminal Injuries Compensation Authority","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Criminal Injuries Compensation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Commercial Service","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Office and Procurator Fiscal Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Office and Procurator Fiscal Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Office and Procurator Fiscal Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Office and Procurator Fiscal Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service Inspectorate","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Crown Prosecution Service Inspectorate","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","EO","Female","40","[c]","21830","20960"
"Leaver Dept.","2021","Defence Equipment and Support","EO","Male","50","[c]","22640","21000"
"Leaver Dept.","2021","Defence Equipment and Support","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","G6/G7","Male","35","[c]","52980","52940"
"Leaver Dept.","2021","Defence Equipment and Support","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Equipment and Support","SEO/HEO","Female","95","[c]","31050","31310"
"Leaver Dept.","2021","Defence Equipment and Support","SEO/HEO","Male","135","[c]","32450","32490"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Defence Science and Technology Laboratory","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Female","90","[c]","55300","53600"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Male","100","[c]","56550","53600"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Female","95","[c]","35320","33640"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Male","100","[c]","35820","34240"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","G6/G7","Female","50","[c]","56070","52600"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","G6/G7","Male","35","[c]","54080","52360"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education (excl. agencies)","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education (excl. agencies)","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education (excl. agencies)","G6/G7","Female","35","[c]","57170","54400"
"Leaver Dept.","2021","Department for Education (excl. agencies)","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education (excl. agencies)","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education (excl. agencies)","SEO/HEO","Female","55","[c]","37670","37100"
"Leaver Dept.","2021","Department for Education (excl. agencies)","SEO/HEO","Male","40","[c]","35800","34840"
"Leaver Dept.","2021","Department for Education (excl. agencies)","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education (excl. agencies)","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Female","30","[c]","29590","28170"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Female","60","[c]","56170","54370"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Male","50","[c]","55390","53870"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Female","140","[c]","35750","34730"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Male","110","[c]","35340","33960"
"Leaver Dept.","2021","Department for International Development","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","G6/G7","Female","45","[c]","55430","51970"
"Leaver Dept.","2021","Department for International Trade","G6/G7","Male","50","[c]","54920","53490"
"Leaver Dept.","2021","Department for International Trade","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","SEO/HEO","Female","60","[c]","34680","32840"
"Leaver Dept.","2021","Department for International Trade","SEO/HEO","Male","75","[c]","35010","34170"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","G6/G7","Male","30","[c]","57880","54760"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","SEO/HEO","Female","50","[c]","38390","35430"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","SEO/HEO","Male","65","[c]","37930","35430"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","AA/AO","Female","200","[c]","21160","21010"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","AA/AO","Male","135","[c]","21220","21010"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","EO","Female","380","[c]","28080","27570"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","EO","Male","265","[c]","28100","27570"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","G6/G7","Female","50","[c]","57040","54070"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","G6/G7","Male","40","[c]","59000","59280"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","SEO/HEO","Female","165","[c]","34410","33450"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","SEO/HEO","Male","110","[c]","35390","35310"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","SEO/HEO","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","AA/AO","Female","30","[c]","20430","21170"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","FCDO Services","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","FCDO Services","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Female","65","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Forestry and Land Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Forestry and Land Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Forestry and Land Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Forestry and Land Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Forestry and Land Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Forestry and Land Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Actuary's Department","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Actuary's Department","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Actuary's Department","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Actuary's Department","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","G6/G7","Female","30","[c]","56830","52030"
"Leaver Dept.","2021","Government Legal Department","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","AA/AO","Female","140","[c]","19910","19930"
"Leaver Dept.","2021","HM Courts and Tribunals Service","AA/AO","Male","60","[c]","20000","19930"
"Leaver Dept.","2021","HM Courts and Tribunals Service","EO","Female","55","[c]","23460","22570"
"Leaver Dept.","2021","HM Courts and Tribunals Service","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","SEO/HEO","Female","50","[c]","33020","32540"
"Leaver Dept.","2021","HM Courts and Tribunals Service","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","AA/AO","Female","85","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","AA/AO","Male","90","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","EO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","SEO/HEO","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Unknown","Female","55","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Prison and Probation Service","Unknown","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","AA/AO","Female","380","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","AA/AO","Male","320","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs (excl. agencies)","EO","Female","175","[c]","[c]","[c]"
