"Status","Year","Disability","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Rail and Road","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Rail and Road","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Rail and Road","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Rail and Road","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Rail and Road","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Office of Rail and Road","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other Cabinet Office Agencies","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland Office","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland Office","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scotland Office","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government","Outside London","AA","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government","Outside London","AO","85","[c]","23180","22220"
"Leaver CS","2021","Declared non-disabled","Scottish Government","Outside London","EO","50","[c]","29780","29190"
"Leaver CS","2021","Declared non-disabled","Scottish Government","Outside London","G6","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government","Outside London","G7","30","[c]","58010","58310"
"Leaver CS","2021","Declared non-disabled","Scottish Government","Outside London","HEO","50","[c]","34780","35110"
"Leaver CS","2021","Declared non-disabled","Scottish Government","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Scottish Government","Outside London","SEO","50","[c]","46340","46600"
"Leaver CS","2021","Declared non-disabled","Scottish Government","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","The National Archives","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Export Finance","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Export Finance","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Export Finance","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Export Finance","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Supreme Court","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Supreme Court","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Supreme Court","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Supreme Court","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","Outside London","AO","35","[c]","19720","19520"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","Outside London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wales Office","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wales Office","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wales Office","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wales Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","Outside London","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","Outside London","G7","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","Outside London","HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Attorney General's Departments","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Competition and Markets Authority","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Competition and Markets Authority","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","Outside London","AO","60","[c]","21060","21010"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","Outside London","EO","50","[c]","27660","27570"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","Outside London","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","Outside London","HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign, Commonwealth and Development Office","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign, Commonwealth and Development Office","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign, Commonwealth and Development Office","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign, Commonwealth and Development Office","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign, Commonwealth and Development Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Foreign, Commonwealth and Development Office","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Land Registry","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Land Registry","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","Outside London","AO","130","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","Outside London","EO","75","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","Outside London","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","Outside London","HEO","45","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Revenue and Customs","Outside London","SEO","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","HM Treasury","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Home Office","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence","Outside London","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence","Outside London","AO","55","[c]","25680","21580"
"Leaver CS","2021","Undeclared","Ministry of Defence","Outside London","EO","50","[c]","28970","27200"
"Leaver CS","2021","Undeclared","Ministry of Defence","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence","Outside London","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence","Outside London","HEO","35","[c]","34150","33300"
"Leaver CS","2021","Undeclared","Ministry of Defence","Outside London","SEO","35","[c]","41390","40860"
"Leaver CS","2021","Undeclared","Ministry of Defence","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Defence","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","London","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","London","AO","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","Outside London","AA","95","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","Outside London","AO","295","[c]","21290","20100"
"Leaver CS","2021","Undeclared","Ministry of Justice","Outside London","EO","60","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","Outside London","HEO","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","Outside London","SEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Ministry of Justice","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other Cabinet Office Agencies","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Government","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Government","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Government","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Government","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scottish Government","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","United Kingdom Statistics Authority","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","United Kingdom Statistics Authority","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wales Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Water Services Regulation Authority","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Water Services Regulation Authority","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Welsh Government","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","London","G7","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","Outside London","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","Outside London","G7","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Attorney General's Departments","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office","London","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office","London","G6","5","[c]","[c]","[c]"
