"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","Science and Engineering","SEO/HEO","SEO","35","[c]","40590","40740"
"Leaver CS","2021","40-49","Security","AA/AO","AA","10","[c]","19580","19560"
"Leaver CS","2021","40-49","Security","AA/AO","AO","10","[c]","30470","28100"
"Leaver CS","2021","40-49","Security","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Social Research","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Statistics","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Statistics","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Statistics","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","AA/AO","AA","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","AA/AO","AO","640","[c]","21200","21010"
"Leaver CS","2021","40-49","Unknown","EO","EO","380","[c]","27970","27570"
"Leaver CS","2021","40-49","Unknown","G6/G7","G6","45","[c]","73250","70880"
"Leaver CS","2021","40-49","Unknown","G6/G7","G7","55","[c]","55380","54910"
"Leaver CS","2021","40-49","Unknown","SCS level","SCS level","35","[c]","95610","87700"
"Leaver CS","2021","40-49","Unknown","SEO/HEO","HEO","120","[c]","34010","33850"
"Leaver CS","2021","40-49","Unknown","SEO/HEO","SEO","65","[c]","40460","39840"
"Leaver CS","2021","40-49","Unknown","Unknown","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Veterinarian","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Veterinarian","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","G6/G7","G7","15","[c]","58570","57530"
"Leaver CS","2021","50-59","Commercial","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","SEO/HEO","SEO","15","[c]","40230","40210"
"Leaver CS","2021","50-59","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","SEO/HEO","HEO","10","[c]","33160","32950"
"Leaver CS","2021","50-59","Communications","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Corporate Finance","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Corporate Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Corporate Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Counter Fraud","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Counter Fraud","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data and Technology","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data and Technology","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data and Technology","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data and Technology","G6/G7","G7","15","[c]","57500","57280"
"Leaver CS","2021","50-59","Digital, Data and Technology","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data and Technology","SEO/HEO","HEO","15","[c]","34180","33100"
"Leaver CS","2021","50-59","Digital, Data and Technology","SEO/HEO","SEO","10","[c]","44360","43750"
"Leaver CS","2021","50-59","Economics","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Economics","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","G6/G7","G7","15","[c]","63290","64720"
"Leaver CS","2021","50-59","Finance","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","SEO/HEO","HEO","15","[c]","34750","33630"
"Leaver CS","2021","50-59","Finance","SEO/HEO","SEO","15","[c]","43870","42240"
"Leaver CS","2021","50-59","Human Resources","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","SEO/HEO","HEO","10","[c]","34330","32430"
"Leaver CS","2021","50-59","Human Resources","SEO/HEO","SEO","15","[c]","45010","46380"
"Leaver CS","2021","50-59","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Inspector of Education and Training","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Inspector of Education and Training","G6/G7","G7","15","[c]","74710","75500"
"Leaver CS","2021","50-59","Inspector of Education and Training","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Intelligence Analysis","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Intelligence Analysis","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Intelligence Analysis","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Internal Audit","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Internal Audit","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Internal Audit","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","International Trade","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","International Trade","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","International Trade","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Knowledge and Information Management","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Knowledge and Information Management","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Knowledge and Information Management","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Knowledge and Information Management","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Knowledge and Information Management","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Knowledge and Information Management","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Knowledge and Information Management","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","G6/G7","G6","15","[c]","72170","72660"
"Leaver CS","2021","50-59","Legal","G6/G7","G7","45","[c]","57690","55610"
"Leaver CS","2021","50-59","Legal","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","SEO/HEO","SEO","30","[c]","44420","43790"
"Leaver CS","2021","50-59","Medicine","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Medicine","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Medicine","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Medicine","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Medicine","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Medicine","SEO/HEO","HEO","10","[c]","36510","37890"
"Leaver CS","2021","50-59","Medicine","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Operational Delivery","AA/AO","AA","180","[c]","18210","17990"
"Leaver CS","2021","50-59","Operational Delivery","AA/AO","AO","625","[c]","21260","21050"
"Leaver CS","2021","50-59","Operational Delivery","EO","EO","330","[c]","28130","27130"
"Leaver CS","2021","50-59","Operational Delivery","G6/G7","G6","30","[c]","74230","70590"
"Leaver CS","2021","50-59","Operational Delivery","G6/G7","G7","60","[c]","55510","56220"
"Leaver CS","2021","50-59","Operational Delivery","SCS level","SCS level","15","[c]","113210","104560"
"Leaver CS","2021","50-59","Operational Delivery","SEO/HEO","HEO","130","[c]","34110","33300"
"Leaver CS","2021","50-59","Operational Delivery","SEO/HEO","SEO","85","[c]","44090","42790"
"Leaver CS","2021","50-59","Operational Delivery","Unknown","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Operational Research","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Operational Research","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Operational Research","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other","AA/AO","AA","45","[c]","19130","19050"
"Leaver CS","2021","50-59","Other","AA/AO","AO","60","[c]","21600","21130"
"Leaver CS","2021","50-59","Other","EO","EO","95","[c]","27980","29050"
"Leaver CS","2021","50-59","Other","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other","SEO/HEO","HEO","45","[c]","34250","33580"
"Leaver CS","2021","50-59","Other","SEO/HEO","SEO","20","[c]","41210","40820"
"Leaver CS","2021","50-59","Other","Unknown","Unknown","40","[c]","39450","34390"
"Leaver CS","2021","50-59","Planning","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Planning","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Planning","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Policy","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Policy","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Policy","G6/G7","G6","15","[c]","72380","66570"
"Leaver CS","2021","50-59","Policy","G6/G7","G7","35","[c]","55970","56340"
"Leaver CS","2021","50-59","Policy","SCS level","SCS level","10","[c]","100310","84160"
"Leaver CS","2021","50-59","Policy","SEO/HEO","HEO","10","[c]","32360","31720"
"Leaver CS","2021","50-59","Policy","SEO/HEO","SEO","20","[c]","40880","40780"
"Leaver CS","2021","50-59","Project Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","G6/G7","G7","20","[c]","55110","54830"
"Leaver CS","2021","50-59","Project Delivery","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Project Delivery","SEO/HEO","HEO","15","[c]","33850","33300"
"Leaver CS","2021","50-59","Project Delivery","SEO/HEO","SEO","30","[c]","40520","40230"
"Leaver CS","2021","50-59","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","AA/AO","AA","10","[c]","18850","17920"
"Leaver CS","2021","50-59","Property","AA/AO","AO","10","[c]","21010","21070"
"Leaver CS","2021","50-59","Property","EO","EO","25","[c]","27180","26500"
"Leaver CS","2021","50-59","Property","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","G6/G7","G7","10","[c]","55910","56910"
"Leaver CS","2021","50-59","Property","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Property","SEO/HEO","HEO","20","[c]","34260","33280"
"Leaver CS","2021","50-59","Property","SEO/HEO","SEO","20","[c]","42850","43750"
"Leaver CS","2021","50-59","Psychology","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Psychology","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Psychology","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","AA/AO","AO","10","[c]","21500","21910"
"Leaver CS","2021","50-59","Science and Engineering","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","G6/G7","G7","15","[c]","52840","52610"
"Leaver CS","2021","50-59","Science and Engineering","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Science and Engineering","SEO/HEO","HEO","30","[c]","34420","34530"
"Leaver CS","2021","50-59","Science and Engineering","SEO/HEO","SEO","40","[c]","42020","41770"
"Leaver CS","2021","50-59","Science and Engineering","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","AA/AO","AA","30","[c]","19980","19560"
"Leaver CS","2021","50-59","Security","AA/AO","AO","50","[c]","36170","39070"
"Leaver CS","2021","50-59","Security","EO","EO","10","[c]","39390","43920"
"Leaver CS","2021","50-59","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Social Research","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Social Research","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Social Research","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Statistics","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Statistics","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","AA/AO","AA","70","[c]","20790","21150"
"Leaver CS","2021","50-59","Unknown","AA/AO","AO","1165","[c]","21200","21010"
"Leaver CS","2021","50-59","Unknown","EO","EO","970","[c]","27850","27570"
"Leaver CS","2021","50-59","Unknown","G6/G7","G6","120","[c]","70920","70880"
"Leaver CS","2021","50-59","Unknown","G6/G7","G7","200","[c]","55110","55200"
"Leaver CS","2021","50-59","Unknown","SCS level","SCS level","65","[c]","109020","99590"
"Leaver CS","2021","50-59","Unknown","SEO/HEO","HEO","500","[c]","33830","33450"
"Leaver CS","2021","50-59","Unknown","SEO/HEO","SEO","260","[c]","40430","39640"
"Leaver CS","2021","50-59","Unknown","Unknown","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Veterinarian","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Veterinarian","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Corporate Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Counter Fraud","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Counter Fraud","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Counter Fraud","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Counter Fraud","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","EO","EO","20","[c]","28430","28020"
"Leaver CS","2021","60-64","Digital, Data and Technology","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","G6/G7","G7","15","[c]","57250","57950"
"Leaver CS","2021","60-64","Digital, Data and Technology","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","SEO/HEO","HEO","10","[c]","33810","33270"
"Leaver CS","2021","60-64","Digital, Data and Technology","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Economics","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Economics","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","G6/G7","G7","10","[c]","58640","57880"
"Leaver CS","2021","60-64","Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","SEO/HEO","HEO","10","[c]","37130","34860"
"Leaver CS","2021","60-64","Finance","SEO/HEO","SEO","15","[c]","45680","45100"
"Leaver CS","2021","60-64","Human Resources","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","AA/AO","AO","10","[c]","21480","21370"
"Leaver CS","2021","60-64","Human Resources","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","G6/G7","G7","20","[c]","56670","56220"
"Leaver CS","2021","60-64","Human Resources","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","SEO/HEO","HEO","15","[c]","36000","35480"
"Leaver CS","2021","60-64","Human Resources","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Inspector of Education and Training","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Inspector of Education and Training","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Inspector of Education and Training","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Inspector of Education and Training","SEO/HEO","SEO","10","[c]","51280","51360"
"Leaver CS","2021","60-64","Intelligence Analysis","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Intelligence Analysis","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Intelligence Analysis","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Intelligence Analysis","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Intelligence Analysis","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Intelligence Analysis","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","International Trade","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","International Trade","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","International Trade","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","International Trade","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Knowledge and Information Management","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Knowledge and Information Management","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Knowledge and Information Management","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Knowledge and Information Management","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Knowledge and Information Management","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","G6/G7","G6","10","[c]","73370","74170"
"Leaver CS","2021","60-64","Legal","G6/G7","G7","45","[c]","59340","57400"
"Leaver CS","2021","60-64","Legal","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","SEO/HEO","SEO","20","[c]","47070","45990"
"Leaver CS","2021","60-64","Medicine","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicine","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicine","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicine","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicine","SCS level","SCS level","20","[c]","109040","110680"
"Leaver CS","2021","60-64","Medicine","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicine","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Operational Delivery","AA/AO","AA","140","[c]","17850","17430"
"Leaver CS","2021","60-64","Operational Delivery","AA/AO","AO","395","[c]","21490","21110"
"Leaver CS","2021","60-64","Operational Delivery","EO","EO","200","[c]","28120","27130"
"Leaver CS","2021","60-64","Operational Delivery","G6/G7","G6","20","[c]","73420","70810"
"Leaver CS","2021","60-64","Operational Delivery","G6/G7","G7","35","[c]","56990","56500"
"Leaver CS","2021","60-64","Operational Delivery","SCS level","SCS level","15","[c]","93730","90300"
"Leaver CS","2021","60-64","Operational Delivery","SEO/HEO","HEO","120","[c]","34440","33840"
"Leaver CS","2021","60-64","Operational Delivery","SEO/HEO","SEO","70","[c]","44200","44480"
"Leaver CS","2021","60-64","Operational Delivery","Unknown","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Operational Research","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Operational Research","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other","AA/AO","AA","30","[c]","19280","19050"
"Leaver CS","2021","60-64","Other","AA/AO","AO","75","[c]","22050","21370"
"Leaver CS","2021","60-64","Other","EO","EO","70","[c]","27920","28000"
"Leaver CS","2021","60-64","Other","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other","SEO/HEO","HEO","50","[c]","33430","33300"
"Leaver CS","2021","60-64","Other","SEO/HEO","SEO","20","[c]","42110","40850"
"Leaver CS","2021","60-64","Other","Unknown","Unknown","45","[c]","44240","36580"
"Leaver CS","2021","60-64","Planning","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Planning","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Planning Inspectors","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Planning Inspectors","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Planning Inspectors","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Policy","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Policy","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Policy","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Policy","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Policy","G6/G7","G7","20","[c]","57400","58150"
"Leaver CS","2021","60-64","Policy","SCS level","SCS level","15","[c]","93060","81760"
"Leaver CS","2021","60-64","Policy","SEO/HEO","HEO","20","[c]","35030","35070"
"Leaver CS","2021","60-64","Policy","SEO/HEO","SEO","15","[c]","41490","40690"
"Leaver CS","2021","60-64","Project Delivery","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","G6/G7","G7","15","[c]","54810","54060"
"Leaver CS","2021","60-64","Project Delivery","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","SEO/HEO","HEO","15","[c]","35150","33460"
"Leaver CS","2021","60-64","Project Delivery","SEO/HEO","SEO","20","[c]","41250","40680"
