"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Human Resources","Operational Delivery","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Tower Hamlets","London","10","10","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Tyneside","Outside London","115","105","24260","21440"
"In post","2021","Human Resources","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","West Cumbria","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","West Sussex (South West)","Outside London","75","65","25500","21440"
"In post","2021","Human Resources","Operational Delivery","Westminster","London","60","60","40510","37300"
"In post","2021","Human Resources","Operational Delivery","Wiltshire","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Operational Research","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","10","38370","31090"
"In post","2021","Human Resources","Other","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Other","Falkirk","Outside London","25","25","37350","39500"
"In post","2021","Human Resources","Other","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Other","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Other","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Other","Westminster","London","10","10","46840","41160"
"In post","2021","Human Resources","Policy","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Policy","Croydon","London","5","5","[c]","[c]"
"In post","2021","Human Resources","Policy","Monmouthshire and Newport","Outside London","20","20","33360","36030"
"In post","2021","Human Resources","Policy","South Hampshire","Outside London","15","15","35790","36030"
"In post","2021","Human Resources","Policy","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Policy","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Policy","Westminster","London","35","35","41440","39030"
"In post","2021","Human Resources","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Project Delivery","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Project Delivery","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Project Delivery","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Project Delivery","Swansea","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Project Delivery","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Project Delivery","Westminster","London","10","10","43370","34710"
"In post","2021","Human Resources","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Property","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Science and Engineering","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","15","15","36930","32980"
"In post","2021","Human Resources","Security","Caithness and Sutherland and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Security","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Security","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Security","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tax","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tax","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tax","Birmingham","Outside London","10","10","[c]","[c]"
"In post","2021","Human Resources","Tax","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tax","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tax","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tax","Cardiff and Vale of Glamorgan","Outside London","10","10","[c]","[c]"
"In post","2021","Human Resources","Tax","City of Edinburgh","Outside London","15","10","34450","28130"
"In post","2021","Human Resources","Tax","Croydon","London","5","5","[c]","[c]"
"In post","2021","Human Resources","Tax","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tax","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tax","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tax","Greater Manchester South West","Outside London","20","15","38540","31810"
"In post","2021","Human Resources","Tax","Hackney and Newham","London","5","5","[c]","[c]"
"In post","2021","Human Resources","Tax","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tax","Leeds","Outside London","10","10","36060","29970"
"In post","2021","Human Resources","Tax","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tax","Manchester","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Tax","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tax","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tax","Nottingham","Outside London","25","25","33460","31810"
"In post","2021","Human Resources","Tax","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tax","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tax","Sefton","Outside London","10","10","33060","30000"
"In post","2021","Human Resources","Tax","South Lanarkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Tax","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tax","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tax","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tax","Tyneside","Outside London","20","15","33390","31810"
"In post","2021","Human Resources","Tax","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tax","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Birmingham","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Unknown","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Bristol, City of","Outside London","10","10","47650","52580"
"In post","2021","Human Resources","Unknown","Caithness and Sutherland and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","City of Edinburgh","Outside London","40","40","36340","36610"
"In post","2021","Human Resources","Unknown","Croydon","London","5","5","[c]","[c]"
"In post","2021","Human Resources","Unknown","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Greater Manchester South West","Outside London","105","105","39250","37300"
"In post","2021","Human Resources","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","10","10","29880","29650"
"In post","2021","Human Resources","Unknown","Leeds","Outside London","50","45","39960","38420"
"In post","2021","Human Resources","Unknown","Liverpool","Outside London","10","10","35690","31900"
"In post","2021","Human Resources","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","10","10","21090","19160"
"In post","2021","Human Resources","Unknown","Manchester","Outside London","25","25","35050","32000"
"In post","2021","Human Resources","Unknown","North Hampshire","Outside London","15","15","42240","36010"
"In post","2021","Human Resources","Unknown","North Lanarkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Unknown","Nottingham","Outside London","40","40","38320","31810"
"In post","2021","Human Resources","Unknown","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Sheffield","Outside London","40","40","40700","38420"
"In post","2021","Human Resources","Unknown","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Tower Hamlets","London","50","50","48460","41950"
"In post","2021","Human Resources","Unknown","Tyneside","Outside London","345","320","26970","23850"
"In post","2021","Human Resources","Unknown","Unknown","Unknown","15","15","30480","26190"
"In post","2021","Human Resources","Unknown","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","West Sussex (South West)","Outside London","5","5","[c]","[c]"
